source_record_id,order_id,customer_id,billing_address_id,shipping_address_id,order_timestamp,channel,order_status,currency_code,subtotal_amount,discount_amount,tax_amount,shipping_amount,order_total_amount,created_at,updated_at
SRC_ORDER_B002_000001164,O000121983,C0015021,A00019248,A00019248,2026-09-03 08:19:25,STORE,COMPLETED,GBP,2374.90,40.02,466.97,0.00,2801.85,2026-09-03 08:19:25,2026-09-03 15:11:16
SRC_ORDER_B002_000001165,O000121984,C0011218,A00014394,A00014394,2026-09-02 13:23:54,STORE,COMPLETED,GBP,1035.72,51.79,196.79,0.00,1180.72,2026-09-02 13:23:54,2026-09-02 21:41:59
SRC_ORDER_B002_000001166,O000121985,C0012281,A00015746,A00015746,2026-09-02 08:38:38,ECOMMERCE,COMPLETED,GBP,154.66,0.00,30.93,0.00,185.59,2026-09-02 08:38:38,2026-09-03 04:46:07
SRC_ORDER_B002_000001167,O000121986,C0013722,A00017589,A00017589,2026-09-01 11:58:33,STORE,COMPLETED,GBP,655.74,2.78,130.59,0.00,783.55,2026-09-01 11:58:33,2026-09-01 16:36:00
SRC_ORDER_B002_000001168,O000121987,C0005244,A00006749,A00006749,2026-09-03 08:32:43,MOBILE,COMPLETED,GBP,1723.86,98.06,325.16,0.00,1950.96,2026-09-03 08:32:43,2026-09-04 01:26:58
SRC_ORDER_B002_000001169,O000121988,C0037763,A00048329,A00048329,2026-09-03 23:13:41,STORE,COMPLETED,GBP,116.91,0.00,23.38,0.00,140.29,2026-09-03 23:13:41,2026-09-04 09:16:16
SRC_ORDER_B002_000001170,O000121989,C0018175,A00023241,A00023241,2026-09-01 07:29:41,ECOMMERCE,COMPLETED,GBP,2682.67,235.38,489.46,0.00,2936.75,2026-09-01 07:29:41,2026-09-01 08:39:18
SRC_ORDER_B002_000001171,O000121990,C0045647,A00058442,A00058442,2026-09-03 05:10:18,ECOMMERCE,COMPLETED,GBP,1922.58,0.00,384.52,0.00,2307.10,2026-09-03 05:10:18,2026-09-03 07:45:57
SRC_ORDER_B002_000001172,O000121991,C0034940,A00044719,A00044719,2026-09-01 17:06:27,ECOMMERCE,COMPLETED,GBP,397.65,63.22,66.89,0.00,401.32,2026-09-01 17:06:27,2026-09-02 00:35:01
SRC_ORDER_B002_000001173,O000121992,C0006758,A00008727,A00008727,2026-09-02 07:01:05,STORE,COMPLETED,GBP,2887.98,144.40,548.72,0.00,3292.30,2026-09-02 07:01:05,2026-09-03 00:20:02
SRC_ORDER_B002_000001174,O000121993,C0022291,A00028532,A00028532,2026-09-02 01:54:17,STORE,COMPLETED,GBP,2745.93,0.00,549.18,0.00,3295.11,2026-09-02 01:54:17,2026-09-02 08:26:26
SRC_ORDER_B002_000001175,O000121994,C0046278,A00059223,A00059223,2026-09-02 04:01:00,STORE,COMPLETED,GBP,662.02,63.33,119.74,0.00,718.43,2026-09-02 04:01:00,2026-09-02 08:08:27
SRC_ORDER_B002_000001176,O000121995,C0037097,A00047479,A00047479,2026-09-03 17:24:24,STORE,COMPLETED,GBP,936.85,0.00,187.37,0.00,1124.22,2026-09-03 17:24:24,2026-09-04 16:56:47
SRC_ORDER_B002_000001177,O000121996,C0047318,A00060585,A00060585,2026-09-01 11:37:37,STORE,COMPLETED,GBP,244.82,17.81,45.40,0.00,272.41,2026-09-01 11:37:37,2026-09-01 22:06:55
SRC_ORDER_B002_000001178,O000121997,C0010943,A00014043,A00014043,2026-09-01 17:49:53,STORE,COMPLETED,GBP,976.88,90.61,177.26,0.00,1063.53,2026-09-01 17:49:53,2026-09-02 15:36:24
SRC_ORDER_B002_000001179,O000121998,C0000905,A00001159,A00001159,2026-09-01 06:15:10,STORE,COMPLETED,GBP,1561.36,0.00,312.27,0.00,1873.63,2026-09-01 06:15:10,2026-09-02 02:36:29
SRC_ORDER_B002_000001180,O000121999,C0038473,A00049239,A00049239,2026-09-03 03:51:49,STORE,COMPLETED,GBP,2022.60,0.00,404.52,0.00,2427.12,2026-09-03 03:51:49,2026-09-03 06:55:06
SRC_ORDER_B002_000001181,O000122000,C0007526,A00009725,A00009725,2026-09-02 03:33:44,STORE,COMPLETED,GBP,1739.79,0.00,347.96,0.00,2087.75,2026-09-02 03:33:44,2026-09-02 09:51:29
SRC_ORDER_B002_000001182,O000122001,C0021835,A00027935,A00027935,2026-09-03 02:02:44,MOBILE,COMPLETED,GBP,1224.82,8.37,243.29,0.00,1459.74,2026-09-03 02:02:44,2026-09-03 20:30:14
SRC_ORDER_B002_000001183,O000122002,C0002893,A00003719,A00003719,2026-09-02 05:08:02,STORE,COMPLETED,GBP,975.60,1.15,194.89,0.00,1169.34,2026-09-02 05:08:02,2026-09-02 06:10:21
SRC_ORDER_B002_000001184,O000122003,C0049241,A00063043,A00063043,2026-09-02 21:53:54,STORE,COMPLETED,GBP,727.56,82.47,129.02,0.00,774.11,2026-09-02 21:53:54,2026-09-03 00:27:18
SRC_ORDER_B002_000001185,O000122004,C0016665,A00021322,A00021322,2026-09-03 01:52:56,ECOMMERCE,COMPLETED,GBP,1624.78,9.23,323.11,0.00,1938.66,2026-09-03 01:52:56,2026-09-03 13:36:02
SRC_ORDER_B002_000001186,O000122005,C0019455,A00024898,A00024898,2026-09-01 08:15:21,STORE,CANCELLED,GBP,2894.81,242.50,530.46,0.00,3182.77,2026-09-01 08:15:21,2026-09-02 06:52:31
SRC_ORDER_B002_000001187,O000122006,C0013737,A00017607,A00017607,2026-09-02 15:55:55,ECOMMERCE,COMPLETED,GBP,1758.58,0.00,351.71,0.00,2110.29,2026-09-02 15:55:55,2026-09-03 01:07:54
SRC_ORDER_B002_000001188,O000122007,C0041603,A00053241,A00053241,2026-09-02 06:43:12,STORE,COMPLETED,GBP,4202.74,237.61,793.03,0.00,4758.16,2026-09-02 06:43:12,2026-09-02 11:30:30
SRC_ORDER_B002_000001189,O000122008,C0046426,A00059416,A00059416,2026-09-01 10:24:15,STORE,COMPLETED,GBP,2734.44,0.00,546.90,0.00,3281.34,2026-09-01 10:24:15,2026-09-01 21:47:07
SRC_ORDER_B002_000001190,O000122009,C0020129,A00025756,A00025756,2026-09-02 05:55:27,STORE,COMPLETED,GBP,769.65,113.42,131.24,0.00,787.47,2026-09-02 05:55:27,2026-09-02 20:13:17
SRC_ORDER_B002_000001191,O000122010,C0040887,A00052333,A00052333,2026-09-03 22:09:17,STORE,COMPLETED,GBP,647.55,2.59,128.99,0.00,773.95,2026-09-03 22:09:17,2026-09-04 15:55:12
SRC_ORDER_B002_000001192,O000122011,C0025005,A00031980,A00031980,2026-09-03 03:38:30,STORE,COMPLETED,GBP,831.54,25.59,161.19,0.00,967.14,2026-09-03 03:38:30,2026-09-03 18:21:16
SRC_ORDER_B002_000001193,O000122012,C0038682,A00049507,A00049507,2026-09-03 00:27:48,STORE,COMPLETED,GBP,1642.49,0.00,328.50,0.00,1970.99,2026-09-03 00:27:48,2026-09-03 15:58:58
SRC_ORDER_B002_000001194,O000122013,C0018944,A00024240,A00024240,2026-09-03 22:45:59,MOBILE,COMPLETED,GBP,449.59,0.00,89.91,0.00,539.50,2026-09-03 22:45:59,2026-09-04 03:08:25
SRC_ORDER_B002_000001195,O000122014,C0021445,A00027440,A00027440,2026-09-03 00:06:09,STORE,COMPLETED,GBP,302.18,0.00,60.44,0.00,362.62,2026-09-03 00:06:09,2026-09-03 23:40:52
SRC_ORDER_B002_000001196,O000122015,C0029611,A00037895,A00037895,2026-09-03 09:56:41,STORE,COMPLETED,GBP,2308.41,11.40,459.40,0.00,2756.41,2026-09-03 09:56:41,2026-09-04 01:52:16
SRC_ORDER_B002_000001197,O000122016,C0043495,A00055679,A00055679,2026-09-01 22:18:04,STORE,COMPLETED,GBP,1622.71,33.81,317.78,0.00,1906.68,2026-09-01 22:18:04,2026-09-02 07:37:10
SRC_ORDER_B002_000001198,O000122017,C0007337,A00009478,A00009478,2026-09-02 03:24:42,STORE,COMPLETED,GBP,2800.06,59.18,548.18,0.00,3289.06,2026-09-02 03:24:42,2026-09-02 21:49:11
SRC_ORDER_B002_000001199,O000122018,C0017482,A00022374,A00022374,2026-09-01 16:05:26,STORE,COMPLETED,GBP,2601.58,18.65,516.59,0.00,3099.52,2026-09-01 16:05:26,2026-09-02 12:40:09
SRC_ORDER_B002_000001200,O000122019,C0045226,A00057905,A00057905,2026-09-03 18:52:18,STORE,COMPLETED,GBP,2851.72,239.70,522.41,0.00,3134.43,2026-09-03 18:52:18,2026-09-04 04:04:49
SRC_ORDER_B002_000001201,O000122020,C0041330,A00052893,A00052893,2026-09-03 01:19:09,STORE,COMPLETED,GBP,5606.71,100.58,1101.23,0.00,6607.36,2026-09-03 01:19:09,2026-09-03 10:53:34
SRC_ORDER_B002_000001202,O000122021,C0044769,A00057312,A00057312,2026-09-02 12:09:20,STORE,COMPLETED,GBP,1362.38,18.06,268.87,0.00,1613.19,2026-09-02 12:09:20,2026-09-02 18:53:55
SRC_ORDER_B002_000001203,O000122022,C0050845,A00065085,A00065085,2026-09-03 10:10:59,MOBILE,COMPLETED,GBP,3216.19,0.00,643.24,0.00,3859.43,2026-09-03 10:10:59,2026-09-04 07:35:49
SRC_ORDER_B002_000001204,O000122023,C0036979,A00047328,A00047328,2026-09-02 12:04:11,ECOMMERCE,COMPLETED,GBP,1466.75,14.59,290.43,0.00,1742.59,2026-09-02 12:04:11,2026-09-03 03:29:27
SRC_ORDER_B002_000001205,O000122024,C0045361,A00058081,A00058081,2026-09-02 10:34:54,STORE,COMPLETED,GBP,2128.05,249.32,375.75,0.00,2254.48,2026-09-02 10:34:54,2026-09-03 03:51:29
SRC_ORDER_B002_000001206,O000122025,C0031450,A00040250,A00040250,2026-09-02 03:14:13,STORE,COMPLETED,GBP,2330.53,276.25,410.86,0.00,2465.14,2026-09-02 03:14:13,2026-09-03 01:12:03
SRC_ORDER_B002_000001207,O000122026,C0003639,A00004689,A00004689,2026-09-01 20:10:28,MOBILE,COMPLETED,GBP,1957.21,47.63,381.91,0.00,2291.49,2026-09-01 20:10:28,2026-09-02 17:13:43
SRC_ORDER_B002_000001208,O000122027,C0007416,A00009583,A00009583,2026-09-01 16:05:25,MOBILE,COMPLETED,GBP,114.36,0.00,22.87,0.00,137.23,2026-09-01 16:05:25,2026-09-01 18:16:48
SRC_ORDER_B002_000001209,O000122028,C0018319,A00023427,A00023427,2026-09-01 06:58:02,ECOMMERCE,COMPLETED,GBP,82.04,4.10,15.59,0.00,93.53,2026-09-01 06:58:02,2026-09-01 18:25:52
SRC_ORDER_B002_000001210,O000122029,C0008154,A00010515,A00010516,2026-09-03 05:01:52,STORE,CANCELLED,GBP,1765.30,136.56,325.75,0.00,1954.49,2026-09-03 05:01:52,2026-09-03 21:22:07
SRC_ORDER_B002_000001211,O000122030,C0032120,A00041120,A00041121,2026-09-03 20:18:09,ECOMMERCE,COMPLETED,GBP,1314.30,0.00,262.85,0.00,1577.15,2026-09-03 20:18:09,2026-09-04 02:52:56
SRC_ORDER_B002_000001212,O000122031,C0031535,A00040370,A00040370,2026-09-03 18:58:49,STORE,COMPLETED,GBP,1549.62,1.63,309.60,0.00,1857.59,2026-09-03 18:58:49,2026-09-03 22:52:48
SRC_ORDER_B002_000001213,O000122032,C0014833,A00019006,A00019007,2026-09-03 23:27:17,STORE,COMPLETED,GBP,5927.52,575.60,1070.39,0.00,6422.31,2026-09-03 23:27:17,2026-09-04 19:44:06
SRC_ORDER_B002_000001214,O000122033,C0035205,A00045058,A00045058,2026-09-01 14:57:25,STORE,COMPLETED,GBP,2245.70,168.52,415.43,0.00,2492.61,2026-09-01 14:57:25,2026-09-01 23:08:32
SRC_ORDER_B002_000001215,O000122034,C0037620,A00048148,A00048148,2026-09-03 12:27:59,ECOMMERCE,COMPLETED,GBP,2421.32,96.90,464.88,0.00,2789.30,2026-09-03 12:27:59,2026-09-04 05:48:47
SRC_ORDER_B002_000001216,O000122035,C0029025,A00037142,A00037142,2026-09-02 04:34:18,STORE,COMPLETED,GBP,221.88,0.00,44.38,0.00,266.26,2026-09-02 04:34:18,2026-09-02 09:54:38
SRC_ORDER_B002_000001217,O000122036,C0002012,A00002591,A00002591,2026-09-02 19:23:28,STORE,COMPLETED,GBP,1052.46,18.92,206.70,0.00,1240.24,2026-09-02 19:23:28,2026-09-03 00:11:34
SRC_ORDER_B002_000001218,O000122037,C0010061,A00012909,A00012909,2026-09-02 16:51:36,ECOMMERCE,COMPLETED,GBP,2125.98,87.32,407.73,0.00,2446.39,2026-09-02 16:51:36,2026-09-03 03:15:06
SRC_ORDER_B002_000001219,O000122038,C0045119,A00057767,A00057767,2026-09-03 03:37:34,ECOMMERCE,COMPLETED,GBP,3625.53,58.79,713.35,0.00,4280.09,2026-09-03 03:37:34,2026-09-03 21:56:17
SRC_ORDER_B002_000001220,O000122039,C0042420,A00054289,A00054289,2026-09-01 17:34:09,STORE,COMPLETED,GBP,3046.50,65.75,596.15,0.00,3576.90,2026-09-01 17:34:09,2026-09-02 08:59:30
SRC_ORDER_B002_000001221,O000122040,C0022365,A00028622,A00028622,2026-09-02 06:26:07,STORE,COMPLETED,GBP,1953.03,12.32,388.14,0.00,2328.85,2026-09-02 06:26:07,2026-09-02 16:49:26
SRC_ORDER_B002_000001222,O000122041,C0007617,A00009838,A00009838,2026-09-01 07:58:00,STORE,COMPLETED,GBP,142.27,21.34,24.19,0.00,145.12,2026-09-01 07:58:00,2026-09-01 23:04:05
SRC_ORDER_B002_000001223,O000122042,C0038657,A00049476,A00049477,2026-09-03 21:50:24,STORE,COMPLETED,GBP,1263.42,38.18,245.04,0.00,1470.28,2026-09-03 21:50:24,2026-09-04 15:26:36
SRC_ORDER_B002_000001224,O000122043,C0044426,A00056872,A00056872,2026-09-02 07:57:56,STORE,COMPLETED,GBP,2519.38,36.61,496.55,0.00,2979.32,2026-09-02 07:57:56,2026-09-02 20:09:29
SRC_ORDER_B002_000001225,O000122044,C0003199,A00004120,A00004120,2026-09-01 14:06:26,ECOMMERCE,CANCELLED,GBP,673.54,134.71,107.76,0.00,646.59,2026-09-01 14:06:26,2026-09-02 03:49:28
SRC_ORDER_B002_000001226,O000122045,C0045871,A00058724,A00058724,2026-09-02 19:50:55,STORE,COMPLETED,GBP,1991.64,168.83,364.56,0.00,2187.37,2026-09-02 19:50:55,2026-09-02 20:07:04
SRC_ORDER_B002_000001227,O000122046,C0021906,A00028018,A00028018,2026-09-02 05:09:09,ECOMMERCE,COMPLETED,GBP,2485.98,103.31,476.53,0.00,2859.20,2026-09-02 05:09:09,2026-09-02 09:11:59
SRC_ORDER_B002_000001228,O000122047,C0013485,A00017282,A00017282,2026-09-01 15:41:25,ECOMMERCE,COMPLETED,GBP,5287.18,106.11,1036.21,0.00,6217.28,2026-09-01 15:41:25,2026-09-01 22:29:01
SRC_ORDER_B002_000001229,O000122048,C0041075,A00052570,A00052570,2026-09-02 00:33:16,STORE,COMPLETED,GBP,2724.72,0.00,544.94,0.00,3269.66,2026-09-02 00:33:16,2026-09-02 18:19:39
SRC_ORDER_B002_000001230,O000122049,C0037555,A00048063,A00048063,2026-09-02 06:19:15,STORE,COMPLETED,GBP,2625.04,26.60,519.69,0.00,3118.13,2026-09-02 06:19:15,2026-09-02 16:03:02
SRC_ORDER_B002_000001231,O000122050,C0049856,A00063818,A00063818,2026-09-02 00:46:40,ECOMMERCE,COMPLETED,GBP,3553.08,23.14,705.99,0.00,4235.93,2026-09-02 00:46:40,2026-09-02 05:35:20
SRC_ORDER_B002_000001232,O000122051,C0016578,A00021209,A00021210,2026-09-02 13:05:16,STORE,COMPLETED,GBP,982.85,0.00,196.57,0.00,1179.42,2026-09-02 13:05:16,2026-09-03 02:39:18
SRC_ORDER_B002_000001233,O000122052,C0047948,A00061396,A00061396,2026-09-03 10:16:03,STORE,COMPLETED,GBP,2627.08,84.59,508.50,0.00,3050.99,2026-09-03 10:16:03,2026-09-03 18:37:06
SRC_ORDER_B002_000001234,O000122053,C0046221,A00059153,A00059153,2026-09-03 02:57:06,STORE,COMPLETED,GBP,3165.75,268.04,579.55,0.00,3477.26,2026-09-03 02:57:06,2026-09-03 12:23:35
SRC_ORDER_B002_000001235,O000122054,C0010974,A00014085,A00014085,2026-09-02 17:09:19,STORE,COMPLETED,GBP,3145.86,122.17,604.73,0.00,3628.42,2026-09-02 17:09:19,2026-09-02 20:39:07
SRC_ORDER_B002_000001236,O000122055,C0028368,A00036295,A00036295,2026-09-02 17:13:46,STORE,COMPLETED,GBP,3449.40,257.49,638.39,0.00,3830.30,2026-09-02 17:13:46,2026-09-03 00:17:49
SRC_ORDER_B002_000001237,O000122056,C0048828,A00062517,A00062517,2026-09-02 20:02:44,STORE,COMPLETED,GBP,1267.88,63.39,240.90,0.00,1445.39,2026-09-02 20:02:44,2026-09-02 23:47:52
SRC_ORDER_B002_000001238,O000122057,C0040951,A00052413,A00052413,2026-09-02 05:50:07,MOBILE,COMPLETED,GBP,85.91,0.00,17.18,0.00,103.09,2026-09-02 05:50:07,2026-09-02 16:46:42
SRC_ORDER_B002_000001239,O000122058,C0015509,A00019863,A00019863,2026-09-03 17:32:33,STORE,COMPLETED,GBP,1147.70,26.17,224.31,0.00,1345.84,2026-09-03 17:32:33,2026-09-04 12:36:22
SRC_ORDER_B002_000001240,O000122059,C0008386,A00010811,A00010811,2026-09-02 19:23:52,ECOMMERCE,COMPLETED,GBP,3670.80,38.61,726.43,0.00,4358.62,2026-09-02 19:23:52,2026-09-03 15:40:30
SRC_ORDER_B002_000001241,O000122060,C0021568,A00027593,A00027593,2026-09-01 16:50:09,ECOMMERCE,COMPLETED,GBP,2156.66,50.74,421.18,0.00,2527.10,2026-09-01 16:50:09,2026-09-02 02:30:57
SRC_ORDER_B002_000001242,O000122061,C0018463,A00023616,A00023616,2026-09-02 14:00:31,STORE,COMPLETED,GBP,6181.49,48.13,1226.68,0.00,7360.04,2026-09-02 14:00:31,2026-09-02 20:41:35
SRC_ORDER_B002_000001243,O000122062,C0037132,A00047523,A00047523,2026-09-03 13:29:54,MOBILE,COMPLETED,GBP,1661.04,34.72,325.26,0.00,1951.58,2026-09-03 13:29:54,2026-09-03 16:18:46
SRC_ORDER_B002_000001244,O000122063,C0017439,A00022317,A00022317,2026-09-03 14:06:52,ECOMMERCE,COMPLETED,GBP,846.80,42.34,160.89,0.00,965.35,2026-09-03 14:06:52,2026-09-04 03:31:13
SRC_ORDER_B002_000001245,O000122064,C0048027,A00061501,A00061501,2026-09-01 19:09:09,STORE,COMPLETED,GBP,2943.73,67.29,575.29,0.00,3451.73,2026-09-01 19:09:09,2026-09-01 19:50:07
SRC_ORDER_B002_000001246,O000122065,C0029933,A00038305,A00038305,2026-09-03 14:03:24,STORE,COMPLETED,GBP,3553.88,49.92,700.80,0.00,4204.76,2026-09-03 14:03:24,2026-09-03 22:53:39
SRC_ORDER_B002_000001247,O000122066,C0033893,A00043376,A00043376,2026-09-02 05:05:16,ECOMMERCE,COMPLETED,GBP,335.73,0.00,67.15,0.00,402.88,2026-09-02 05:05:16,2026-09-03 04:50:08
SRC_ORDER_B002_000001248,O000122067,C0018654,A00023857,A00023857,2026-09-02 09:17:55,ECOMMERCE,COMPLETED,GBP,1314.16,65.71,249.69,0.00,1498.14,2026-09-02 09:17:55,2026-09-02 22:15:08
SRC_ORDER_B002_000001249,O000122068,C0013110,A00016807,A00016807,2026-09-01 11:09:10,STORE,COMPLETED,GBP,777.86,0.00,155.57,0.00,933.43,2026-09-01 11:09:10,2026-09-01 18:59:57
SRC_ORDER_B002_000001250,O000122069,C0013940,A00017857,A00017857,2026-09-01 13:35:03,MOBILE,COMPLETED,GBP,1635.34,0.00,327.07,0.00,1962.41,2026-09-01 13:35:03,2026-09-02 13:18:14
SRC_ORDER_B002_000001251,O000122070,C0045628,A00058415,A00058415,2026-09-01 12:01:15,STORE,CANCELLED,GBP,5114.23,118.93,999.06,0.00,5994.36,2026-09-01 12:01:15,2026-09-01 15:34:51
SRC_ORDER_B002_000001252,O000122071,C0022930,A00029344,A00029344,2026-09-03 17:09:40,STORE,COMPLETED,GBP,2986.42,90.29,579.23,0.00,3475.36,2026-09-03 17:09:40,2026-09-04 01:18:05
SRC_ORDER_B002_000001253,O000122072,C0029151,A00037302,A00037302,2026-09-03 04:20:53,STORE,COMPLETED,GBP,1490.28,29.40,292.18,0.00,1753.06,2026-09-03 04:20:53,2026-09-03 10:26:47
SRC_ORDER_B002_000001254,O000122073,C0044561,A00057053,A00057053,2026-09-03 10:41:06,STORE,COMPLETED,GBP,1085.91,54.30,206.32,0.00,1237.93,2026-09-03 10:41:06,2026-09-03 21:15:56
SRC_ORDER_B002_000001255,O000122074,C0029670,A00037969,A00037969,2026-09-03 02:21:34,STORE,COMPLETED,GBP,1707.30,126.19,316.22,0.00,1897.33,2026-09-03 02:21:34,2026-09-03 08:24:01
SRC_ORDER_B002_000001256,O000122075,C0001978,A00002547,A00002547,2026-09-03 22:47:22,ECOMMERCE,COMPLETED,GBP,4094.89,0.00,818.98,0.00,4913.87,2026-09-03 22:47:22,2026-09-04 05:56:45
SRC_ORDER_B002_000001257,O000122076,C0038668,A00049490,A00049490,2026-09-02 17:13:08,MOBILE,COMPLETED,GBP,2093.04,33.19,411.97,0.00,2471.82,2026-09-02 17:13:08,2026-09-02 19:51:54
SRC_ORDER_B002_000001258,O000122077,C0023382,A00029928,A00029928,2026-09-02 02:04:19,STORE,COMPLETED,GBP,1069.41,66.82,200.52,0.00,1203.11,2026-09-02 02:04:19,2026-09-02 07:01:20
SRC_ORDER_B002_000001259,O000122078,C0043451,A00055623,A00055623,2026-09-01 16:00:40,STORE,COMPLETED,GBP,617.26,0.52,123.35,0.00,740.09,2026-09-01 16:00:40,2026-09-02 11:51:09
SRC_ORDER_B002_000001260,O000122079,C0041736,A00053406,A00053406,2026-09-01 16:32:13,MOBILE,COMPLETED,GBP,6591.09,718.02,1174.61,0.00,7047.68,2026-09-01 16:32:13,2026-09-02 08:43:43
SRC_ORDER_B002_000001261,O000122080,C0048199,A00061713,A00061713,2026-09-03 10:02:20,MOBILE,COMPLETED,GBP,2141.39,207.82,386.71,0.00,2320.28,2026-09-03 10:02:20,2026-09-03 13:44:27
SRC_ORDER_B002_000001262,O000122081,C0032327,A00041387,A00041387,2026-09-02 07:23:46,ECOMMERCE,COMPLETED,GBP,974.74,0.00,194.94,0.00,1169.68,2026-09-02 07:23:46,2026-09-03 05:41:14
SRC_ORDER_B002_000001263,O000122082,C0035756,A00045768,A00045768,2026-09-01 23:05:20,ECOMMERCE,COMPLETED,GBP,454.18,22.71,86.29,0.00,517.76,2026-09-01 23:05:20,2026-09-02 05:14:17
SRC_ORDER_B002_000001264,O000122083,C0025219,A00032248,A00032248,2026-09-03 03:38:44,ECOMMERCE,COMPLETED,GBP,2578.46,154.93,484.70,0.00,2908.23,2026-09-03 03:38:44,2026-09-03 08:14:14
SRC_ORDER_B002_000001265,O000122084,C0011523,A00014774,A00014774,2026-09-02 02:44:37,STORE,COMPLETED,GBP,895.38,0.00,179.08,0.00,1074.46,2026-09-02 02:44:37,2026-09-02 15:13:19
SRC_ORDER_B002_000001266,O000122085,C0023258,A00029766,A00029766,2026-09-01 16:22:27,ECOMMERCE,COMPLETED,GBP,2264.92,0.00,452.99,0.00,2717.91,2026-09-01 16:22:27,2026-09-02 05:08:23
SRC_ORDER_B002_000001267,O000122086,C0004672,A00006018,A00006018,2026-09-02 01:07:29,ECOMMERCE,COMPLETED,GBP,1681.39,118.67,312.54,0.00,1875.26,2026-09-02 01:07:29,2026-09-02 20:36:26
SRC_ORDER_B002_000001268,O000122087,C0010812,A00013877,A00013877,2026-09-03 21:50:55,MOBILE,COMPLETED,GBP,1433.23,22.53,282.14,0.00,1692.84,2026-09-03 21:50:55,2026-09-04 12:01:39
SRC_ORDER_B002_000001269,O000122088,C0043577,A00055783,A00055783,2026-09-01 20:47:46,ECOMMERCE,COMPLETED,GBP,4099.53,141.38,791.64,0.00,4749.79,2026-09-01 20:47:46,2026-09-02 20:17:23
SRC_ORDER_B002_000001270,O000122089,C0043170,A00055260,A00055260,2026-09-02 09:32:12,STORE,COMPLETED,GBP,3555.45,178.55,675.38,0.00,4052.28,2026-09-02 09:32:12,2026-09-02 14:18:18
SRC_ORDER_B002_000001271,O000122090,C0029250,A00037432,A00037432,2026-09-02 05:15:07,STORE,COMPLETED,GBP,3019.90,134.05,577.17,0.00,3463.02,2026-09-02 05:15:07,2026-09-02 05:15:21
SRC_ORDER_B002_000001272,O000122091,C0020071,A00025688,A00025688,2026-09-02 02:34:46,STORE,COMPLETED,GBP,735.47,4.10,146.28,0.00,877.65,2026-09-02 02:34:46,2026-09-02 20:02:52
SRC_ORDER_B002_000001273,O000122092,C0012711,A00016302,A00016302,2026-09-03 18:05:22,STORE,COMPLETED,GBP,494.75,0.00,98.95,0.00,593.70,2026-09-03 18:05:22,2026-09-04 08:29:43
SRC_ORDER_B002_000001274,O000122093,C0005763,A00007414,A00007415,2026-09-01 22:59:49,MOBILE,COMPLETED,GBP,5513.30,37.00,1095.26,0.00,6571.56,2026-09-01 22:59:49,2026-09-02 02:20:11
SRC_ORDER_B002_000001275,O000122094,C0046685,A00059755,A00059755,2026-09-02 18:03:37,ECOMMERCE,COMPLETED,GBP,3062.99,0.00,612.59,0.00,3675.58,2026-09-02 18:03:37,2026-09-03 08:07:27
SRC_ORDER_B002_000001276,O000122095,C0017990,A00023013,A00023013,2026-09-03 15:07:11,ECOMMERCE,COMPLETED,GBP,1040.79,73.71,193.42,0.00,1160.50,2026-09-03 15:07:11,2026-09-03 17:22:12
SRC_ORDER_B002_000001277,O000122096,C0016726,A00021393,A00021393,2026-09-01 14:18:16,STORE,COMPLETED,GBP,466.63,0.00,93.33,0.00,559.96,2026-09-01 14:18:16,2026-09-02 04:02:25
SRC_ORDER_B002_000001278,O000122097,C0042225,A00054040,A00054040,2026-09-03 16:26:09,MOBILE,COMPLETED,GBP,795.26,61.67,146.71,0.00,880.30,2026-09-03 16:26:09,2026-09-04 05:41:21
SRC_ORDER_B002_000001279,O000122098,C0007170,A00009268,A00009268,2026-09-01 16:19:08,STORE,COMPLETED,GBP,2358.11,49.29,461.77,0.00,2770.59,2026-09-01 16:19:08,2026-09-01 21:25:00
SRC_ORDER_B002_000001280,O000122099,C0031303,A00040054,A00040054,2026-09-02 16:27:21,MOBILE,COMPLETED,GBP,4242.92,202.84,808.03,0.00,4848.11,2026-09-02 16:27:21,2026-09-02 18:39:33
SRC_ORDER_B002_000001281,O000122100,C0042383,A00054242,A00054242,2026-09-02 13:28:42,ECOMMERCE,COMPLETED,GBP,2314.18,176.36,427.57,0.00,2565.39,2026-09-02 13:28:42,2026-09-03 00:05:03
SRC_ORDER_B002_000001282,O000122101,C0016786,A00021472,A00021472,2026-09-01 10:45:10,MOBILE,COMPLETED,GBP,5456.01,397.69,1011.67,0.00,6069.99,2026-09-01 10:45:10,2026-09-01 15:54:35
SRC_ORDER_B002_000001283,O000122102,C0024450,A00031285,A00031285,2026-09-01 18:42:30,ECOMMERCE,COMPLETED,GBP,2064.06,25.06,407.80,0.00,2446.80,2026-09-01 18:42:30,2026-09-02 13:43:26
SRC_ORDER_B002_000001284,O000122103,C0022662,A00029006,A00029006,2026-09-03 20:19:38,MOBILE,COMPLETED,GBP,4682.69,197.52,897.03,0.00,5382.20,2026-09-03 20:19:38,2026-09-03 21:35:42
SRC_ORDER_B002_000001285,O000122104,C0046905,A00060042,A00060042,2026-09-02 23:00:50,ECOMMERCE,COMPLETED,GBP,1223.10,107.21,223.18,0.00,1339.07,2026-09-02 23:00:50,2026-09-03 13:02:43
