source_record_id,order_item_id,order_id,product_id,quantity,unit_price,discount_amount,tax_amount,line_total_amount,created_at,updated_at
SRC_ORDER_ITEM_B002_000007943,OI0000379773,O000123392,P000358,1,19.82,0.99,3.77,22.60,2026-09-01 20:41:21,2026-09-01 20:41:21
SRC_ORDER_ITEM_B002_000007944,OI0000379774,O000123393,P000089,1,639.66,95.95,108.74,652.45,2026-09-03 23:54:27,2026-09-03 23:54:27
SRC_ORDER_ITEM_B002_000007945,OI0000379775,O000123394,P000505,1,822.50,82.25,148.05,888.30,2026-09-01 08:25:20,2026-09-01 08:25:20
SRC_ORDER_ITEM_B002_000007946,OI0000379776,O000123394,P000171,1,257.22,25.72,46.30,277.80,2026-09-01 08:25:20,2026-09-01 08:25:20
SRC_ORDER_ITEM_B002_000007947,OI0000379777,O000123394,P000468,1,731.37,36.57,138.96,833.76,2026-09-01 08:25:20,2026-09-01 08:25:20
SRC_ORDER_ITEM_B002_000007948,OI0000379778,O000123394,P000233,2,729.75,0.00,291.90,1751.40,2026-09-01 08:25:20,2026-09-01 08:25:20
SRC_ORDER_ITEM_B002_000007949,OI0000379779,O000123395,P000531,1,328.74,0.00,65.75,394.49,2026-09-02 19:15:22,2026-09-02 19:15:22
SRC_ORDER_ITEM_B002_000007950,OI0000379780,O000123395,P000216,2,662.94,0.00,265.18,1591.06,2026-09-02 19:15:22,2026-09-02 19:15:22
SRC_ORDER_ITEM_B002_000007951,OI0000379781,O000123395,P000492,2,576.41,57.64,219.04,1314.22,2026-09-02 19:15:22,2026-09-02 19:15:22
SRC_ORDER_ITEM_B002_000007952,OI0000379782,O000123395,P000184,1,141.96,0.00,28.39,170.35,2026-09-02 19:15:22,2026-09-02 19:15:22
SRC_ORDER_ITEM_B002_000007953,OI0000379783,O000123396,P000433,1,753.02,0.00,150.60,903.62,2026-09-02 14:52:36,2026-09-02 14:52:36
SRC_ORDER_ITEM_B002_000007954,OI0000379784,O000123396,P000464,1,166.26,0.00,33.25,199.51,2026-09-02 14:52:36,2026-09-02 14:52:36
SRC_ORDER_ITEM_B002_000007955,OI0000379785,O000123397,P000549,2,916.10,274.83,311.47,1868.84,2026-09-03 03:01:10,2026-09-03 03:01:10
SRC_ORDER_ITEM_B002_000007956,OI0000379786,O000123397,P000348,1,17.69,0.00,3.54,21.23,2026-09-03 03:01:10,2026-09-03 03:01:10
SRC_ORDER_ITEM_B002_000007957,OI0000379787,O000123397,P000201,1,455.19,22.76,86.49,518.92,2026-09-03 03:01:10,2026-09-03 03:01:10
SRC_ORDER_ITEM_B002_000007958,OI0000379788,O000123397,P000110,1,655.56,0.00,131.11,786.67,2026-09-03 03:01:10,2026-09-03 03:01:10
SRC_ORDER_ITEM_B002_000007959,OI0000379789,O000123398,P000187,1,263.09,26.31,47.36,284.14,2026-09-01 09:56:37,2026-09-01 09:56:37
SRC_ORDER_ITEM_B002_000007960,OI0000379790,O000123398,P000265,1,372.19,0.00,74.44,446.63,2026-09-01 09:56:37,2026-09-01 09:56:37
SRC_ORDER_ITEM_B002_000007961,OI0000379791,O000123399,P000058,2,486.66,0.00,194.66,1167.98,2026-09-02 14:00:56,2026-09-02 14:00:56
SRC_ORDER_ITEM_B002_000007962,OI0000379792,O000123399,P000332,1,262.85,0.00,52.57,315.42,2026-09-02 14:00:56,2026-09-02 14:00:56
SRC_ORDER_ITEM_B002_000007963,OI0000379793,O000123399,P000304,2,486.49,0.00,194.60,1167.58,2026-09-02 14:00:56,2026-09-02 14:00:56
SRC_ORDER_ITEM_B002_000007964,OI0000379794,O000123400,P000462,1,938.44,187.69,150.15,900.90,2026-09-02 17:15:37,2026-09-02 17:15:37
SRC_ORDER_ITEM_B002_000007965,OI0000379795,O000123401,P000214,3,794.44,238.33,429.00,2573.99,2026-09-03 08:27:05,2026-09-03 08:27:05
SRC_ORDER_ITEM_B002_000007966,OI0000379796,O000123401,P000529,1,938.92,46.95,178.39,1070.36,2026-09-03 08:27:05,2026-09-03 08:27:05
SRC_ORDER_ITEM_B002_000007967,OI0000379797,O000123402,P000203,3,731.03,0.00,438.62,2631.71,2026-09-01 07:05:50,2026-09-01 07:05:50
SRC_ORDER_ITEM_B002_000007968,OI0000379798,O000123403,P000509,1,115.13,0.00,23.03,138.16,2026-09-01 17:00:07,2026-09-01 17:00:07
SRC_ORDER_ITEM_B002_000007969,OI0000379799,O000123403,P000365,1,713.42,0.00,142.68,856.10,2026-09-01 17:00:07,2026-09-01 17:00:07
SRC_ORDER_ITEM_B002_000007970,OI0000379800,O000123404,P000292,2,47.56,4.76,18.07,108.43,2026-09-03 12:08:08,2026-09-03 12:08:08
SRC_ORDER_ITEM_B002_000007971,OI0000379801,O000123405,P000423,1,631.43,0.00,126.29,757.72,2026-09-01 17:58:53,2026-09-01 17:58:53
SRC_ORDER_ITEM_B002_000007972,OI0000379802,O000123406,P000169,1,900.99,135.15,153.17,919.01,2026-09-03 21:03:35,2026-09-03 21:03:35
SRC_ORDER_ITEM_B002_000007973,OI0000379803,O000123406,P000116,3,248.56,37.28,141.68,850.08,2026-09-03 21:03:35,2026-09-03 21:03:35
SRC_ORDER_ITEM_B002_000007974,OI0000379804,O000123406,P000116,1,248.56,49.71,39.77,238.62,2026-09-03 21:03:35,2026-09-03 21:03:35
SRC_ORDER_ITEM_B002_000007975,OI0000379805,O000123406,P000025,2,739.47,0.00,295.79,1774.73,2026-09-03 21:03:35,2026-09-03 21:03:35
SRC_ORDER_ITEM_B002_000007976,OI0000379806,O000123406,P000439,1,461.61,0.00,92.32,553.93,2026-09-03 21:03:35,2026-09-03 21:03:35
SRC_ORDER_ITEM_B002_000007977,OI0000379807,O000123406,P000153,2,141.77,28.35,51.04,306.23,2026-09-03 21:03:35,2026-09-03 21:03:35
SRC_ORDER_ITEM_B002_000007978,OI0000379808,O000123407,P000064,1,145.89,14.59,26.26,157.56,2026-09-03 09:12:47,2026-09-03 09:12:47
SRC_ORDER_ITEM_B002_000007979,OI0000379809,O000123407,P000243,1,825.98,0.00,165.20,991.18,2026-09-03 09:12:47,2026-09-03 09:12:47
SRC_ORDER_ITEM_B002_000007980,OI0000379810,O000123407,P000303,2,563.05,0.00,225.22,1351.32,2026-09-03 09:12:47,2026-09-03 09:12:47
SRC_ORDER_ITEM_B002_000007981,OI0000379811,O000123407,P000004,1,225.29,0.00,45.06,270.35,2026-09-03 09:12:47,2026-09-03 09:12:47
SRC_ORDER_ITEM_B002_000007982,OI0000379812,O000123408,P000287,1,950.93,95.09,171.17,1027.01,2026-09-01 22:29:00,2026-09-01 22:29:00
SRC_ORDER_ITEM_B002_000007983,OI0000379813,O000123408,P000308,2,58.68,0.00,23.47,140.83,2026-09-01 22:29:00,2026-09-01 22:29:00
SRC_ORDER_ITEM_B002_000007984,OI0000379814,O000123408,P000126,1,763.39,38.17,145.04,870.26,2026-09-01 22:29:00,2026-09-01 22:29:00
SRC_ORDER_ITEM_B002_000007985,OI0000379815,O000123408,P000153,1,141.77,7.09,26.94,161.62,2026-09-01 22:29:00,2026-09-01 22:29:00
SRC_ORDER_ITEM_B002_000007986,OI0000379816,O000123409,P000306,1,869.70,0.00,173.94,1043.64,2026-09-01 18:00:08,2026-09-01 18:00:08
SRC_ORDER_ITEM_B002_000007987,OI0000379817,O000123409,P000308,1,58.68,0.00,11.74,70.42,2026-09-01 18:00:08,2026-09-01 18:00:08
SRC_ORDER_ITEM_B002_000007988,OI0000379818,O000123410,P000435,1,845.91,0.00,169.18,1015.09,2026-09-02 02:54:17,2026-09-02 02:54:17
SRC_ORDER_ITEM_B002_000007989,OI0000379819,O000123410,P000374,2,919.88,0.00,367.95,2207.71,2026-09-02 02:54:17,2026-09-02 02:54:17
SRC_ORDER_ITEM_B002_000007990,OI0000379820,O000123411,P000084,1,974.97,0.00,194.99,1169.96,2026-09-01 08:07:12,2026-09-01 08:07:12
SRC_ORDER_ITEM_B002_000007991,OI0000379821,O000123412,P000156,3,660.91,0.00,396.55,2379.28,2026-09-02 16:17:06,2026-09-02 16:17:06
SRC_ORDER_ITEM_B002_000007992,OI0000379822,O000123412,P000371,1,522.32,0.00,104.46,626.78,2026-09-02 16:17:06,2026-09-02 16:17:06
SRC_ORDER_ITEM_B002_000007993,OI0000379823,O000123412,P000015,1,756.83,0.00,151.37,908.20,2026-09-02 16:17:06,2026-09-02 16:17:06
SRC_ORDER_ITEM_B002_000007994,OI0000379824,O000123412,P000028,1,412.74,20.64,78.42,470.52,2026-09-02 16:17:06,2026-09-02 16:17:06
SRC_ORDER_ITEM_B002_000007995,OI0000379825,O000123413,P000520,3,772.23,115.83,440.17,2641.03,2026-09-02 01:06:15,2026-09-02 01:06:15
SRC_ORDER_ITEM_B002_000007996,OI0000379826,O000123413,P000201,2,455.19,182.08,145.66,873.96,2026-09-02 01:06:15,2026-09-02 01:06:15
SRC_ORDER_ITEM_B002_000007997,OI0000379827,O000123414,P000403,1,763.31,38.17,145.03,870.17,2026-09-03 23:44:30,2026-09-03 23:44:30
SRC_ORDER_ITEM_B002_000007998,OI0000379828,O000123414,P000111,1,59.40,2.97,11.29,67.72,2026-09-03 23:44:30,2026-09-03 23:44:30
SRC_ORDER_ITEM_B002_000007999,OI0000379829,O000123414,P000070,2,510.72,102.14,183.86,1103.16,2026-09-03 23:44:30,2026-09-03 23:44:30
SRC_ORDER_ITEM_B002_000008000,OI0000379830,O000123414,P000393,2,4.80,0.00,1.92,11.52,2026-09-03 23:44:30,2026-09-03 23:44:30
SRC_ORDER_ITEM_B002_000008001,OI0000379831,O000123414,P000373,3,727.36,218.21,392.77,2356.64,2026-09-03 23:44:30,2026-09-03 23:44:30
SRC_ORDER_ITEM_B002_000008002,OI0000379832,O000123414,P000279,2,855.67,256.70,290.93,1745.57,2026-09-03 23:44:30,2026-09-03 23:44:30
SRC_ORDER_ITEM_B002_000008003,OI0000379833,O000123415,P000377,2,636.71,0.00,254.68,1528.10,2026-09-03 14:04:14,2026-09-03 14:04:14
SRC_ORDER_ITEM_B002_000008004,OI0000379834,O000123415,P000135,2,998.78,0.00,399.51,2397.07,2026-09-03 14:04:14,2026-09-03 14:04:14
SRC_ORDER_ITEM_B002_000008005,OI0000379835,O000123415,P000039,1,653.24,130.65,104.52,627.11,2026-09-03 14:04:14,2026-09-03 14:04:14
SRC_ORDER_ITEM_B002_000008006,OI0000379836,O000123415,P000547,1,142.25,7.11,27.03,162.17,2026-09-03 14:04:14,2026-09-03 14:04:14
SRC_ORDER_ITEM_B002_000008007,OI0000379837,O000123416,P000115,1,462.88,0.00,92.58,555.46,2026-09-01 22:46:14,2026-09-01 22:46:14
SRC_ORDER_ITEM_B002_000008008,OI0000379838,O000123416,P000229,3,224.39,67.32,121.17,727.02,2026-09-01 22:46:14,2026-09-01 22:46:14
SRC_ORDER_ITEM_B002_000008009,OI0000379839,O000123416,P000047,2,224.72,67.42,76.40,458.42,2026-09-01 22:46:14,2026-09-01 22:46:14
SRC_ORDER_ITEM_B002_000008010,OI0000379840,O000123417,P000427,4,587.65,235.06,423.11,2538.65,2026-09-02 17:14:39,2026-09-02 17:14:39
SRC_ORDER_ITEM_B002_000008011,OI0000379841,O000123417,P000284,1,709.40,0.00,141.88,851.28,2026-09-02 17:14:39,2026-09-02 17:14:39
SRC_ORDER_ITEM_B002_000008012,OI0000379842,O000123417,P000426,1,124.34,0.00,24.87,149.21,2026-09-02 17:14:39,2026-09-02 17:14:39
SRC_ORDER_ITEM_B002_000008013,OI0000379843,O000123418,P000054,1,67.10,0.00,13.42,80.52,2026-09-03 08:43:10,2026-09-03 08:43:10
SRC_ORDER_ITEM_B002_000008014,OI0000379844,O000123418,P000220,2,657.08,131.42,236.55,1419.29,2026-09-03 08:43:10,2026-09-03 08:43:10
SRC_ORDER_ITEM_B002_000008015,OI0000379845,O000123418,P000252,1,892.03,0.00,178.41,1070.44,2026-09-03 08:43:10,2026-09-03 08:43:10
SRC_ORDER_ITEM_B002_000008016,OI0000379846,O000123418,P000023,1,154.66,0.00,30.93,185.59,2026-09-03 08:43:10,2026-09-03 08:43:10
SRC_ORDER_ITEM_B002_000008017,OI0000379847,O000123418,P000352,2,467.04,93.41,168.13,1008.80,2026-09-03 08:43:10,2026-09-03 08:43:10
SRC_ORDER_ITEM_B002_000008018,OI0000379848,O000123418,P000276,1,998.35,199.67,159.74,958.42,2026-09-03 08:43:10,2026-09-03 08:43:10
SRC_ORDER_ITEM_B002_000008019,OI0000379849,O000123419,P000427,2,587.65,0.00,235.06,1410.36,2026-09-03 08:15:28,2026-09-03 08:15:28
SRC_ORDER_ITEM_B002_000008020,OI0000379850,O000123419,P000351,1,679.22,0.00,135.84,815.06,2026-09-03 08:15:28,2026-09-03 08:15:28
SRC_ORDER_ITEM_B002_000008021,OI0000379851,O000123420,P000414,1,143.28,0.00,28.66,171.94,2026-09-02 07:41:01,2026-09-02 07:41:01
SRC_ORDER_ITEM_B002_000008022,OI0000379852,O000123420,P000169,1,900.99,90.10,162.18,973.07,2026-09-02 07:41:01,2026-09-02 07:41:01
SRC_ORDER_ITEM_B002_000008023,OI0000379853,O000123420,P000291,1,591.50,118.30,94.64,567.84,2026-09-02 07:41:01,2026-09-02 07:41:01
SRC_ORDER_ITEM_B002_000008024,OI0000379854,O000123421,P000481,1,182.36,18.24,32.82,196.94,2026-09-02 18:42:18,2026-09-02 18:42:18
SRC_ORDER_ITEM_B002_000008025,OI0000379855,O000123421,P000330,1,971.52,0.00,194.30,1165.82,2026-09-02 18:42:18,2026-09-02 18:42:18
SRC_ORDER_ITEM_B002_000008026,OI0000379856,O000123422,P000297,2,397.13,39.71,150.91,905.46,2026-09-01 15:26:33,2026-09-01 15:26:33
SRC_ORDER_ITEM_B002_000008027,OI0000379857,O000123422,P000469,1,406.72,0.00,81.34,488.06,2026-09-01 15:26:33,2026-09-01 15:26:33
SRC_ORDER_ITEM_B002_000008028,OI0000379858,O000123422,P000090,1,504.33,0.00,100.87,605.20,2026-09-01 15:26:33,2026-09-01 15:26:33
SRC_ORDER_ITEM_B002_000008029,OI0000379859,O000123422,P000080,1,562.30,0.00,112.46,674.76,2026-09-01 15:26:33,2026-09-01 15:26:33
SRC_ORDER_ITEM_B002_000008030,OI0000379860,O000123423,P000431,2,50.67,0.00,20.27,121.61,2026-09-01 11:31:26,2026-09-01 11:31:26
SRC_ORDER_ITEM_B002_000008031,OI0000379861,O000123423,P000296,1,368.65,0.00,73.73,442.38,2026-09-01 11:31:26,2026-09-01 11:31:26
SRC_ORDER_ITEM_B002_000008032,OI0000379862,O000123423,P000248,4,547.67,219.07,394.32,2365.93,2026-09-01 11:31:26,2026-09-01 11:31:26
SRC_ORDER_ITEM_B002_000008033,OI0000379863,O000123423,P000532,2,814.44,0.00,325.78,1954.66,2026-09-01 11:31:26,2026-09-01 11:31:26
SRC_ORDER_ITEM_B002_000008034,OI0000379864,O000123424,P000538,1,582.84,0.00,116.57,699.41,2026-09-03 06:47:30,2026-09-03 06:47:30
SRC_ORDER_ITEM_B002_000008035,OI0000379865,O000123424,P000094,1,106.42,5.32,20.22,121.32,2026-09-03 06:47:30,2026-09-03 06:47:30
SRC_ORDER_ITEM_B002_000008036,OI0000379866,O000123424,P000292,2,47.56,0.00,19.02,114.14,2026-09-03 06:47:30,2026-09-03 06:47:30
SRC_ORDER_ITEM_B002_000008037,OI0000379867,O000123424,P000300,2,868.03,0.00,347.21,2083.27,2026-09-03 06:47:30,2026-09-03 06:47:30
SRC_ORDER_ITEM_B002_000008038,OI0000379868,O000123424,P000276,2,998.35,199.67,359.41,2156.44,2026-09-03 06:47:30,2026-09-03 06:47:30
SRC_ORDER_ITEM_B002_000008039,OI0000379869,O000123425,P000520,1,772.23,0.00,154.45,926.68,2026-09-02 11:10:03,2026-09-02 11:10:03
SRC_ORDER_ITEM_B002_000008040,OI0000379870,O000123425,P000309,1,17.41,1.74,3.13,18.80,2026-09-02 11:10:03,2026-09-02 11:10:03
SRC_ORDER_ITEM_B002_000008041,OI0000379871,O000123425,P000310,1,626.28,0.00,125.26,751.54,2026-09-02 11:10:03,2026-09-02 11:10:03
SRC_ORDER_ITEM_B002_000008042,OI0000379872,O000123425,P000505,1,822.50,0.00,164.50,987.00,2026-09-02 11:10:03,2026-09-02 11:10:03
SRC_ORDER_ITEM_B002_000008043,OI0000379873,O000123425,P000132,3,458.89,0.00,275.33,1652.00,2026-09-02 11:10:03,2026-09-02 11:10:03
SRC_ORDER_ITEM_B002_000008044,OI0000379874,O000123426,P000249,2,921.62,0.00,368.65,2211.89,2026-09-02 17:11:42,2026-09-02 17:11:42
SRC_ORDER_ITEM_B002_000008045,OI0000379875,O000123426,P000435,2,845.91,84.59,321.45,1928.68,2026-09-02 17:11:42,2026-09-02 17:11:42
SRC_ORDER_ITEM_B002_000008046,OI0000379876,O000123426,P000012,1,41.85,4.18,7.53,45.20,2026-09-02 17:11:42,2026-09-02 17:11:42
SRC_ORDER_ITEM_B002_000008047,OI0000379877,O000123426,P000148,2,306.78,0.00,122.71,736.27,2026-09-02 17:11:42,2026-09-02 17:11:42
SRC_ORDER_ITEM_B002_000008048,OI0000379878,O000123426,P000492,1,576.41,0.00,115.28,691.69,2026-09-02 17:11:42,2026-09-02 17:11:42
SRC_ORDER_ITEM_B002_000008049,OI0000379879,O000123427,P000188,2,722.56,0.00,289.02,1734.14,2026-09-01 23:48:18,2026-09-01 23:48:18
SRC_ORDER_ITEM_B002_000008050,OI0000379880,O000123427,P000327,1,334.51,0.00,66.90,401.41,2026-09-01 23:48:18,2026-09-01 23:48:18
SRC_ORDER_ITEM_B002_000008051,OI0000379881,O000123427,P000025,4,739.47,443.68,502.84,3017.04,2026-09-01 23:48:18,2026-09-01 23:48:18
SRC_ORDER_ITEM_B002_000008052,OI0000379882,O000123428,P000331,1,256.78,38.52,43.65,261.91,2026-09-01 21:45:38,2026-09-01 21:45:38
SRC_ORDER_ITEM_B002_000008053,OI0000379883,O000123428,P000190,1,302.01,0.00,60.40,362.41,2026-09-01 21:45:38,2026-09-01 21:45:38
SRC_ORDER_ITEM_B002_000008054,OI0000379884,O000123429,P000213,1,897.53,0.00,179.51,1077.04,2026-09-03 03:05:08,2026-09-03 03:05:08
SRC_ORDER_ITEM_B002_000008055,OI0000379885,O000123429,P000469,2,406.72,0.00,162.69,976.13,2026-09-03 03:05:08,2026-09-03 03:05:08
SRC_ORDER_ITEM_B002_000008056,OI0000379886,O000123429,P000434,1,649.52,97.43,110.42,662.51,2026-09-03 03:05:08,2026-09-03 03:05:08
SRC_ORDER_ITEM_B002_000008057,OI0000379887,O000123430,P000047,1,224.72,22.47,40.45,242.70,2026-09-03 11:49:00,2026-09-03 11:49:00
SRC_ORDER_ITEM_B002_000008058,OI0000379888,O000123430,P000049,1,850.95,85.10,153.17,919.02,2026-09-03 11:49:00,2026-09-03 11:49:00
SRC_ORDER_ITEM_B002_000008059,OI0000379889,O000123431,P000369,1,498.02,0.00,99.60,597.62,2026-09-03 22:14:26,2026-09-03 22:14:26
SRC_ORDER_ITEM_B002_000008060,OI0000379890,O000123431,P000439,1,461.61,0.00,92.32,553.93,2026-09-03 22:14:26,2026-09-03 22:14:26
SRC_ORDER_ITEM_B002_000008061,OI0000379891,O000123431,P000210,4,860.40,0.00,688.32,4129.92,2026-09-03 22:14:26,2026-09-03 22:14:26
SRC_ORDER_ITEM_B002_000008062,OI0000379892,O000123431,P000433,2,753.02,225.91,256.03,1536.16,2026-09-03 22:14:26,2026-09-03 22:14:26
SRC_ORDER_ITEM_B002_000008063,OI0000379893,O000123432,P000471,2,708.48,0.00,283.39,1700.35,2026-09-02 11:12:51,2026-09-02 11:12:51
SRC_ORDER_ITEM_B002_000008064,OI0000379894,O000123432,P000330,2,971.52,388.61,310.89,1865.32,2026-09-02 11:12:51,2026-09-02 11:12:51
SRC_ORDER_ITEM_B002_000008065,OI0000379895,O000123432,P000448,4,91.70,0.00,73.36,440.16,2026-09-02 11:12:51,2026-09-02 11:12:51
SRC_ORDER_ITEM_B002_000008066,OI0000379896,O000123432,P000204,3,901.60,405.72,459.82,2758.90,2026-09-02 11:12:51,2026-09-02 11:12:51
SRC_ORDER_ITEM_B002_000008067,OI0000379897,O000123432,P000160,1,233.60,35.04,39.71,238.27,2026-09-02 11:12:51,2026-09-02 11:12:51
SRC_ORDER_ITEM_B002_000008068,OI0000379898,O000123432,P000264,2,436.46,43.65,165.85,995.12,2026-09-02 11:12:51,2026-09-02 11:12:51
SRC_ORDER_ITEM_B002_000008069,OI0000379899,O000123433,P000213,1,897.53,0.00,179.51,1077.04,2026-09-02 19:03:18,2026-09-02 19:03:18
SRC_ORDER_ITEM_B002_000008070,OI0000379900,O000123433,P000052,2,864.91,345.96,276.77,1660.63,2026-09-02 19:03:18,2026-09-02 19:03:18
SRC_ORDER_ITEM_B002_000008071,OI0000379901,O000123433,P000486,1,221.88,11.09,42.16,252.95,2026-09-02 19:03:18,2026-09-02 19:03:18
SRC_ORDER_ITEM_B002_000008072,OI0000379902,O000123433,P000497,1,285.41,0.00,57.08,342.49,2026-09-02 19:03:18,2026-09-02 19:03:18
SRC_ORDER_ITEM_B002_000008073,OI0000379903,O000123434,P000256,3,828.00,372.60,422.28,2533.68,2026-09-03 21:01:02,2026-09-03 21:01:02
SRC_ORDER_ITEM_B002_000008074,OI0000379904,O000123434,P000222,3,629.25,94.39,358.67,2152.03,2026-09-03 21:01:02,2026-09-03 21:01:02
SRC_ORDER_ITEM_B002_000008075,OI0000379905,O000123435,P000497,2,285.41,57.08,102.75,616.49,2026-09-02 17:15:27,2026-09-02 17:15:27
SRC_ORDER_ITEM_B002_000008076,OI0000379906,O000123435,P000227,3,9.85,0.00,5.91,35.46,2026-09-02 17:15:27,2026-09-02 17:15:27
SRC_ORDER_ITEM_B002_000008077,OI0000379907,O000123435,P000331,1,256.78,0.00,51.36,308.14,2026-09-02 17:15:27,2026-09-02 17:15:27
SRC_ORDER_ITEM_B002_000008078,OI0000379908,O000123435,P000507,1,567.94,0.00,113.59,681.53,2026-09-02 17:15:27,2026-09-02 17:15:27
SRC_ORDER_ITEM_B002_000008079,OI0000379909,O000123436,P000516,3,17.99,8.10,9.17,55.04,2026-09-01 11:12:46,2026-09-01 11:12:46
SRC_ORDER_ITEM_B002_000008080,OI0000379910,O000123436,P000471,2,708.48,0.00,283.39,1700.35,2026-09-01 11:12:46,2026-09-01 11:12:46
SRC_ORDER_ITEM_B002_000008081,OI0000379911,O000123436,P000304,4,486.49,0.00,389.19,2335.15,2026-09-01 11:12:46,2026-09-01 11:12:46
SRC_ORDER_ITEM_B002_000008082,OI0000379912,O000123437,P000255,1,687.00,34.35,130.53,783.18,2026-09-02 01:13:56,2026-09-02 01:13:56
SRC_ORDER_ITEM_B002_000008083,OI0000379913,O000123437,P000366,1,820.44,0.00,164.09,984.53,2026-09-02 01:13:56,2026-09-02 01:13:56
SRC_ORDER_ITEM_B002_000008084,OI0000379914,O000123437,P000090,1,504.33,0.00,100.87,605.20,2026-09-02 01:13:56,2026-09-02 01:13:56
SRC_ORDER_ITEM_B002_000008085,OI0000379915,O000123438,P000153,1,141.77,0.00,28.35,170.12,2026-09-02 11:44:05,2026-09-02 11:44:05
SRC_ORDER_ITEM_B002_000008086,OI0000379916,O000123439,P000278,1,108.93,0.00,21.79,130.72,2026-09-03 18:54:58,2026-09-03 18:54:58
SRC_ORDER_ITEM_B002_000008087,OI0000379917,O000123440,P000072,1,763.58,76.36,137.44,824.66,2026-09-03 22:46:46,2026-09-03 22:46:46
SRC_ORDER_ITEM_B002_000008088,OI0000379918,O000123440,P000261,1,606.96,60.70,109.25,655.51,2026-09-03 22:46:46,2026-09-03 22:46:46
SRC_ORDER_ITEM_B002_000008089,OI0000379919,O000123440,P000213,1,897.53,134.63,152.58,915.48,2026-09-03 22:46:46,2026-09-03 22:46:46
SRC_ORDER_ITEM_B002_000008090,OI0000379920,O000123441,P000116,2,248.56,74.57,84.51,507.06,2026-09-03 16:50:07,2026-09-03 16:50:07
SRC_ORDER_ITEM_B002_000008091,OI0000379921,O000123441,P000171,2,257.22,77.17,87.45,524.72,2026-09-03 16:50:07,2026-09-03 16:50:07
SRC_ORDER_ITEM_B002_000008092,OI0000379922,O000123442,P000455,1,275.45,0.00,55.09,330.54,2026-09-03 17:50:48,2026-09-03 17:50:48
SRC_ORDER_ITEM_B002_000008093,OI0000379923,O000123442,P000425,1,164.69,0.00,32.94,197.63,2026-09-03 17:50:48,2026-09-03 17:50:48
SRC_ORDER_ITEM_B002_000008094,OI0000379924,O000123442,P000338,1,888.44,0.00,177.69,1066.13,2026-09-03 17:50:48,2026-09-03 17:50:48
SRC_ORDER_ITEM_B002_000008095,OI0000379925,O000123443,P000510,2,850.18,0.00,340.07,2040.43,2026-09-03 08:44:03,2026-09-03 08:44:03
SRC_ORDER_ITEM_B002_000008096,OI0000379926,O000123443,P000342,1,396.23,19.81,75.28,451.70,2026-09-03 08:44:03,2026-09-03 08:44:03
SRC_ORDER_ITEM_B002_000008097,OI0000379927,O000123444,P000409,3,90.56,40.75,46.19,277.12,2026-09-01 06:22:39,2026-09-01 06:22:39
SRC_ORDER_ITEM_B002_000008098,OI0000379928,O000123444,P000283,1,966.19,0.00,193.24,1159.43,2026-09-01 06:22:39,2026-09-01 06:22:39
SRC_ORDER_ITEM_B002_000008099,OI0000379929,O000123444,P000501,1,116.91,0.00,23.38,140.29,2026-09-01 06:22:39,2026-09-01 06:22:39
SRC_ORDER_ITEM_B002_000008100,OI0000379930,O000123444,P000324,3,491.26,73.69,280.02,1680.11,2026-09-01 06:22:39,2026-09-01 06:22:39
SRC_ORDER_ITEM_B002_000008101,OI0000379931,O000123444,P000457,3,676.70,406.02,324.82,1948.90,2026-09-01 06:22:39,2026-09-01 06:22:39
SRC_ORDER_ITEM_B002_000008102,OI0000379932,O000123445,P000395,1,121.23,0.00,24.25,145.48,2026-09-01 17:09:23,2026-09-01 17:09:23
SRC_ORDER_ITEM_B002_000008103,OI0000379933,O000123446,P000240,2,676.23,0.00,270.49,1622.95,2026-09-02 10:31:38,2026-09-02 10:31:38
SRC_ORDER_ITEM_B002_000008104,OI0000379934,O000123446,P000426,1,124.34,0.00,24.87,149.21,2026-09-02 10:31:38,2026-09-02 10:31:38
SRC_ORDER_ITEM_B002_000008105,OI0000379935,O000123446,P000059,1,952.39,0.00,190.48,1142.87,2026-09-02 10:31:38,2026-09-02 10:31:38
SRC_ORDER_ITEM_B002_000008106,OI0000379936,O000123446,P000370,1,451.19,0.00,90.24,541.43,2026-09-02 10:31:38,2026-09-02 10:31:38
SRC_ORDER_ITEM_B002_000008107,OI0000379937,O000123447,P000096,3,142.27,0.00,85.36,512.17,2026-09-03 11:17:22,2026-09-03 11:17:22
SRC_ORDER_ITEM_B002_000008108,OI0000379938,O000123447,P000418,1,888.05,88.80,159.85,959.10,2026-09-03 11:17:22,2026-09-03 11:17:22
SRC_ORDER_ITEM_B002_000008109,OI0000379939,O000123447,P000328,2,532.26,0.00,212.90,1277.42,2026-09-03 11:17:22,2026-09-03 11:17:22
SRC_ORDER_ITEM_B002_000008110,OI0000379940,O000123448,P000249,1,921.62,0.00,184.32,1105.94,2026-09-02 00:49:36,2026-09-02 00:49:36
SRC_ORDER_ITEM_B002_000008111,OI0000379941,O000123448,P000041,1,13.91,2.09,2.36,14.18,2026-09-02 00:49:36,2026-09-02 00:49:36
SRC_ORDER_ITEM_B002_000008112,OI0000379942,O000123449,P000487,1,17.27,2.59,2.94,17.62,2026-09-02 16:00:16,2026-09-02 16:00:16
SRC_ORDER_ITEM_B002_000008113,OI0000379943,O000123449,P000070,1,510.72,102.14,81.72,490.30,2026-09-02 16:00:16,2026-09-02 16:00:16
