source_record_id,payment_id,order_id,customer_id,payment_timestamp,payment_method,payment_status,amount,currency_code,transaction_reference,created_at,updated_at
SRC_PAYMENT_B002_000001667,PAY0000127909,O000122663,C0010233,2026-09-02 21:59:12,GIFT_CARD,CAPTURED,3932.18,GBP,TXN-B002-000000127909,2026-09-02 21:59:12,2026-09-02 21:59:12
SRC_PAYMENT_B002_000001668,PAY0000127910,O000122664,C0044085,2026-09-02 23:16:18,PAYPAL,CAPTURED,180.85,GBP,TXN-B002-000000127910,2026-09-02 23:16:18,2026-09-02 23:16:18
SRC_PAYMENT_B002_000001669,PAY0000127911,O000122665,C0008599,2026-09-01 15:44:49,PAYPAL,CAPTURED,5444.41,GBP,TXN-B002-000000127911,2026-09-01 15:44:49,2026-09-01 15:44:49
SRC_PAYMENT_B002_000001670,PAY0000127912,O000122666,C0008707,2026-09-03 01:45:04,CARD,CAPTURED,2107.70,GBP,TXN-B002-000000127912,2026-09-03 01:45:04,2026-09-03 01:45:04
SRC_PAYMENT_B002_000001671,PAY0000127913,O000122667,C0031244,2026-09-03 21:15:27,CARD,CAPTURED,4910.06,GBP,TXN-B002-000000127913,2026-09-03 21:15:27,2026-09-03 21:15:27
SRC_PAYMENT_B002_000001672,PAY0000127914,O000122668,C0000221,2026-09-03 18:39:30,CARD,CAPTURED,2095.06,GBP,TXN-B002-000000127914,2026-09-03 18:39:30,2026-09-03 18:39:30
SRC_PAYMENT_B002_000001673,PAY0000127915,O000122669,C0039153,2026-09-03 14:17:11,APPLE_PAY,CAPTURED,208.70,GBP,TXN-B002-000000127915,2026-09-03 14:17:11,2026-09-03 14:17:11
SRC_PAYMENT_B002_000001674,PAY0000127916,O000122670,C0014891,2026-09-03 05:48:28,PAYPAL,CAPTURED,3781.90,GBP,TXN-B002-000000127916,2026-09-03 05:48:28,2026-09-03 05:48:28
SRC_PAYMENT_B002_000001675,PAY0000127917,O000122671,C0037113,2026-09-02 21:51:02,CARD,CAPTURED,7021.30,GBP,TXN-B002-000000127917,2026-09-02 21:51:02,2026-09-02 21:51:02
SRC_PAYMENT_B002_000001676,PAY0000127918,O000122672,C0003113,2026-09-02 22:00:34,CARD,CAPTURED,3340.61,GBP,TXN-B002-000000127918,2026-09-02 22:00:34,2026-09-02 22:00:34
SRC_PAYMENT_B002_000001677,PAY0000127919,O000122673,C0031699,2026-09-03 16:14:48,CARD,CAPTURED,295.73,GBP,TXN-B002-000000127919,2026-09-03 16:14:48,2026-09-03 16:14:48
SRC_PAYMENT_B002_000001678,PAY0000127920,O000122674,C0010559,2026-09-03 04:03:12,APPLE_PAY,CAPTURED,546.59,GBP,TXN-B002-000000127920,2026-09-03 04:03:12,2026-09-03 04:03:12
SRC_PAYMENT_B002_000001679,PAY0000127921,O000122675,C0027609,2026-09-02 18:29:55,PAYPAL,CAPTURED,1124.77,GBP,TXN-B002-000000127921,2026-09-02 18:29:55,2026-09-02 18:29:55
SRC_PAYMENT_B002_000001680,PAY0000127922,O000122676,C0043592,2026-09-01 12:27:10,CARD,CAPTURED,3259.36,GBP,TXN-B002-000000127922,2026-09-01 12:27:10,2026-09-01 12:27:10
SRC_PAYMENT_B002_000001681,PAY0000127923,O000122677,C0048982,2026-09-02 19:32:11,BANK_TRANSFER,CAPTURED,4709.50,GBP,TXN-B002-000000127923,2026-09-02 19:32:11,2026-09-02 19:32:11
SRC_PAYMENT_B002_000001682,PAY0000127924,O000122678,C0043088,2026-09-02 22:01:03,PAYPAL,CAPTURED,4250.86,GBP,TXN-B002-000000127924,2026-09-02 22:01:03,2026-09-02 22:01:03
SRC_PAYMENT_B002_000001683,PAY0000127925,O000122679,C0004355,2026-09-01 10:39:49,APPLE_PAY,CAPTURED,5585.41,GBP,TXN-B002-000000127925,2026-09-01 10:39:49,2026-09-01 10:39:49
SRC_PAYMENT_B002_000001684,PAY0000127926,O000122680,C0049900,2026-09-02 08:44:34,APPLE_PAY,CAPTURED,2290.91,GBP,TXN-B002-000000127926,2026-09-02 08:44:34,2026-09-02 08:44:34
SRC_PAYMENT_B002_000001685,PAY0000127927,O000122681,C0026039,2026-09-03 22:49:48,GIFT_CARD,CAPTURED,5913.74,GBP,TXN-B002-000000127927,2026-09-03 22:49:48,2026-09-03 22:49:48
SRC_PAYMENT_B002_000001686,PAY0000127928,O000122682,C0020452,2026-09-02 14:46:02,CARD,CAPTURED,4603.30,GBP,TXN-B002-000000127928,2026-09-02 14:46:02,2026-09-02 14:46:02
SRC_PAYMENT_B002_000001687,PAY0000127929,O000122684,C0049782,2026-09-01 19:36:37,CARD,CAPTURED,1876.65,GBP,TXN-B002-000000127929,2026-09-01 19:36:37,2026-09-01 19:36:37
SRC_PAYMENT_B002_000001688,PAY0000127930,O000122685,C0049982,2026-09-02 03:24:26,CARD,CAPTURED,3170.92,GBP,TXN-B002-000000127930,2026-09-02 03:24:26,2026-09-02 03:24:26
SRC_PAYMENT_B002_000001689,PAY0000127931,O000122686,C0042527,2026-09-01 23:45:24,PAYPAL,CAPTURED,85.50,GBP,TXN-B002-000000127931,2026-09-01 23:45:24,2026-09-01 23:45:24
SRC_PAYMENT_B002_000001690,PAY0000127932,O000122687,C0002558,2026-09-03 04:55:28,APPLE_PAY,CAPTURED,979.99,GBP,TXN-B002-000000127932,2026-09-03 04:55:28,2026-09-03 04:55:28
SRC_PAYMENT_B002_000001691,PAY0000127933,O000122688,C0035252,2026-09-03 18:22:53,PAYPAL,CAPTURED,3839.43,GBP,TXN-B002-000000127933,2026-09-03 18:22:53,2026-09-03 18:22:53
SRC_PAYMENT_B002_000001692,PAY0000127934,O000122689,C0017692,2026-09-01 17:50:38,CARD,CAPTURED,1844.27,GBP,TXN-B002-000000127934,2026-09-01 17:50:38,2026-09-01 17:50:38
SRC_PAYMENT_B002_000001693,PAY0000127935,O000122690,C0028492,2026-09-01 21:22:41,CARD,CAPTURED,3849.76,GBP,TXN-B002-000000127935,2026-09-01 21:22:41,2026-09-01 21:22:41
SRC_PAYMENT_B002_000001694,PAY0000127936,O000122691,C0041079,2026-09-01 14:34:55,CARD,CAPTURED,2445.39,GBP,TXN-B002-000000127936,2026-09-01 14:34:55,2026-09-01 14:34:55
SRC_PAYMENT_B002_000001695,PAY0000127937,O000122692,C0024148,2026-09-03 18:07:03,APPLE_PAY,CAPTURED,4022.52,GBP,TXN-B002-000000127937,2026-09-03 18:07:03,2026-09-03 18:07:03
SRC_PAYMENT_B002_000001696,PAY0000127938,O000122693,C0017135,2026-09-03 16:09:08,CARD,CAPTURED,713.78,GBP,TXN-B002-000000127938,2026-09-03 16:09:08,2026-09-03 16:09:08
SRC_PAYMENT_B002_000001697,PAY0000127939,O000122694,C0042530,2026-09-02 06:27:04,GIFT_CARD,CAPTURED,5129.19,GBP,TXN-B002-000000127939,2026-09-02 06:27:04,2026-09-02 06:27:04
SRC_PAYMENT_B002_000001698,PAY0000127940,O000122695,C0009052,2026-09-02 19:15:18,CARD,CAPTURED,3345.22,GBP,TXN-B002-000000127940,2026-09-02 19:15:18,2026-09-02 19:15:18
SRC_PAYMENT_B002_000001699,PAY0000127941,O000122696,C0044763,2026-09-03 10:44:23,APPLE_PAY,CAPTURED,4001.82,GBP,TXN-B002-000000127941,2026-09-03 10:44:23,2026-09-03 10:44:23
SRC_PAYMENT_B002_000001700,PAY0000127942,O000122697,C0012706,2026-09-02 17:12:30,PAYPAL,CAPTURED,3948.42,GBP,TXN-B002-000000127942,2026-09-02 17:12:30,2026-09-02 17:12:30
SRC_PAYMENT_B002_000001701,PAY0000127943,O000122698,C0010243,2026-09-01 16:37:08,CARD,CAPTURED,3079.97,GBP,TXN-B002-000000127943,2026-09-01 16:37:08,2026-09-01 16:37:08
SRC_PAYMENT_B002_000001702,PAY0000127944,O000122699,C0015521,2026-09-01 20:14:36,CARD,CAPTURED,2044.84,GBP,TXN-B002-000000127944,2026-09-01 20:14:36,2026-09-01 20:14:36
SRC_PAYMENT_B002_000001703,PAY0000127945,O000122700,C0009200,2026-09-03 15:45:01,CARD,CAPTURED,2443.19,GBP,TXN-B002-000000127945,2026-09-03 15:45:01,2026-09-03 15:45:01
SRC_PAYMENT_B002_000001704,PAY0000127946,O000122701,C0003112,2026-09-01 09:14:44,PAYPAL,CAPTURED,1740.60,GBP,TXN-B002-000000127946,2026-09-01 09:14:44,2026-09-01 09:14:44
SRC_PAYMENT_B002_000001705,PAY0000127947,O000122702,C0020127,2026-09-01 14:48:27,CARD,CAPTURED,1543.10,GBP,TXN-B002-000000127947,2026-09-01 14:48:27,2026-09-01 14:48:27
SRC_PAYMENT_B002_000001706,PAY0000127948,O000122703,C0010258,2026-09-03 18:17:38,APPLE_PAY,CAPTURED,2160.16,GBP,TXN-B002-000000127948,2026-09-03 18:17:38,2026-09-03 18:17:38
SRC_PAYMENT_B002_000001707,PAY0000127949,O000122704,C0012840,2026-09-02 05:14:56,CARD,CAPTURED,47.27,GBP,TXN-B002-000000127949,2026-09-02 05:14:56,2026-09-02 05:14:56
SRC_PAYMENT_B002_000001708,PAY0000127950,O000122706,C0023993,2026-09-01 13:40:54,GIFT_CARD,CAPTURED,5226.15,GBP,TXN-B002-000000127950,2026-09-01 13:40:54,2026-09-01 13:40:54
SRC_PAYMENT_B002_000001709,PAY0000127951,O000122707,C0046241,2026-09-02 19:40:28,CARD,CAPTURED,684.04,GBP,TXN-B002-000000127951,2026-09-02 19:40:28,2026-09-02 19:40:28
SRC_PAYMENT_B002_000001710,PAY0000127952,O000122708,C0003365,2026-09-01 19:33:24,CARD,CAPTURED,4052.96,GBP,TXN-B002-000000127952,2026-09-01 19:33:24,2026-09-01 19:33:24
SRC_PAYMENT_B002_000001711,PAY0000127953,O000122710,C0000058,2026-09-03 12:28:05,CARD,CAPTURED,8169.27,GBP,TXN-B002-000000127953,2026-09-03 12:28:05,2026-09-03 12:28:05
SRC_PAYMENT_B002_000001712,PAY0000127954,O000122711,C0047600,2026-09-02 03:11:55,CARD,CAPTURED,428.95,GBP,TXN-B002-000000127954,2026-09-02 03:11:55,2026-09-02 03:11:55
SRC_PAYMENT_B002_000001713,PAY0000127955,O000122712,C0038760,2026-09-02 23:11:27,BANK_TRANSFER,CAPTURED,2611.34,GBP,TXN-B002-000000127955,2026-09-02 23:11:27,2026-09-02 23:11:27
SRC_PAYMENT_B002_000001714,PAY0000127956,O000122713,C0010346,2026-09-03 03:07:39,CARD,CAPTURED,1448.31,GBP,TXN-B002-000000127956,2026-09-03 03:07:39,2026-09-03 03:07:39
SRC_PAYMENT_B002_000001715,PAY0000127957,O000122714,C0035891,2026-09-02 20:56:36,CARD,CAPTURED,3966.89,GBP,TXN-B002-000000127957,2026-09-02 20:56:36,2026-09-02 20:56:36
SRC_PAYMENT_B002_000001716,PAY0000127958,O000122715,C0048499,2026-09-01 11:30:04,CARD,CAPTURED,2872.98,GBP,TXN-B002-000000127958,2026-09-01 11:30:04,2026-09-01 11:30:04
SRC_PAYMENT_B002_000001717,PAY0000127959,O000122716,C0022116,2026-09-02 18:15:50,CARD,CAPTURED,1197.37,GBP,TXN-B002-000000127959,2026-09-02 18:15:50,2026-09-02 18:15:50
SRC_PAYMENT_B002_000001718,PAY0000127960,O000122717,C0035824,2026-09-01 07:50:25,CARD,CAPTURED,7877.75,GBP,TXN-B002-000000127960,2026-09-01 07:50:25,2026-09-01 07:50:25
SRC_PAYMENT_B002_000001719,PAY0000127961,O000122718,C0003016,2026-09-02 05:14:22,CARD,CAPTURED,986.57,GBP,TXN-B002-000000127961,2026-09-02 05:14:22,2026-09-02 05:14:22
SRC_PAYMENT_B002_000001720,PAY0000127962,O000122719,C0031234,2026-09-02 12:40:17,CARD,CAPTURED,4139.45,GBP,TXN-B002-000000127962,2026-09-02 12:40:17,2026-09-02 12:40:17
SRC_PAYMENT_B002_000001721,PAY0000127963,O000122721,C0033194,2026-09-02 18:00:43,CARD,CAPTURED,283.36,GBP,TXN-B002-000000127963,2026-09-02 18:00:43,2026-09-02 18:00:43
SRC_PAYMENT_B002_000001722,PAY0000127964,O000122722,C0002187,2026-09-02 19:23:40,PAYPAL,CAPTURED,3896.75,GBP,TXN-B002-000000127964,2026-09-02 19:23:40,2026-09-02 19:23:40
SRC_PAYMENT_B002_000001723,PAY0000127965,O000122723,C0041960,2026-09-02 00:04:06,BANK_TRANSFER,CAPTURED,3321.78,GBP,TXN-B002-000000127965,2026-09-02 00:04:06,2026-09-02 00:04:06
SRC_PAYMENT_B002_000001724,PAY0000127966,O000122724,C0048690,2026-09-02 17:50:08,CARD,CAPTURED,1145.63,GBP,TXN-B002-000000127966,2026-09-02 17:50:08,2026-09-02 17:50:08
SRC_PAYMENT_B002_000001725,PAY0000127967,O000122725,C0040003,2026-09-01 15:12:26,GIFT_CARD,CAPTURED,545.02,GBP,TXN-B002-000000127967,2026-09-01 15:12:26,2026-09-01 15:12:26
SRC_PAYMENT_B002_000001726,PAY0000127968,O000122726,C0036329,2026-09-03 16:54:50,GIFT_CARD,CAPTURED,3281.94,GBP,TXN-B002-000000127968,2026-09-03 16:54:50,2026-09-03 16:54:50
SRC_PAYMENT_B002_000001727,PAY0000127969,O000122727,C0012109,2026-09-03 13:41:36,CARD,CAPTURED,1618.19,GBP,TXN-B002-000000127969,2026-09-03 13:41:36,2026-09-03 13:41:36
SRC_PAYMENT_B002_000001728,PAY0000127970,O000122728,C0012757,2026-09-02 16:04:33,CARD,CAPTURED,2552.50,GBP,TXN-B002-000000127970,2026-09-02 16:04:33,2026-09-02 16:04:33
SRC_PAYMENT_B002_000001729,PAY0000127971,O000122729,C0015660,2026-09-02 18:06:26,CARD,CAPTURED,1774.59,GBP,TXN-B002-000000127971,2026-09-02 18:06:26,2026-09-02 18:06:26
SRC_PAYMENT_B002_000001730,PAY0000127972,O000122730,C0050620,2026-09-02 09:48:18,CARD,CAPTURED,1739.31,GBP,TXN-B002-000000127972,2026-09-02 09:48:18,2026-09-02 09:48:18
SRC_PAYMENT_B002_000001731,PAY0000127973,O000122731,C0007920,2026-09-01 19:54:14,APPLE_PAY,CAPTURED,1158.47,GBP,TXN-B002-000000127973,2026-09-01 19:54:14,2026-09-01 19:54:14
SRC_PAYMENT_B002_000001732,PAY0000127974,O000122732,C0023117,2026-09-02 22:36:03,CARD,CAPTURED,2012.20,GBP,TXN-B002-000000127974,2026-09-02 22:36:03,2026-09-02 22:36:03
SRC_PAYMENT_B002_000001733,PAY0000127975,O000122733,C0033546,2026-09-01 16:16:46,CARD,CAPTURED,4603.00,GBP,TXN-B002-000000127975,2026-09-01 16:16:46,2026-09-01 16:16:46
SRC_PAYMENT_B002_000001734,PAY0000127976,O000122734,C0005407,2026-09-02 14:10:33,CARD,CAPTURED,3153.41,GBP,TXN-B002-000000127976,2026-09-02 14:10:33,2026-09-02 14:10:33
SRC_PAYMENT_B002_000001735,PAY0000127977,O000122735,C0005755,2026-09-03 12:12:42,CARD,CAPTURED,383.30,GBP,TXN-B002-000000127977,2026-09-03 12:12:42,2026-09-03 12:12:42
SRC_PAYMENT_B002_000001736,PAY0000127978,O000122736,C0046797,2026-09-01 16:32:04,CARD,CAPTURED,2677.89,GBP,TXN-B002-000000127978,2026-09-01 16:32:04,2026-09-01 16:32:04
SRC_PAYMENT_B002_000001737,PAY0000127979,O000122737,C0010030,2026-09-03 07:48:00,CARD,CAPTURED,2315.49,GBP,TXN-B002-000000127979,2026-09-03 07:48:00,2026-09-03 07:48:00
SRC_PAYMENT_B002_000001738,PAY0000127980,O000122738,C0001628,2026-09-01 09:02:16,PAYPAL,CAPTURED,4361.58,GBP,TXN-B002-000000127980,2026-09-01 09:02:16,2026-09-01 09:02:16
SRC_PAYMENT_B002_000001739,PAY0000127981,O000122739,C0027788,2026-09-02 08:31:40,CARD,CAPTURED,5724.89,GBP,TXN-B002-000000127981,2026-09-02 08:31:40,2026-09-02 08:31:40
SRC_PAYMENT_B002_000001740,PAY0000127982,O000122741,C0025298,2026-09-01 19:08:59,CARD,CAPTURED,2299.58,GBP,TXN-B002-000000127982,2026-09-01 19:08:59,2026-09-01 19:08:59
SRC_PAYMENT_B002_000001741,PAY0000127983,O000122742,C0007343,2026-09-02 15:49:33,CARD,CAPTURED,346.76,GBP,TXN-B002-000000127983,2026-09-02 15:49:33,2026-09-02 15:49:33
SRC_PAYMENT_B002_000001742,PAY0000127984,O000122743,C0019658,2026-09-01 21:03:22,CARD,CAPTURED,2045.90,GBP,TXN-B002-000000127984,2026-09-01 21:03:22,2026-09-01 21:03:22
SRC_PAYMENT_B002_000001743,PAY0000127985,O000122744,C0049792,2026-09-03 04:02:18,CARD,CAPTURED,888.55,GBP,TXN-B002-000000127985,2026-09-03 04:02:18,2026-09-03 04:02:18
SRC_PAYMENT_B002_000001744,PAY0000127986,O000122745,C0022549,2026-09-03 00:10:55,CARD,CAPTURED,4972.22,GBP,TXN-B002-000000127986,2026-09-03 00:10:55,2026-09-03 00:10:55
SRC_PAYMENT_B002_000001745,PAY0000127987,O000122746,C0018364,2026-09-01 23:21:26,CARD,CAPTURED,482.02,GBP,TXN-B002-000000127987,2026-09-01 23:21:26,2026-09-01 23:21:26
SRC_PAYMENT_B002_000001746,PAY0000127988,O000122747,C0035567,2026-09-03 17:21:17,GIFT_CARD,CAPTURED,1450.62,GBP,TXN-B002-000000127988,2026-09-03 17:21:17,2026-09-03 17:21:17
SRC_PAYMENT_B002_000001747,PAY0000127989,O000122748,C0011058,2026-09-01 17:43:15,GIFT_CARD,CAPTURED,7308.53,GBP,TXN-B002-000000127989,2026-09-01 17:43:15,2026-09-01 17:43:15
SRC_PAYMENT_B002_000001748,PAY0000127990,O000122749,C0034071,2026-09-03 14:02:22,CARD,CAPTURED,1867.12,GBP,TXN-B002-000000127990,2026-09-03 14:02:22,2026-09-03 14:02:22
SRC_PAYMENT_B002_000001749,PAY0000127991,O000122750,C0032885,2026-09-02 06:17:35,CARD,CAPTURED,3790.66,GBP,TXN-B002-000000127991,2026-09-02 06:17:35,2026-09-02 06:17:35
SRC_PAYMENT_B002_000001750,PAY0000127992,O000122752,C0047587,2026-09-03 06:25:46,CARD,CAPTURED,2260.58,GBP,TXN-B002-000000127992,2026-09-03 06:25:46,2026-09-03 06:25:46
SRC_PAYMENT_B002_000001751,PAY0000127993,O000122753,C0027663,2026-09-03 06:10:54,CARD,CAPTURED,1691.33,GBP,TXN-B002-000000127993,2026-09-03 06:10:54,2026-09-03 06:10:54
SRC_PAYMENT_B002_000001752,PAY0000127994,O000122755,C0002896,2026-09-02 05:36:12,APPLE_PAY,CAPTURED,2659.20,GBP,TXN-B002-000000127994,2026-09-02 05:36:12,2026-09-02 05:36:12
SRC_PAYMENT_B002_000001753,PAY0000127995,O000122756,C0030699,2026-09-01 15:00:37,APPLE_PAY,CAPTURED,3420.44,GBP,TXN-B002-000000127995,2026-09-01 15:00:37,2026-09-01 15:00:37
SRC_PAYMENT_B002_000001754,PAY0000127996,O000122757,C0038532,2026-09-03 10:05:42,PAYPAL,CAPTURED,3004.64,GBP,TXN-B002-000000127996,2026-09-03 10:05:42,2026-09-03 10:05:42
SRC_PAYMENT_B002_000001755,PAY0000127997,O000122758,C0029676,2026-09-02 18:44:32,CARD,CAPTURED,2388.53,GBP,TXN-B002-000000127997,2026-09-02 18:44:32,2026-09-02 18:44:32
SRC_PAYMENT_B002_000001756,PAY0000127998,O000122760,C0042592,2026-09-03 00:34:05,CARD,CAPTURED,2295.27,GBP,TXN-B002-000000127998,2026-09-03 00:34:05,2026-09-03 00:34:05
SRC_PAYMENT_B002_000001757,PAY0000127999,O000122761,C0032893,2026-09-01 07:50:09,CARD,CAPTURED,862.73,GBP,TXN-B002-000000127999,2026-09-01 07:50:09,2026-09-01 07:50:09
SRC_PAYMENT_B002_000001758,PAY0000128000,O000122763,C0011192,2026-09-01 15:51:50,BANK_TRANSFER,CAPTURED,1169.96,GBP,TXN-B002-000000128000,2026-09-01 15:51:50,2026-09-01 15:51:50
SRC_PAYMENT_B002_000001759,PAY0000128001,O000122764,C0038732,2026-09-03 03:21:38,CARD,CAPTURED,3070.86,GBP,TXN-B002-000000128001,2026-09-03 03:21:38,2026-09-03 03:21:38
SRC_PAYMENT_B002_000001760,PAY0000128002,O000122765,C0033629,2026-09-03 17:25:04,CARD,CAPTURED,201.26,GBP,TXN-B002-000000128002,2026-09-03 17:25:04,2026-09-03 17:25:04
SRC_PAYMENT_B002_000001761,PAY0000128003,O000122766,C0050247,2026-09-02 17:37:49,CARD,CAPTURED,2489.71,GBP,TXN-B002-000000128003,2026-09-02 17:37:49,2026-09-02 17:37:49
SRC_PAYMENT_B002_000001762,PAY0000128004,O000122768,C0041027,2026-09-02 13:24:03,CARD,CAPTURED,963.63,GBP,TXN-B002-000000128004,2026-09-02 13:24:03,2026-09-02 13:24:03
SRC_PAYMENT_B002_000001763,PAY0000128005,O000122770,C0011634,2026-09-02 02:13:30,CARD,CAPTURED,890.70,GBP,TXN-B002-000000128005,2026-09-02 02:13:30,2026-09-02 02:13:30
SRC_PAYMENT_B002_000001764,PAY0000128006,O000122771,C0016495,2026-09-03 11:42:16,CARD,CAPTURED,9562.96,GBP,TXN-B002-000000128006,2026-09-03 11:42:16,2026-09-03 11:42:16
SRC_PAYMENT_B002_000001765,PAY0000128007,O000122772,C0033748,2026-09-02 15:45:18,APPLE_PAY,CAPTURED,4599.94,GBP,TXN-B002-000000128007,2026-09-02 15:45:18,2026-09-02 15:45:18
SRC_PAYMENT_B002_000001766,PAY0000128008,O000122773,C0008289,2026-09-02 23:43:05,CARD,CAPTURED,858.43,GBP,TXN-B002-000000128008,2026-09-02 23:43:05,2026-09-02 23:43:05
SRC_PAYMENT_B002_000001767,PAY0000128009,O000122774,C0000437,2026-09-03 07:14:54,BANK_TRANSFER,CAPTURED,2849.13,GBP,TXN-B002-000000128009,2026-09-03 07:14:54,2026-09-03 07:14:54
SRC_PAYMENT_B002_000001768,PAY0000128010,O000122775,C0045474,2026-09-03 17:13:54,CARD,CAPTURED,757.59,GBP,TXN-B002-000000128010,2026-09-03 17:13:54,2026-09-03 17:13:54
SRC_PAYMENT_B002_000001769,PAY0000128011,O000122776,C0042208,2026-09-01 11:17:02,GIFT_CARD,CAPTURED,727.96,GBP,TXN-B002-000000128011,2026-09-01 11:17:02,2026-09-01 11:17:02
SRC_PAYMENT_B002_000001770,PAY0000128012,O000122777,C0033661,2026-09-02 00:14:31,GIFT_CARD,CAPTURED,845.54,GBP,TXN-B002-000000128012,2026-09-02 00:14:31,2026-09-02 00:14:31
SRC_PAYMENT_B002_000001771,PAY0000128013,O000122778,C0004446,2026-09-01 21:47:32,CARD,CAPTURED,3721.04,GBP,TXN-B002-000000128013,2026-09-01 21:47:32,2026-09-01 21:47:32
SRC_PAYMENT_B002_000001772,PAY0000128014,O000122780,C0031694,2026-09-02 06:09:44,APPLE_PAY,CAPTURED,4215.51,GBP,TXN-B002-000000128014,2026-09-02 06:09:44,2026-09-02 06:09:44
SRC_PAYMENT_B002_000001773,PAY0000128015,O000122782,C0041649,2026-09-03 03:22:37,APPLE_PAY,CAPTURED,3513.29,GBP,TXN-B002-000000128015,2026-09-03 03:22:37,2026-09-03 03:22:37
SRC_PAYMENT_B002_000001774,PAY0000128016,O000122784,C0051300,2026-09-03 00:41:21,CARD,CAPTURED,2134.97,GBP,TXN-B002-000000128016,2026-09-03 00:41:21,2026-09-03 00:41:21
SRC_PAYMENT_B002_000001775,PAY0000128017,O000122785,C0045854,2026-09-03 22:59:09,PAYPAL,CAPTURED,3257.39,GBP,TXN-B002-000000128017,2026-09-03 22:59:09,2026-09-03 22:59:09
SRC_PAYMENT_B002_000001776,PAY0000128018,O000122786,C0034042,2026-09-03 22:16:53,CARD,CAPTURED,604.63,GBP,TXN-B002-000000128018,2026-09-03 22:16:53,2026-09-03 22:16:53
SRC_PAYMENT_B002_000001777,PAY0000128019,O000122787,C0040122,2026-09-01 19:48:00,CARD,CAPTURED,2826.15,GBP,TXN-B002-000000128019,2026-09-01 19:48:00,2026-09-01 19:48:00
SRC_PAYMENT_B002_000001778,PAY0000128020,O000122789,C0014034,2026-09-03 13:57:56,BANK_TRANSFER,CAPTURED,4622.93,GBP,TXN-B002-000000128020,2026-09-03 13:57:56,2026-09-03 13:57:56
SRC_PAYMENT_B002_000001779,PAY0000128021,O000122790,C0012870,2026-09-02 13:45:59,PAYPAL,CAPTURED,340.25,GBP,TXN-B002-000000128021,2026-09-02 13:45:59,2026-09-02 13:45:59
SRC_PAYMENT_B002_000001780,PAY0000128022,O000122791,C0041370,2026-09-02 20:41:29,CARD,CAPTURED,2370.21,GBP,TXN-B002-000000128022,2026-09-02 20:41:29,2026-09-02 20:41:29
SRC_PAYMENT_B002_000001781,PAY0000128023,O000122793,C0029511,2026-09-02 15:45:27,CARD,CAPTURED,276.31,GBP,TXN-B002-000000128023,2026-09-02 15:45:27,2026-09-02 15:45:27
SRC_PAYMENT_B002_000001782,PAY0000128024,O000122794,C0050762,2026-09-03 06:49:49,CARD,CAPTURED,4460.24,GBP,TXN-B002-000000128024,2026-09-03 06:49:49,2026-09-03 06:49:49
SRC_PAYMENT_B002_000001783,PAY0000128025,O000122795,C0050678,2026-09-03 09:15:25,CARD,CAPTURED,4169.93,GBP,TXN-B002-000000128025,2026-09-03 09:15:25,2026-09-03 09:15:25
SRC_PAYMENT_B002_000001784,PAY0000128026,O000122796,C0041156,2026-09-02 10:41:12,PAYPAL,CAPTURED,2463.01,GBP,TXN-B002-000000128026,2026-09-02 10:41:12,2026-09-02 10:41:12
SRC_PAYMENT_B002_000001785,PAY0000128027,O000122797,C0027138,2026-09-02 20:32:51,PAYPAL,CAPTURED,747.85,GBP,TXN-B002-000000128027,2026-09-02 20:32:51,2026-09-02 20:32:51
SRC_PAYMENT_B002_000001786,PAY0000128028,O000122798,C0011770,2026-09-02 06:36:23,BANK_TRANSFER,CAPTURED,747.85,GBP,TXN-B002-000000128028,2026-09-02 06:36:23,2026-09-02 06:36:23
SRC_PAYMENT_B002_000001787,PAY0000128029,O000122799,C0041003,2026-09-01 22:42:16,CARD,CAPTURED,4883.02,GBP,TXN-B002-000000128029,2026-09-01 22:42:16,2026-09-01 22:42:16
SRC_PAYMENT_B002_000001788,PAY0000128030,O000122800,C0044341,2026-09-02 22:07:25,APPLE_PAY,CAPTURED,2853.34,GBP,TXN-B002-000000128030,2026-09-02 22:07:25,2026-09-02 22:07:25
SRC_PAYMENT_B002_000001789,PAY0000128031,O000122801,C0000085,2026-09-03 08:03:41,PAYPAL,CAPTURED,877.64,GBP,TXN-B002-000000128031,2026-09-03 08:03:41,2026-09-03 08:03:41
SRC_PAYMENT_B002_000001790,PAY0000128032,O000122802,C0027986,2026-09-03 15:12:38,CARD,CAPTURED,1720.70,GBP,TXN-B002-000000128032,2026-09-03 15:12:38,2026-09-03 15:12:38
SRC_PAYMENT_B002_000001791,PAY0000128033,O000122804,C0006244,2026-09-02 00:41:17,CARD,CAPTURED,1850.45,GBP,TXN-B002-000000128033,2026-09-02 00:41:17,2026-09-02 00:41:17
SRC_PAYMENT_B002_000001792,PAY0000128034,O000122805,C0018415,2026-09-01 21:25:52,GIFT_CARD,CAPTURED,2486.44,GBP,TXN-B002-000000128034,2026-09-01 21:25:52,2026-09-01 21:25:52
SRC_PAYMENT_B002_000001793,PAY0000128035,O000122806,C0048824,2026-09-01 13:32:28,CARD,CAPTURED,2968.64,GBP,TXN-B002-000000128035,2026-09-01 13:32:28,2026-09-01 13:32:28
SRC_PAYMENT_B002_000001794,PAY0000128036,O000122807,C0014041,2026-09-02 23:20:18,PAYPAL,CAPTURED,2368.60,GBP,TXN-B002-000000128036,2026-09-02 23:20:18,2026-09-02 23:20:18
