inventory_snapshot_id,snapshot_date,store_id,product_id,supplier_id,on_hand_qty,reserved_qty,available_qty,units_sold_30d,avg_daily_sales,lead_time_days,supplier_reliability,days_of_supply
INV00004198,2025-12-31,S009,P00198,SUP0042,3,0,3,3,0.1,25,0.975,30.0
INV00004199,2025-12-31,S009,P00199,SUP0035,2,0,2,5,0.1667,20,0.951,12.0
INV00004200,2025-12-31,S009,P00200,SUP0034,2,2,0,6,0.2,6,0.907,0.0
INV00004201,2025-12-31,S009,P00201,SUP0005,3,2,1,4,0.1333,4,0.858,7.5
INV00004202,2025-12-31,S009,P00202,SUP0029,1,1,0,1,0.0333,6,0.9,0.0
INV00004203,2025-12-31,S009,P00203,SUP0038,6,4,2,0,0.0,21,0.846,
INV00004204,2025-12-31,S009,P00204,SUP0034,2,1,1,4,0.1333,6,0.907,7.5
INV00004205,2025-12-31,S009,P00205,SUP0041,3,1,2,4,0.1333,22,0.875,15.0
INV00004206,2025-12-31,S009,P00206,SUP0006,2,1,1,2,0.0667,12,0.852,14.99
INV00004207,2025-12-31,S009,P00207,SUP0008,5,0,5,5,0.1667,14,0.883,29.99
INV00004208,2025-12-31,S009,P00208,SUP0038,2,2,0,3,0.1,21,0.846,0.0
INV00004209,2025-12-31,S009,P00209,SUP0045,2,1,1,3,0.1,7,0.847,10.0
INV00004210,2025-12-31,S009,P00210,SUP0017,4,1,3,3,0.1,4,0.858,30.0
INV00004211,2025-12-31,S009,P00211,SUP0016,1,1,0,2,0.0667,29,0.922,0.0
INV00004212,2025-12-31,S009,P00212,SUP0006,15,1,14,13,0.4333,12,0.852,32.31
INV00004213,2025-12-31,S009,P00213,SUP0020,1,0,1,1,0.0333,23,0.878,30.03
INV00004214,2025-12-31,S009,P00214,SUP0019,9,6,3,7,0.2333,26,0.868,12.86
INV00004215,2025-12-31,S009,P00215,SUP0043,3,2,1,2,0.0667,2,0.829,14.99
INV00004216,2025-12-31,S009,P00216,SUP0009,2,1,1,3,0.1,19,0.914,10.0
INV00004217,2025-12-31,S009,P00217,SUP0034,2,1,1,3,0.1,6,0.907,10.0
INV00004218,2025-12-31,S009,P00218,SUP0004,1,1,0,1,0.0333,17,0.948,0.0
INV00004219,2025-12-31,S009,P00219,SUP0046,10,6,4,7,0.2333,5,0.844,17.15
INV00004220,2025-12-31,S009,P00220,SUP0048,10,4,6,7,0.2333,25,0.813,25.72
INV00004221,2025-12-31,S009,P00221,SUP0027,11,1,10,10,0.3333,22,0.917,30.0
INV00004222,2025-12-31,S009,P00222,SUP0011,1,1,0,2,0.0667,24,0.81,0.0
INV00004223,2025-12-31,S009,P00223,SUP0027,7,0,7,7,0.2333,22,0.917,30.0
INV00004224,2025-12-31,S009,P00224,SUP0040,2,2,0,3,0.1,11,0.951,0.0
INV00004225,2025-12-31,S009,P00225,SUP0020,6,5,1,4,0.1333,23,0.878,7.5
INV00004226,2025-12-31,S009,P00226,SUP0019,11,1,10,8,0.2667,26,0.868,37.5
INV00004227,2025-12-31,S009,P00227,SUP0020,2,0,2,4,0.1333,23,0.878,15.0
INV00004228,2025-12-31,S009,P00228,SUP0033,4,4,0,6,0.2,10,0.948,0.0
INV00004229,2025-12-31,S009,P00229,SUP0011,19,5,14,14,0.4667,24,0.81,30.0
INV00004230,2025-12-31,S009,P00230,SUP0011,3,3,0,5,0.1667,24,0.81,0.0
INV00004231,2025-12-31,S009,P00231,SUP0013,12,0,12,0,0.0,22,0.804,
INV00004232,2025-12-31,S009,P00232,SUP0040,3,3,0,3,0.1,11,0.951,0.0
INV00004233,2025-12-31,S009,P00233,SUP0017,1,0,1,2,0.0667,4,0.858,14.99
INV00004234,2025-12-31,S009,P00234,SUP0049,7,2,5,5,0.1667,16,0.829,29.99
INV00004235,2025-12-31,S009,P00235,SUP0010,5,4,1,7,0.2333,30,0.95,4.29
INV00004236,2025-12-31,S009,P00236,SUP0039,1,0,1,2,0.0667,10,0.858,14.99
INV00004237,2025-12-31,S009,P00237,SUP0015,2,0,2,2,0.0667,5,0.991,29.99
INV00004238,2025-12-31,S009,P00238,SUP0042,3,3,0,4,0.1333,25,0.975,0.0
INV00004239,2025-12-31,S009,P00239,SUP0014,7,6,1,8,0.2667,6,0.872,3.75
INV00004240,2025-12-31,S009,P00240,SUP0002,6,2,4,8,0.2667,14,0.955,15.0
INV00004241,2025-12-31,S009,P00241,SUP0002,1,1,0,1,0.0333,14,0.955,0.0
INV00004242,2025-12-31,S009,P00242,SUP0041,1,0,1,3,0.1,22,0.875,10.0
INV00004243,2025-12-31,S009,P00243,SUP0002,2,0,2,4,0.1333,14,0.955,15.0
INV00004244,2025-12-31,S009,P00244,SUP0037,4,2,2,7,0.2333,28,0.809,8.57
INV00004245,2025-12-31,S009,P00245,SUP0001,9,4,5,7,0.2333,18,0.967,21.43
INV00004246,2025-12-31,S009,P00246,SUP0039,7,1,6,5,0.1667,10,0.858,35.99
INV00004247,2025-12-31,S009,P00247,SUP0046,8,4,4,6,0.2,5,0.844,20.0
INV00004248,2025-12-31,S009,P00248,SUP0016,1,0,1,2,0.0667,29,0.922,14.99
INV00004249,2025-12-31,S009,P00249,SUP0040,1,0,1,1,0.0333,11,0.951,30.03
INV00004250,2025-12-31,S009,P00250,SUP0022,6,4,2,7,0.2333,16,0.819,8.57
INV00004251,2025-12-31,S009,P00251,SUP0039,1,0,1,2,0.0667,10,0.858,14.99
INV00004252,2025-12-31,S009,P00252,SUP0033,18,4,14,0,0.0,10,0.948,
INV00004253,2025-12-31,S009,P00253,SUP0013,11,10,1,12,0.4,22,0.804,2.5
INV00004254,2025-12-31,S009,P00254,SUP0018,1,0,1,1,0.0333,17,0.888,30.03
INV00004255,2025-12-31,S009,P00255,SUP0017,28,3,25,0,0.0,4,0.858,
INV00004256,2025-12-31,S009,P00256,SUP0012,4,3,1,4,0.1333,28,0.926,7.5
INV00004257,2025-12-31,S009,P00257,SUP0022,4,4,0,4,0.1333,16,0.819,0.0
INV00004258,2025-12-31,S009,P00258,SUP0044,13,7,6,10,0.3333,29,0.972,18.0
INV00004259,2025-12-31,S009,P00259,SUP0025,2,1,1,2,0.0667,24,0.983,14.99
INV00004260,2025-12-31,S009,P00260,SUP0045,2,0,2,2,0.0667,7,0.847,29.99
INV00004261,2025-12-31,S009,P00261,SUP0012,10,7,3,7,0.2333,28,0.926,12.86
INV00004262,2025-12-31,S009,P00262,SUP0030,1,0,1,3,0.1,11,0.96,10.0
INV00004263,2025-12-31,S009,P00263,SUP0016,4,1,3,5,0.1667,29,0.922,18.0
INV00004264,2025-12-31,S009,P00264,SUP0050,12,8,4,0,0.0,18,0.945,
INV00004265,2025-12-31,S009,P00265,SUP0014,10,0,10,8,0.2667,6,0.872,37.5
INV00004266,2025-12-31,S009,P00266,SUP0009,7,2,5,7,0.2333,19,0.914,21.43
INV00004267,2025-12-31,S009,P00267,SUP0006,7,4,3,7,0.2333,12,0.852,12.86
INV00004268,2025-12-31,S009,P00268,SUP0049,6,4,2,6,0.2,16,0.829,10.0
INV00004269,2025-12-31,S009,P00269,SUP0011,7,2,5,7,0.2333,24,0.81,21.43
INV00004270,2025-12-31,S009,P00270,SUP0024,9,0,9,6,0.2,23,0.912,45.0
INV00004271,2025-12-31,S009,P00271,SUP0041,5,4,1,5,0.1667,22,0.875,6.0
INV00004272,2025-12-31,S009,P00272,SUP0006,5,2,3,7,0.2333,12,0.852,12.86
INV00004273,2025-12-31,S009,P00273,SUP0021,6,4,2,5,0.1667,24,0.903,12.0
INV00004274,2025-12-31,S009,P00274,SUP0013,8,6,2,7,0.2333,22,0.804,8.57
INV00004275,2025-12-31,S009,P00275,SUP0049,3,2,1,3,0.1,16,0.829,10.0
INV00004276,2025-12-31,S009,P00276,SUP0014,4,0,4,4,0.1333,6,0.872,30.01
INV00004277,2025-12-31,S009,P00277,SUP0024,2,1,1,3,0.1,23,0.912,10.0
INV00004278,2025-12-31,S009,P00278,SUP0050,8,4,4,7,0.2333,18,0.945,17.15
INV00004279,2025-12-31,S009,P00279,SUP0024,10,4,6,10,0.3333,23,0.912,18.0
INV00004280,2025-12-31,S009,P00280,SUP0038,1,1,0,3,0.1,21,0.846,0.0
INV00004281,2025-12-31,S009,P00281,SUP0048,7,6,1,5,0.1667,25,0.813,6.0
INV00004282,2025-12-31,S009,P00282,SUP0041,1,0,1,2,0.0667,22,0.875,14.99
INV00004283,2025-12-31,S009,P00283,SUP0035,3,3,0,8,0.2667,20,0.951,0.0
INV00004284,2025-12-31,S009,P00284,SUP0001,9,3,6,7,0.2333,18,0.967,25.72
INV00004285,2025-12-31,S009,P00285,SUP0005,18,0,18,13,0.4333,4,0.858,41.54
INV00004286,2025-12-31,S009,P00286,SUP0002,3,0,3,3,0.1,14,0.955,30.0
INV00004287,2025-12-31,S009,P00287,SUP0044,3,1,2,3,0.1,29,0.972,20.0
INV00004288,2025-12-31,S009,P00288,SUP0049,2,1,1,2,0.0667,16,0.829,14.99
INV00004289,2025-12-31,S009,P00289,SUP0032,6,4,2,6,0.2,2,0.899,10.0
INV00004290,2025-12-31,S009,P00290,SUP0036,4,1,3,4,0.1333,20,0.804,22.51
INV00004291,2025-12-31,S009,P00291,SUP0008,3,1,2,4,0.1333,14,0.883,15.0
INV00004292,2025-12-31,S009,P00292,SUP0008,2,2,0,3,0.1,14,0.883,0.0
INV00004293,2025-12-31,S009,P00293,SUP0037,2,1,1,4,0.1333,28,0.809,7.5
INV00004294,2025-12-31,S009,P00294,SUP0020,3,0,3,6,0.2,23,0.878,15.0
INV00004295,2025-12-31,S009,P00295,SUP0004,5,5,0,10,0.3333,17,0.948,0.0
INV00004296,2025-12-31,S009,P00296,SUP0024,4,1,3,6,0.2,23,0.912,15.0
INV00004297,2025-12-31,S009,P00297,SUP0026,4,1,3,3,0.1,4,0.845,30.0
INV00004298,2025-12-31,S009,P00298,SUP0035,1,1,0,2,0.0667,20,0.951,0.0
INV00004299,2025-12-31,S009,P00299,SUP0004,6,4,2,4,0.1333,17,0.948,15.0
INV00004300,2025-12-31,S009,P00300,SUP0042,1,1,0,1,0.0333,25,0.975,0.0
INV00004301,2025-12-31,S009,P00301,SUP0045,1,1,0,2,0.0667,7,0.847,0.0
INV00004302,2025-12-31,S009,P00302,SUP0037,7,1,6,8,0.2667,28,0.809,22.5
INV00004303,2025-12-31,S009,P00303,SUP0006,6,2,4,4,0.1333,12,0.852,30.01
INV00004304,2025-12-31,S009,P00304,SUP0031,1,0,1,3,0.1,21,0.958,10.0
INV00004305,2025-12-31,S009,P00305,SUP0018,17,2,15,15,0.5,17,0.888,30.0
INV00004306,2025-12-31,S009,P00306,SUP0013,3,2,1,2,0.0667,22,0.804,14.99
INV00004307,2025-12-31,S009,P00307,SUP0033,3,3,0,3,0.1,10,0.948,0.0
INV00004308,2025-12-31,S009,P00308,SUP0011,4,3,1,7,0.2333,24,0.81,4.29
INV00004309,2025-12-31,S009,P00309,SUP0010,1,1,0,1,0.0333,30,0.95,0.0
INV00004310,2025-12-31,S009,P00310,SUP0044,2,1,1,5,0.1667,29,0.972,6.0
INV00004311,2025-12-31,S009,P00311,SUP0041,7,0,7,7,0.2333,22,0.875,30.0
INV00004312,2025-12-31,S009,P00312,SUP0031,1,1,0,1,0.0333,21,0.958,0.0
INV00004313,2025-12-31,S009,P00313,SUP0048,7,0,7,7,0.2333,25,0.813,30.0
INV00004314,2025-12-31,S009,P00314,SUP0028,2,0,2,6,0.2,3,0.981,10.0
INV00004315,2025-12-31,S009,P00315,SUP0036,3,2,1,7,0.2333,20,0.804,4.29
INV00004316,2025-12-31,S009,P00316,SUP0043,5,3,2,5,0.1667,2,0.829,12.0
INV00004317,2025-12-31,S009,P00317,SUP0042,3,1,2,9,0.3,25,0.975,6.67
INV00004318,2025-12-31,S009,P00318,SUP0020,1,0,1,3,0.1,23,0.878,10.0
INV00004319,2025-12-31,S009,P00319,SUP0042,5,3,2,4,0.1333,25,0.975,15.0
INV00004320,2025-12-31,S009,P00320,SUP0003,3,2,1,2,0.0667,14,0.947,14.99
INV00004321,2025-12-31,S009,P00321,SUP0016,6,3,3,8,0.2667,29,0.922,11.25
INV00004322,2025-12-31,S009,P00322,SUP0027,9,9,0,8,0.2667,22,0.917,0.0
INV00004323,2025-12-31,S009,P00323,SUP0018,4,2,2,0,0.0,17,0.888,
INV00004324,2025-12-31,S009,P00324,SUP0033,8,5,3,6,0.2,10,0.948,15.0
INV00004325,2025-12-31,S009,P00325,SUP0018,1,0,1,2,0.0667,17,0.888,14.99
INV00004326,2025-12-31,S009,P00326,SUP0002,8,8,0,7,0.2333,14,0.955,0.0
INV00004327,2025-12-31,S009,P00327,SUP0017,1,1,0,3,0.1,4,0.858,0.0
INV00004328,2025-12-31,S009,P00328,SUP0044,2,0,2,5,0.1667,29,0.972,12.0
INV00004329,2025-12-31,S009,P00329,SUP0040,7,0,7,19,0.6333,11,0.951,11.05
INV00004330,2025-12-31,S009,P00330,SUP0033,8,1,7,6,0.2,10,0.948,35.0
INV00004331,2025-12-31,S009,P00331,SUP0019,1,0,1,1,0.0333,26,0.868,30.03
INV00004332,2025-12-31,S009,P00332,SUP0027,5,0,5,4,0.1333,22,0.917,37.51
INV00004333,2025-12-31,S009,P00333,SUP0022,6,6,0,6,0.2,16,0.819,0.0
INV00004334,2025-12-31,S009,P00334,SUP0003,2,1,1,4,0.1333,14,0.947,7.5
INV00004335,2025-12-31,S009,P00335,SUP0010,7,7,0,6,0.2,30,0.95,0.0
INV00004336,2025-12-31,S009,P00336,SUP0036,14,6,8,10,0.3333,20,0.804,24.0
INV00004337,2025-12-31,S009,P00337,SUP0011,7,3,4,5,0.1667,24,0.81,24.0
INV00004338,2025-12-31,S009,P00338,SUP0046,5,4,1,4,0.1333,5,0.844,7.5
INV00004339,2025-12-31,S009,P00339,SUP0025,3,1,2,8,0.2667,24,0.983,7.5
INV00004340,2025-12-31,S009,P00340,SUP0011,3,3,0,2,0.0667,24,0.81,0.0
INV00004341,2025-12-31,S009,P00341,SUP0042,2,2,0,2,0.0667,25,0.975,0.0
INV00004342,2025-12-31,S009,P00342,SUP0038,7,1,6,6,0.2,21,0.846,30.0
INV00004343,2025-12-31,S009,P00343,SUP0012,7,0,7,9,0.3,28,0.926,23.33
INV00004344,2025-12-31,S009,P00344,SUP0046,4,2,2,5,0.1667,5,0.844,12.0
INV00004345,2025-12-31,S009,P00345,SUP0010,8,2,6,8,0.2667,30,0.95,22.5
INV00004346,2025-12-31,S009,P00346,SUP0009,3,3,0,4,0.1333,19,0.914,0.0
INV00004347,2025-12-31,S009,P00347,SUP0041,13,10,3,9,0.3,22,0.875,10.0
INV00004348,2025-12-31,S009,P00348,SUP0034,1,0,1,1,0.0333,6,0.907,30.03
INV00004349,2025-12-31,S009,P00349,SUP0027,4,0,4,6,0.2,22,0.917,20.0
INV00004350,2025-12-31,S009,P00350,SUP0046,8,6,2,10,0.3333,5,0.844,6.0
INV00004351,2025-12-31,S009,P00351,SUP0016,4,1,3,7,0.2333,29,0.922,12.86
INV00004352,2025-12-31,S009,P00352,SUP0030,2,1,1,2,0.0667,11,0.96,14.99
INV00004353,2025-12-31,S009,P00353,SUP0002,5,2,3,7,0.2333,14,0.955,12.86
INV00004354,2025-12-31,S009,P00354,SUP0020,3,0,3,4,0.1333,23,0.878,22.51
INV00004355,2025-12-31,S009,P00355,SUP0028,3,0,3,3,0.1,3,0.981,30.0
INV00004356,2025-12-31,S009,P00356,SUP0012,6,3,3,6,0.2,28,0.926,15.0
INV00004357,2025-12-31,S009,P00357,SUP0027,4,1,3,4,0.1333,22,0.917,22.51
INV00004358,2025-12-31,S009,P00358,SUP0020,1,0,1,3,0.1,23,0.878,10.0
INV00004359,2025-12-31,S009,P00359,SUP0041,2,1,1,3,0.1,22,0.875,10.0
INV00004360,2025-12-31,S009,P00360,SUP0009,2,0,2,2,0.0667,19,0.914,29.99
INV00004361,2025-12-31,S009,P00361,SUP0044,5,3,2,7,0.2333,29,0.972,8.57
INV00004362,2025-12-31,S009,P00362,SUP0016,7,1,6,7,0.2333,29,0.922,25.72
INV00004363,2025-12-31,S009,P00363,SUP0040,5,2,3,4,0.1333,11,0.951,22.51
INV00004364,2025-12-31,S009,P00364,SUP0015,6,5,1,10,0.3333,5,0.991,3.0
INV00004365,2025-12-31,S009,P00365,SUP0002,6,1,5,6,0.2,14,0.955,25.0
INV00004366,2025-12-31,S009,P00366,SUP0044,6,3,3,8,0.2667,29,0.972,11.25
INV00004367,2025-12-31,S009,P00367,SUP0024,6,2,4,5,0.1667,23,0.912,24.0
INV00004368,2025-12-31,S009,P00368,SUP0011,4,0,4,6,0.2,24,0.81,20.0
INV00004369,2025-12-31,S009,P00369,SUP0049,7,1,6,5,0.1667,16,0.829,35.99
INV00004370,2025-12-31,S009,P00370,SUP0013,7,4,3,10,0.3333,22,0.804,9.0
INV00004371,2025-12-31,S009,P00371,SUP0038,3,1,2,4,0.1333,21,0.846,15.0
INV00004372,2025-12-31,S009,P00372,SUP0021,2,1,1,2,0.0667,24,0.903,14.99
INV00004373,2025-12-31,S009,P00373,SUP0026,4,2,2,4,0.1333,4,0.845,15.0
INV00004374,2025-12-31,S009,P00374,SUP0017,4,2,2,7,0.2333,4,0.858,8.57
INV00004375,2025-12-31,S009,P00375,SUP0032,3,2,1,0,0.0,2,0.899,
INV00004376,2025-12-31,S009,P00376,SUP0039,2,1,1,3,0.1,10,0.858,10.0
INV00004377,2025-12-31,S009,P00377,SUP0040,1,1,0,2,0.0667,11,0.951,0.0
INV00004378,2025-12-31,S009,P00378,SUP0005,4,4,0,6,0.2,4,0.858,0.0
INV00004379,2025-12-31,S009,P00379,SUP0026,2,0,2,3,0.1,4,0.845,20.0
INV00004380,2025-12-31,S009,P00380,SUP0015,4,0,4,4,0.1333,5,0.991,30.01
INV00004381,2025-12-31,S009,P00381,SUP0037,2,0,2,5,0.1667,28,0.809,12.0
INV00004382,2025-12-31,S009,P00382,SUP0045,8,0,8,8,0.2667,7,0.847,30.0
INV00004383,2025-12-31,S009,P00383,SUP0006,3,2,1,5,0.1667,12,0.852,6.0
INV00004384,2025-12-31,S009,P00384,SUP0025,2,2,0,4,0.1333,24,0.983,0.0
INV00004385,2025-12-31,S009,P00385,SUP0043,1,0,1,1,0.0333,2,0.829,30.03
INV00004386,2025-12-31,S009,P00386,SUP0027,4,3,1,3,0.1,22,0.917,10.0
INV00004387,2025-12-31,S009,P00387,SUP0017,1,1,0,1,0.0333,4,0.858,0.0
INV00004388,2025-12-31,S009,P00388,SUP0029,4,4,0,3,0.1,6,0.9,0.0
INV00004389,2025-12-31,S009,P00389,SUP0040,7,3,4,7,0.2333,11,0.951,17.15
INV00004390,2025-12-31,S009,P00390,SUP0030,7,6,1,5,0.1667,11,0.96,6.0
INV00004391,2025-12-31,S009,P00391,SUP0049,2,1,1,3,0.1,16,0.829,10.0
INV00004392,2025-12-31,S009,P00392,SUP0023,5,3,2,8,0.2667,25,0.938,7.5
INV00004393,2025-12-31,S009,P00393,SUP0014,5,3,2,6,0.2,6,0.872,10.0
INV00004394,2025-12-31,S009,P00394,SUP0018,4,2,2,4,0.1333,17,0.888,15.0
INV00004395,2025-12-31,S009,P00395,SUP0013,2,2,0,3,0.1,22,0.804,0.0
INV00004396,2025-12-31,S009,P00396,SUP0014,2,0,2,4,0.1333,6,0.872,15.0
INV00004397,2025-12-31,S009,P00397,SUP0001,8,3,5,6,0.2,18,0.967,25.0
INV00004398,2025-12-31,S009,P00398,SUP0010,3,1,2,5,0.1667,30,0.95,12.0
INV00004399,2025-12-31,S009,P00399,SUP0001,6,6,0,7,0.2333,18,0.967,0.0
INV00004400,2025-12-31,S009,P00400,SUP0002,9,3,6,6,0.2,14,0.955,30.0
INV00004401,2025-12-31,S009,P00401,SUP0049,2,1,1,5,0.1667,16,0.829,6.0
INV00004402,2025-12-31,S009,P00402,SUP0019,12,3,9,9,0.3,26,0.868,30.0
INV00004403,2025-12-31,S009,P00403,SUP0048,1,0,1,1,0.0333,25,0.813,30.03
INV00004404,2025-12-31,S009,P00404,SUP0046,3,0,3,3,0.1,5,0.844,30.0
INV00004405,2025-12-31,S009,P00405,SUP0041,8,3,5,7,0.2333,22,0.875,21.43
INV00004406,2025-12-31,S009,P00406,SUP0033,1,1,0,2,0.0667,10,0.948,0.0
INV00004407,2025-12-31,S009,P00407,SUP0031,5,2,3,6,0.2,21,0.958,15.0
INV00004408,2025-12-31,S009,P00408,SUP0029,6,0,6,4,0.1333,6,0.9,45.01
INV00004409,2025-12-31,S009,P00409,SUP0042,3,0,3,2,0.0667,25,0.975,44.98
INV00004410,2025-12-31,S009,P00410,SUP0023,3,0,3,3,0.1,25,0.938,30.0
INV00004411,2025-12-31,S009,P00411,SUP0039,1,0,1,3,0.1,10,0.858,10.0
INV00004412,2025-12-31,S009,P00412,SUP0033,4,2,2,3,0.1,10,0.948,20.0
INV00004413,2025-12-31,S009,P00413,SUP0025,7,4,3,0,0.0,24,0.983,
INV00004414,2025-12-31,S009,P00414,SUP0003,3,1,2,6,0.2,14,0.947,10.0
INV00004415,2025-12-31,S009,P00415,SUP0027,7,3,4,8,0.2667,22,0.917,15.0
INV00004416,2025-12-31,S009,P00416,SUP0018,7,2,5,5,0.1667,17,0.888,29.99
INV00004417,2025-12-31,S009,P00417,SUP0028,19,3,16,16,0.5333,3,0.981,30.0
INV00004418,2025-12-31,S009,P00418,SUP0012,4,3,1,3,0.1,28,0.926,10.0
INV00004419,2025-12-31,S009,P00419,SUP0028,17,3,14,13,0.4333,3,0.981,32.31
INV00004420,2025-12-31,S009,P00420,SUP0045,4,3,1,4,0.1333,7,0.847,7.5
INV00004421,2025-12-31,S009,P00421,SUP0026,3,2,1,2,0.0667,4,0.845,14.99
INV00004422,2025-12-31,S009,P00422,SUP0007,5,1,4,6,0.2,23,0.822,20.0
INV00004423,2025-12-31,S009,P00423,SUP0011,2,2,0,2,0.0667,24,0.81,0.0
INV00004424,2025-12-31,S009,P00424,SUP0004,3,3,0,6,0.2,17,0.948,0.0
INV00004425,2025-12-31,S009,P00425,SUP0014,4,2,2,8,0.2667,6,0.872,7.5
INV00004426,2025-12-31,S009,P00426,SUP0034,7,3,4,8,0.2667,6,0.907,15.0
INV00004427,2025-12-31,S009,P00427,SUP0038,4,2,2,7,0.2333,21,0.846,8.57
INV00004428,2025-12-31,S009,P00428,SUP0011,2,1,1,3,0.1,24,0.81,10.0
INV00004429,2025-12-31,S009,P00429,SUP0009,1,0,1,3,0.1,19,0.914,10.0
INV00004430,2025-12-31,S009,P00430,SUP0041,9,4,5,10,0.3333,22,0.875,15.0
INV00004431,2025-12-31,S009,P00431,SUP0044,3,1,2,6,0.2,29,0.972,10.0
INV00004432,2025-12-31,S009,P00432,SUP0017,10,10,0,8,0.2667,4,0.858,0.0
INV00004433,2025-12-31,S009,P00433,SUP0003,4,4,0,3,0.1,14,0.947,0.0
INV00004434,2025-12-31,S009,P00434,SUP0010,1,1,0,2,0.0667,30,0.95,0.0
INV00004435,2025-12-31,S009,P00435,SUP0005,8,7,1,9,0.3,4,0.858,3.33
INV00004436,2025-12-31,S009,P00436,SUP0004,2,0,2,3,0.1,17,0.948,20.0
INV00004437,2025-12-31,S009,P00437,SUP0026,2,0,2,2,0.0667,4,0.845,29.99
INV00004438,2025-12-31,S009,P00438,SUP0032,1,1,0,1,0.0333,2,0.899,0.0
INV00004439,2025-12-31,S009,P00439,SUP0015,16,3,13,11,0.3667,5,0.991,35.45
INV00004440,2025-12-31,S009,P00440,SUP0022,4,0,4,7,0.2333,16,0.819,17.15
INV00004441,2025-12-31,S009,P00441,SUP0014,9,0,9,6,0.2,6,0.872,45.0
INV00004442,2025-12-31,S009,P00442,SUP0017,13,4,9,10,0.3333,4,0.858,27.0
INV00004443,2025-12-31,S009,P00443,SUP0021,2,1,1,5,0.1667,24,0.903,6.0
INV00004444,2025-12-31,S009,P00444,SUP0020,3,3,0,3,0.1,23,0.878,0.0
INV00004445,2025-12-31,S009,P00445,SUP0020,3,2,1,4,0.1333,23,0.878,7.5
INV00004446,2025-12-31,S009,P00446,SUP0036,3,0,3,4,0.1333,20,0.804,22.51
INV00004447,2025-12-31,S009,P00447,SUP0005,1,0,1,2,0.0667,4,0.858,14.99
INV00004448,2025-12-31,S009,P00448,SUP0010,9,6,3,7,0.2333,30,0.95,12.86
INV00004449,2025-12-31,S009,P00449,SUP0032,1,1,0,2,0.0667,2,0.899,0.0
INV00004450,2025-12-31,S009,P00450,SUP0038,2,1,1,2,0.0667,21,0.846,14.99
INV00004451,2025-12-31,S009,P00451,SUP0007,7,7,0,9,0.3,23,0.822,0.0
INV00004452,2025-12-31,S009,P00452,SUP0037,1,0,1,3,0.1,28,0.809,10.0
INV00004453,2025-12-31,S009,P00453,SUP0016,18,7,11,13,0.4333,29,0.922,25.39
INV00004454,2025-12-31,S009,P00454,SUP0019,3,0,3,2,0.0667,26,0.868,44.98
INV00004455,2025-12-31,S009,P00455,SUP0027,3,3,0,3,0.1,22,0.917,0.0
INV00004456,2025-12-31,S009,P00456,SUP0033,18,1,17,0,0.0,10,0.948,
INV00004457,2025-12-31,S009,P00457,SUP0019,10,10,0,7,0.2333,26,0.868,0.0
INV00004458,2025-12-31,S009,P00458,SUP0037,2,0,2,2,0.0667,28,0.809,29.99
INV00004459,2025-12-31,S009,P00459,SUP0035,13,1,12,11,0.3667,20,0.951,32.72
INV00004460,2025-12-31,S009,P00460,SUP0012,5,2,3,10,0.3333,28,0.926,9.0
INV00004461,2025-12-31,S009,P00461,SUP0023,1,1,0,3,0.1,25,0.938,0.0
INV00004462,2025-12-31,S009,P00462,SUP0003,3,2,1,7,0.2333,14,0.947,4.29
INV00004463,2025-12-31,S009,P00463,SUP0043,1,1,0,2,0.0667,2,0.829,0.0
INV00004464,2025-12-31,S009,P00464,SUP0013,6,4,2,5,0.1667,22,0.804,12.0
INV00004465,2025-12-31,S009,P00465,SUP0021,6,0,6,4,0.1333,24,0.903,45.01
INV00004466,2025-12-31,S009,P00466,SUP0045,8,3,5,6,0.2,7,0.847,25.0
INV00004467,2025-12-31,S009,P00467,SUP0033,3,3,0,5,0.1667,10,0.948,0.0
INV00004468,2025-12-31,S009,P00468,SUP0035,4,4,0,5,0.1667,20,0.951,0.0
INV00004469,2025-12-31,S009,P00469,SUP0023,7,4,3,6,0.2,25,0.938,15.0
INV00004470,2025-12-31,S009,P00470,SUP0050,2,2,0,4,0.1333,18,0.945,0.0
INV00004471,2025-12-31,S009,P00471,SUP0026,1,1,0,2,0.0667,4,0.845,0.0
INV00004472,2025-12-31,S009,P00472,SUP0013,3,3,0,5,0.1667,22,0.804,0.0
INV00004473,2025-12-31,S009,P00473,SUP0012,2,2,0,3,0.1,28,0.926,0.0
INV00004474,2025-12-31,S009,P00474,SUP0039,4,3,1,6,0.2,10,0.858,5.0
INV00004475,2025-12-31,S009,P00475,SUP0039,5,4,1,5,0.1667,10,0.858,6.0
INV00004476,2025-12-31,S009,P00476,SUP0038,1,0,1,1,0.0333,21,0.846,30.03
INV00004477,2025-12-31,S009,P00477,SUP0015,5,4,1,4,0.1333,5,0.991,7.5
INV00004478,2025-12-31,S009,P00478,SUP0041,6,6,0,6,0.2,22,0.875,0.0
INV00004479,2025-12-31,S009,P00479,SUP0011,7,5,2,5,0.1667,24,0.81,12.0
INV00004480,2025-12-31,S009,P00480,SUP0002,11,7,4,8,0.2667,14,0.955,15.0
INV00004481,2025-12-31,S009,P00481,SUP0014,4,3,1,3,0.1,6,0.872,10.0
INV00004482,2025-12-31,S009,P00482,SUP0016,10,5,5,9,0.3,29,0.922,16.67
INV00004483,2025-12-31,S009,P00483,SUP0038,1,0,1,1,0.0333,21,0.846,30.03
