return_id,original_order_id,original_order_item_id,customer_id,return_timestamp,returned_quantity,refund_amount,return_type,return_reason
R0000004912,O0000165018,OI000000504586,C0047074,2025-12-09 08:46:58,1,127.1,FULL_ORDER_REFUND,UNWANTED
R0000004913,O0000165018,OI000000504587,C0047074,2025-11-28 14:24:06,1,16.95,FULL_ORDER_REFUND,NOT_AS_DESCRIBED
R0000004914,O0000165082,OI000000504770,C0047089,2025-12-12 05:41:06,1,59.62,FULL_ORDER_REFUND,UNWANTED
R0000004915,O0000165193,OI000000505127,C0047123,2025-09-17 17:09:55,1,179.2,FULL_ORDER_REFUND,SIZE_ISSUE
R0000004916,O0000165435,OI000000505899,C0047180,2025-12-31 06:01:13,2,106.22,FULL_ORDER_REFUND,WRONG_ITEM
R0000004917,O0000165435,OI000000505900,C0047180,2025-12-30 06:45:42,1,44.53,FULL_ORDER_REFUND,SIZE_ISSUE
R0000004918,O0000165435,OI000000505901,C0047180,2025-12-28 22:28:22,1,79.19,FULL_ORDER_REFUND,WRONG_ITEM
R0000004919,O0000165435,OI000000505902,C0047180,2025-12-29 17:30:11,1,247.94,FULL_ORDER_REFUND,WRONG_ITEM
R0000004920,O0000165435,OI000000505903,C0047180,2025-12-29 08:34:31,3,233.77,FULL_ORDER_REFUND,DEFECTIVE
R0000004921,O0000165435,OI000000505904,C0047180,2025-12-31 22:12:44,1,16.17,FULL_ORDER_REFUND,DAMAGED
R0000004922,O0000165435,OI000000505905,C0047180,2025-12-30 17:05:20,1,151.21,FULL_ORDER_REFUND,DAMAGED
R0000004923,O0000165435,OI000000505906,C0047180,2025-12-29 14:30:48,1,26.66,FULL_ORDER_REFUND,WRONG_ITEM
R0000004924,O0000165485,OI000000506055,C0047193,2025-12-20 18:10:46,1,168.01,FULL_ORDER_REFUND,SIZE_ISSUE
R0000004925,O0000165764,OI000000506939,C0047263,2025-07-10 16:10:50,1,5.18,FULL_ORDER_REFUND,DAMAGED
R0000004926,O0000165764,OI000000506940,C0047263,2025-06-24 19:00:29,2,41.02,FULL_ORDER_REFUND,UNWANTED
R0000004927,O0000165764,OI000000506941,C0047263,2025-07-12 21:42:05,1,66.33,FULL_ORDER_REFUND,WRONG_ITEM
R0000004928,O0000165764,OI000000506942,C0047263,2025-07-06 14:27:43,2,114.98,FULL_ORDER_REFUND,DAMAGED
R0000004929,O0000165855,OI000000507233,C0047287,2025-01-12 03:30:53,1,47.01,FULL_ORDER_REFUND,UNWANTED
R0000004930,O0000166253,OI000000508398,C0047407,2025-11-17 10:52:00,1,42.79,FULL_ORDER_REFUND,NOT_AS_DESCRIBED
R0000004931,O0000166670,OI000000509624,C0047503,2025-12-24 14:09:42,2,118.5,FULL_ORDER_REFUND,DAMAGED
R0000004932,O0000166670,OI000000509625,C0047503,2025-12-18 13:43:37,1,23.46,FULL_ORDER_REFUND,WRONG_ITEM
R0000004933,O0000166777,OI000000509953,C0047539,2025-12-13 06:01:07,1,15.55,FULL_ORDER_REFUND,DAMAGED
R0000004934,O0000166777,OI000000509954,C0047539,2025-12-09 15:13:30,1,69.92,FULL_ORDER_REFUND,DEFECTIVE
R0000004935,O0000166799,OI000000510016,C0047546,2025-09-26 17:49:46,1,117.99,FULL_ORDER_REFUND,SIZE_ISSUE
R0000004936,O0000166878,OI000000510231,C0047562,2024-11-06 11:32:21,2,261.52,FULL_ORDER_REFUND,DAMAGED
R0000004937,O0000166878,OI000000510232,C0047562,2024-11-08 13:10:57,1,162.12,FULL_ORDER_REFUND,UNWANTED
R0000004938,O0000166878,OI000000510233,C0047562,2024-10-27 04:14:00,1,16.53,FULL_ORDER_REFUND,NOT_AS_DESCRIBED
R0000004939,O0000166878,OI000000510234,C0047562,2024-10-30 02:16:39,1,4.76,FULL_ORDER_REFUND,DAMAGED
R0000004940,O0000166909,OI000000510323,C0047570,2025-10-05 01:52:38,1,8.65,FULL_ORDER_REFUND,DAMAGED
R0000004941,O0000167007,OI000000510643,C0047597,2025-12-12 20:08:23,3,382.92,FULL_ORDER_REFUND,NOT_AS_DESCRIBED
R0000004942,O0000167007,OI000000510644,C0047597,2025-12-02 23:54:52,4,724.64,FULL_ORDER_REFUND,DAMAGED
R0000004943,O0000167206,OI000000511215,C0047661,2025-06-30 08:54:36,1,4.41,FULL_ORDER_REFUND,DAMAGED
R0000004944,O0000167206,OI000000511216,C0047661,2025-07-18 03:06:49,1,1.85,FULL_ORDER_REFUND,UNWANTED
R0000004945,O0000167206,OI000000511217,C0047661,2025-06-18 02:08:59,1,29.03,FULL_ORDER_REFUND,WRONG_ITEM
R0000004946,O0000167217,OI000000511241,C0047665,2025-06-05 17:09:32,1,26.66,FULL_ORDER_REFUND,WRONG_ITEM
R0000004947,O0000167244,OI000000511311,C0047672,2025-02-01 17:53:21,1,79.74,FULL_ORDER_REFUND,DAMAGED
R0000004948,O0000167244,OI000000511312,C0047672,2024-12-28 09:23:52,1,8.87,FULL_ORDER_REFUND,DAMAGED
R0000004949,O0000167246,OI000000511317,C0047672,2025-02-20 22:10:28,1,131.4,FULL_ORDER_REFUND,DEFECTIVE
R0000004950,O0000167246,OI000000511318,C0047672,2025-04-14 13:16:48,1,5.0,FULL_ORDER_REFUND,DAMAGED
R0000004951,O0000167372,OI000000511722,C0047705,2025-10-10 22:50:08,2,208.3,FULL_ORDER_REFUND,DAMAGED
R0000004952,O0000167372,OI000000511723,C0047705,2025-10-25 20:27:06,1,31.81,FULL_ORDER_REFUND,UNWANTED
R0000004953,O0000167372,OI000000511724,C0047705,2025-11-06 16:58:19,1,2.03,FULL_ORDER_REFUND,WRONG_ITEM
R0000004954,O0000167372,OI000000511725,C0047705,2025-11-05 22:08:15,1,30.74,FULL_ORDER_REFUND,SIZE_ISSUE
R0000004955,O0000167372,OI000000511726,C0047705,2025-10-07 13:21:15,1,27.98,FULL_ORDER_REFUND,NOT_AS_DESCRIBED
R0000004956,O0000167372,OI000000511727,C0047705,2025-11-07 23:16:40,3,6.03,FULL_ORDER_REFUND,DAMAGED
R0000004957,O0000167372,OI000000511728,C0047705,2025-10-27 01:51:01,1,97.71,FULL_ORDER_REFUND,DAMAGED
R0000004958,O0000167372,OI000000511729,C0047705,2025-10-11 16:59:56,1,134.09,FULL_ORDER_REFUND,WRONG_ITEM
R0000004959,O0000167696,OI000000512736,C0047801,2025-12-01 20:33:01,2,8.95,FULL_ORDER_REFUND,DAMAGED
R0000004960,O0000167696,OI000000512737,C0047801,2025-12-12 08:35:15,1,8.0,FULL_ORDER_REFUND,WRONG_ITEM
R0000004961,O0000167696,OI000000512738,C0047801,2025-11-12 00:49:18,2,93.54,FULL_ORDER_REFUND,UNWANTED
R0000004962,O0000167696,OI000000512739,C0047801,2025-12-30 14:50:53,2,37.42,FULL_ORDER_REFUND,NOT_AS_DESCRIBED
R0000004963,O0000167696,OI000000512740,C0047801,2025-11-24 02:50:58,1,69.14,FULL_ORDER_REFUND,NOT_AS_DESCRIBED
R0000004964,O0000167696,OI000000512741,C0047801,2025-12-23 22:51:08,1,22.3,FULL_ORDER_REFUND,WRONG_ITEM
R0000004965,O0000167696,OI000000512742,C0047801,2025-11-08 17:37:52,1,11.65,FULL_ORDER_REFUND,UNWANTED
R0000004966,O0000167766,OI000000512944,C0047819,2025-12-24 07:08:21,2,10.0,FULL_ORDER_REFUND,SIZE_ISSUE
R0000004967,O0000167766,OI000000512945,C0047819,2025-12-31 01:21:04,2,102.66,FULL_ORDER_REFUND,SIZE_ISSUE
R0000004968,O0000167766,OI000000512946,C0047819,2025-12-24 20:05:28,1,92.76,FULL_ORDER_REFUND,UNWANTED
R0000004969,O0000168004,OI000000513652,C0047890,2024-07-16 09:08:50,1,252.9,FULL_ORDER_REFUND,UNWANTED
R0000004970,O0000168004,OI000000513653,C0047890,2024-08-23 06:23:31,1,98.25,FULL_ORDER_REFUND,DAMAGED
R0000004971,O0000168004,OI000000513654,C0047890,2024-07-30 02:30:42,2,306.3,FULL_ORDER_REFUND,WRONG_ITEM
R0000004972,O0000168017,OI000000513694,C0047896,2024-08-13 13:44:55,1,16.77,FULL_ORDER_REFUND,NOT_AS_DESCRIBED
R0000004973,O0000168017,OI000000513695,C0047896,2024-08-11 22:49:57,1,3.74,FULL_ORDER_REFUND,NOT_AS_DESCRIBED
R0000004974,O0000168149,OI000000514098,C0047930,2025-10-17 19:43:32,2,338.56,FULL_ORDER_REFUND,UNWANTED
R0000004975,O0000168149,OI000000514099,C0047930,2025-10-14 16:09:59,1,93.27,FULL_ORDER_REFUND,WRONG_ITEM
R0000004976,O0000168149,OI000000514100,C0047930,2025-09-02 21:12:11,1,33.55,FULL_ORDER_REFUND,DAMAGED
R0000004977,O0000168185,OI000000514240,C0047937,2025-12-24 13:29:53,1,124.26,FULL_ORDER_REFUND,SIZE_ISSUE
R0000004978,O0000168224,OI000000514344,C0047952,2025-11-29 12:46:37,1,90.05,FULL_ORDER_REFUND,SIZE_ISSUE
R0000004979,O0000168224,OI000000514345,C0047952,2025-11-28 20:03:31,1,29.63,FULL_ORDER_REFUND,DAMAGED
R0000004980,O0000168224,OI000000514346,C0047952,2025-11-28 07:53:10,1,79.19,FULL_ORDER_REFUND,WRONG_ITEM
R0000004981,O0000168319,OI000000514637,C0047974,2025-07-18 16:31:26,2,13.0,FULL_ORDER_REFUND,DAMAGED
R0000004982,O0000168430,OI000000514984,C0048004,2025-02-26 22:38:38,1,36.37,FULL_ORDER_REFUND,WRONG_ITEM
R0000004983,O0000168430,OI000000514985,C0048004,2025-03-04 14:48:56,1,346.36,FULL_ORDER_REFUND,WRONG_ITEM
R0000004984,O0000168430,OI000000514986,C0048004,2025-03-06 02:49:52,3,596.58,FULL_ORDER_REFUND,UNWANTED
R0000004985,O0000168430,OI000000514987,C0048004,2025-02-28 10:08:10,4,137.56,FULL_ORDER_REFUND,SIZE_ISSUE
R0000004986,O0000168430,OI000000514988,C0048004,2025-02-15 08:57:44,1,16.12,FULL_ORDER_REFUND,WRONG_ITEM
R0000004987,O0000168554,OI000000515368,C0048047,2025-07-13 00:37:36,1,44.53,FULL_ORDER_REFUND,DEFECTIVE
R0000004988,O0000168554,OI000000515369,C0048047,2025-07-17 11:05:56,1,194.27,FULL_ORDER_REFUND,WRONG_ITEM
R0000004989,O0000168690,OI000000515761,C0048088,2025-09-12 00:44:11,1,118.26,FULL_ORDER_REFUND,WRONG_ITEM
R0000004990,O0000168690,OI000000515762,C0048088,2025-08-29 08:19:51,1,627.2,FULL_ORDER_REFUND,SIZE_ISSUE
R0000004991,O0000168690,OI000000515763,C0048088,2025-10-10 06:55:18,1,69.27,FULL_ORDER_REFUND,DEFECTIVE
R0000004992,O0000168690,OI000000515764,C0048088,2025-09-23 00:30:13,1,43.94,FULL_ORDER_REFUND,DAMAGED
R0000004993,O0000168771,OI000000515996,C0048113,2025-06-23 01:09:19,1,7.66,FULL_ORDER_REFUND,DEFECTIVE
R0000004994,O0000168771,OI000000515997,C0048113,2025-07-13 18:34:12,1,586.18,FULL_ORDER_REFUND,NOT_AS_DESCRIBED
R0000004995,O0000168787,OI000000516048,C0048117,2025-04-23 17:23:23,1,111.82,FULL_ORDER_REFUND,NOT_AS_DESCRIBED
R0000004996,O0000168787,OI000000516049,C0048117,2025-06-12 17:50:27,1,32.25,FULL_ORDER_REFUND,SIZE_ISSUE
R0000004997,O0000168787,OI000000516050,C0048117,2025-04-17 17:44:42,2,43.41,FULL_ORDER_REFUND,SIZE_ISSUE
R0000004998,O0000169057,OI000000516921,C0048184,2025-12-25 07:59:55,1,42.38,FULL_ORDER_REFUND,NOT_AS_DESCRIBED
R0000004999,O0000169057,OI000000516922,C0048184,2025-12-22 23:44:32,1,39.78,FULL_ORDER_REFUND,UNWANTED
R0000005000,O0000169113,OI000000517083,C0048191,2025-12-27 12:16:40,2,372.44,FULL_ORDER_REFUND,DAMAGED
R0000005001,O0000169113,OI000000517084,C0048191,2025-12-31 04:55:48,1,46.77,FULL_ORDER_REFUND,NOT_AS_DESCRIBED
R0000005002,O0000169113,OI000000517085,C0048191,2025-12-30 23:47:09,2,84.86,FULL_ORDER_REFUND,UNWANTED
R0000005003,O0000169113,OI000000517086,C0048191,2025-12-27 13:16:40,1,12.97,FULL_ORDER_REFUND,DAMAGED
R0000005004,O0000169113,OI000000517087,C0048191,2025-12-28 06:39:08,1,33.55,FULL_ORDER_REFUND,DAMAGED
R0000005005,O0000169113,OI000000517088,C0048191,2025-12-31 22:01:39,3,108.09,FULL_ORDER_REFUND,NOT_AS_DESCRIBED
R0000005006,O0000169113,OI000000517089,C0048191,2025-12-29 00:24:06,2,83.49,FULL_ORDER_REFUND,UNWANTED
R0000005007,O0000169170,OI000000517261,C0048222,2025-01-13 15:47:04,2,428.6,FULL_ORDER_REFUND,WRONG_ITEM
R0000005008,O0000169170,OI000000517262,C0048222,2025-02-03 14:14:43,4,1054.0,FULL_ORDER_REFUND,DAMAGED
R0000005009,O0000169237,OI000000517441,C0048244,2025-12-14 15:53:50,1,93.27,FULL_ORDER_REFUND,SIZE_ISSUE
R0000005010,O0000169314,OI000000517660,C0048261,2025-12-31 23:32:10,3,321.99,FULL_ORDER_REFUND,DEFECTIVE
R0000005011,O0000169314,OI000000517661,C0048261,2025-12-31 21:48:21,3,170.29,FULL_ORDER_REFUND,WRONG_ITEM
R0000005012,O0000169314,OI000000517662,C0048261,2025-12-31 22:04:57,1,9.51,FULL_ORDER_REFUND,WRONG_ITEM
R0000005013,O0000169314,OI000000517663,C0048261,2025-12-31 20:32:40,1,22.4,FULL_ORDER_REFUND,NOT_AS_DESCRIBED
R0000005014,O0000169314,OI000000517664,C0048261,2025-12-31 20:39:58,1,34.04,FULL_ORDER_REFUND,WRONG_ITEM
R0000005015,O0000169314,OI000000517665,C0048261,2025-12-31 21:55:32,1,10.13,FULL_ORDER_REFUND,NOT_AS_DESCRIBED
R0000005016,O0000169314,OI000000517666,C0048261,2025-12-31 23:35:11,3,42.75,FULL_ORDER_REFUND,UNWANTED
R0000005017,O0000169314,OI000000517667,C0048261,2025-12-31 21:18:02,1,86.34,FULL_ORDER_REFUND,DAMAGED
R0000005018,O0000169408,OI000000517922,C0048281,2025-12-20 18:50:42,1,70.51,FULL_ORDER_REFUND,NOT_AS_DESCRIBED
R0000005019,O0000169448,OI000000518033,C0048301,2025-08-08 14:49:47,3,178.86,FULL_ORDER_REFUND,DAMAGED
R0000005020,O0000169448,OI000000518034,C0048301,2025-07-04 21:05:23,1,16.07,FULL_ORDER_REFUND,DEFECTIVE
R0000005021,O0000169448,OI000000518035,C0048301,2025-08-19 03:10:43,1,30.37,FULL_ORDER_REFUND,UNWANTED
R0000005022,O0000169448,OI000000518036,C0048301,2025-07-27 17:11:50,4,684.49,FULL_ORDER_REFUND,NOT_AS_DESCRIBED
R0000005023,O0000169448,OI000000518037,C0048301,2025-07-29 08:02:13,4,743.44,FULL_ORDER_REFUND,WRONG_ITEM
R0000005024,O0000169448,OI000000518038,C0048301,2025-07-08 18:49:59,2,8.82,FULL_ORDER_REFUND,NOT_AS_DESCRIBED
R0000005025,O0000169448,OI000000518039,C0048301,2025-08-13 12:40:00,1,116.77,FULL_ORDER_REFUND,WRONG_ITEM
R0000005026,O0000169503,OI000000518198,C0048316,2024-07-21 22:07:50,2,52.02,FULL_ORDER_REFUND,DAMAGED
R0000005027,O0000169503,OI000000518199,C0048316,2024-06-26 07:20:31,1,11.63,FULL_ORDER_REFUND,DAMAGED
R0000005028,O0000169552,OI000000518357,C0048331,2025-05-18 21:46:44,1,179.2,FULL_ORDER_REFUND,NOT_AS_DESCRIBED
R0000005029,O0000169552,OI000000518358,C0048331,2025-05-08 23:25:32,1,61.78,FULL_ORDER_REFUND,UNWANTED
R0000005030,O0000169651,OI000000518651,C0048353,2025-07-28 09:06:38,1,29.13,FULL_ORDER_REFUND,SIZE_ISSUE
R0000005031,O0000169651,OI000000518652,C0048353,2025-07-29 21:39:14,1,27.19,FULL_ORDER_REFUND,WRONG_ITEM
R0000005032,O0000169651,OI000000518653,C0048353,2025-06-21 02:44:32,5,19.15,FULL_ORDER_REFUND,DAMAGED
R0000005033,O0000169692,OI000000518795,C0048358,2025-06-09 08:47:45,1,8.91,FULL_ORDER_REFUND,SIZE_ISSUE
R0000005034,O0000169692,OI000000518796,C0048358,2025-05-25 19:28:53,5,33.41,FULL_ORDER_REFUND,DAMAGED
R0000005035,O0000169700,OI000000518813,C0048360,2025-08-31 04:04:17,1,28.78,FULL_ORDER_REFUND,UNWANTED
R0000005036,O0000169736,OI000000518914,C0048366,2025-12-30 12:33:25,1,310.26,FULL_ORDER_REFUND,DAMAGED
R0000005037,O0000169736,OI000000518915,C0048366,2025-12-21 17:09:08,1,31.66,FULL_ORDER_REFUND,UNWANTED
R0000005038,O0000169806,OI000000519121,C0048399,2025-08-17 08:38:52,3,74.31,FULL_ORDER_REFUND,DEFECTIVE
R0000005039,O0000169874,OI000000519342,C0048421,2025-02-24 05:53:10,1,27.28,FULL_ORDER_REFUND,DEFECTIVE
R0000005040,O0000169874,OI000000519343,C0048421,2025-02-08 19:18:52,1,7.86,FULL_ORDER_REFUND,NOT_AS_DESCRIBED
R0000005041,O0000169874,OI000000519344,C0048421,2025-03-08 13:53:48,2,233.98,FULL_ORDER_REFUND,DEFECTIVE
R0000005042,O0000169876,OI000000519346,C0048421,2025-06-05 09:35:38,1,29.54,FULL_ORDER_REFUND,WRONG_ITEM
R0000005043,O0000169920,OI000000519488,C0048436,2025-02-01 13:06:32,1,39.12,FULL_ORDER_REFUND,SIZE_ISSUE
R0000005044,O0000169920,OI000000519489,C0048436,2025-01-20 13:15:03,1,18.77,FULL_ORDER_REFUND,NOT_AS_DESCRIBED
R0000005045,O0000169920,OI000000519490,C0048436,2025-01-13 23:54:15,1,115.89,FULL_ORDER_REFUND,NOT_AS_DESCRIBED
R0000005046,O0000169963,OI000000519612,C0048456,2025-05-31 08:09:32,1,5.9,FULL_ORDER_REFUND,WRONG_ITEM
R0000005047,O0000169963,OI000000519613,C0048456,2025-06-20 04:31:17,3,748.03,FULL_ORDER_REFUND,WRONG_ITEM
R0000005048,O0000169963,OI000000519614,C0048456,2025-05-31 21:46:00,2,76.84,FULL_ORDER_REFUND,WRONG_ITEM
R0000005049,O0000169963,OI000000519615,C0048456,2025-05-15 18:50:52,1,32.34,FULL_ORDER_REFUND,WRONG_ITEM
R0000005050,O0000169963,OI000000519616,C0048456,2025-05-10 09:50:07,3,540.39,FULL_ORDER_REFUND,DAMAGED
R0000005051,O0000169963,OI000000519617,C0048456,2025-05-12 02:51:31,4,812.74,FULL_ORDER_REFUND,UNWANTED
R0000005052,O0000169963,OI000000519618,C0048456,2025-06-06 02:40:45,1,4.76,FULL_ORDER_REFUND,NOT_AS_DESCRIBED
R0000005053,O0000169972,OI000000519635,C0048464,2025-01-02 12:02:46,1,28.78,FULL_ORDER_REFUND,UNWANTED
R0000005054,O0000169972,OI000000519636,C0048464,2025-02-10 19:50:36,1,12.93,FULL_ORDER_REFUND,UNWANTED
R0000005055,O0000170070,OI000000519940,C0048501,2024-09-09 21:59:02,4,14.76,FULL_ORDER_REFUND,WRONG_ITEM
R0000005056,O0000170070,OI000000519941,C0048501,2024-09-25 08:11:37,1,61.33,FULL_ORDER_REFUND,DEFECTIVE
R0000005057,O0000170162,OI000000520218,C0048521,2025-09-12 18:47:52,1,97.54,FULL_ORDER_REFUND,DEFECTIVE
R0000005058,O0000170377,OI000000520858,C0048593,2025-12-29 15:17:33,2,118.12,FULL_ORDER_REFUND,DEFECTIVE
R0000005059,O0000170377,OI000000520859,C0048593,2025-12-24 23:44:43,1,18.63,FULL_ORDER_REFUND,SIZE_ISSUE
R0000005060,O0000170377,OI000000520860,C0048593,2025-12-28 09:50:41,4,409.44,FULL_ORDER_REFUND,DEFECTIVE
R0000005061,O0000170439,OI000000521038,C0048616,2024-12-28 19:12:26,1,53.54,FULL_ORDER_REFUND,DAMAGED
R0000005062,O0000170439,OI000000521039,C0048616,2025-01-09 20:58:00,1,130.98,FULL_ORDER_REFUND,DEFECTIVE
R0000005063,O0000170439,OI000000521040,C0048616,2024-12-17 23:23:18,1,51.48,FULL_ORDER_REFUND,WRONG_ITEM
R0000005064,O0000170439,OI000000521041,C0048616,2024-12-22 23:20:57,1,63.07,FULL_ORDER_REFUND,SIZE_ISSUE
R0000005065,O0000170439,OI000000521042,C0048616,2024-12-11 08:59:25,2,71.5,FULL_ORDER_REFUND,UNWANTED
R0000005066,O0000170483,OI000000521183,C0048629,2025-12-14 15:36:08,3,42.39,FULL_ORDER_REFUND,SIZE_ISSUE
R0000005067,O0000170483,OI000000521184,C0048629,2025-11-28 11:07:04,1,222.3,FULL_ORDER_REFUND,NOT_AS_DESCRIBED
R0000005068,O0000170483,OI000000521185,C0048629,2025-11-23 18:20:58,2,102.66,FULL_ORDER_REFUND,WRONG_ITEM
R0000005069,O0000170483,OI000000521186,C0048629,2025-11-30 01:55:59,1,151.18,FULL_ORDER_REFUND,WRONG_ITEM
R0000005070,O0000170483,OI000000521187,C0048629,2025-12-18 17:02:08,5,685.7,FULL_ORDER_REFUND,DAMAGED
R0000005071,O0000170489,OI000000521198,C0048630,2024-12-08 01:42:13,1,11.63,FULL_ORDER_REFUND,DEFECTIVE
R0000005072,O0000170489,OI000000521199,C0048630,2024-11-10 03:10:34,1,27.58,FULL_ORDER_REFUND,DEFECTIVE
R0000005073,O0000170489,OI000000521200,C0048630,2024-10-29 10:26:33,2,274.28,FULL_ORDER_REFUND,DEFECTIVE
R0000005074,O0000170642,OI000000521671,C0048676,2024-12-25 14:12:33,1,10.0,FULL_ORDER_REFUND,UNWANTED
R0000005075,O0000170642,OI000000521672,C0048676,2024-12-13 10:11:09,1,37.72,FULL_ORDER_REFUND,SIZE_ISSUE
R0000005076,O0000170642,OI000000521673,C0048676,2024-12-28 15:42:59,1,46.41,FULL_ORDER_REFUND,SIZE_ISSUE
R0000005077,O0000170662,OI000000521725,C0048684,2025-12-08 10:34:34,1,23.46,FULL_ORDER_REFUND,DAMAGED
R0000005078,O0000170662,OI000000521726,C0048684,2025-12-03 23:23:40,5,291.32,FULL_ORDER_REFUND,SIZE_ISSUE
R0000005079,O0000170662,OI000000521727,C0048684,2025-12-12 04:03:04,1,179.58,FULL_ORDER_REFUND,DAMAGED
R0000005080,O0000170662,OI000000521728,C0048684,2025-12-30 23:05:39,1,126.45,FULL_ORDER_REFUND,DEFECTIVE
R0000005081,O0000170662,OI000000521729,C0048684,2025-12-14 14:35:38,1,23.5,FULL_ORDER_REFUND,SIZE_ISSUE
R0000005082,O0000170686,OI000000521802,C0048686,2025-11-02 08:49:25,1,3.5,FULL_ORDER_REFUND,WRONG_ITEM
R0000005083,O0000170686,OI000000521803,C0048686,2025-12-09 17:45:24,1,310.26,FULL_ORDER_REFUND,SIZE_ISSUE
R0000005084,O0000170686,OI000000521804,C0048686,2025-12-10 02:35:59,1,65.15,FULL_ORDER_REFUND,DEFECTIVE
R0000005085,O0000170719,OI000000521900,C0048694,2025-01-24 02:45:16,1,1.89,FULL_ORDER_REFUND,UNWANTED
R0000005086,O0000170719,OI000000521901,C0048694,2025-02-21 07:42:05,2,59.4,FULL_ORDER_REFUND,SIZE_ISSUE
R0000005087,O0000170744,OI000000521965,C0048701,2024-04-24 01:35:39,1,85.7,FULL_ORDER_REFUND,NOT_AS_DESCRIBED
R0000005088,O0000170744,OI000000521966,C0048701,2024-04-22 14:52:07,2,8.46,FULL_ORDER_REFUND,NOT_AS_DESCRIBED
R0000005089,O0000170744,OI000000521967,C0048701,2024-04-30 12:26:35,1,35.94,FULL_ORDER_REFUND,SIZE_ISSUE
R0000005090,O0000170744,OI000000521968,C0048701,2024-05-22 10:38:39,1,144.05,FULL_ORDER_REFUND,WRONG_ITEM
R0000005091,O0000170744,OI000000521969,C0048701,2024-04-14 06:18:29,1,4.71,FULL_ORDER_REFUND,WRONG_ITEM
R0000005092,O0000170744,OI000000521970,C0048701,2024-04-18 05:23:52,2,79.17,FULL_ORDER_REFUND,WRONG_ITEM
R0000005093,O0000170744,OI000000521971,C0048701,2024-05-23 08:02:39,2,7.38,FULL_ORDER_REFUND,UNWANTED
R0000005094,O0000170974,OI000000522701,C0048775,2024-10-26 05:41:20,1,5.12,FULL_ORDER_REFUND,DAMAGED
R0000005095,O0000171012,OI000000522822,C0048791,2025-06-06 22:33:07,4,205.32,FULL_ORDER_REFUND,DAMAGED
R0000005096,O0000171012,OI000000522823,C0048791,2025-05-22 17:48:36,1,84.73,FULL_ORDER_REFUND,NOT_AS_DESCRIBED
R0000005097,O0000171102,OI000000523087,C0048828,2025-11-04 10:14:57,1,64.07,FULL_ORDER_REFUND,DAMAGED
R0000005098,O0000171102,OI000000523088,C0048828,2025-10-03 02:35:07,1,4.39,FULL_ORDER_REFUND,DAMAGED
R0000005099,O0000171102,OI000000523089,C0048828,2025-10-10 08:10:34,1,68.7,FULL_ORDER_REFUND,DAMAGED
R0000005100,O0000171142,OI000000523204,C0048845,2025-01-16 10:53:27,1,310.26,FULL_ORDER_REFUND,DEFECTIVE
R0000005101,O0000171142,OI000000523205,C0048845,2025-01-26 08:43:55,1,1.65,FULL_ORDER_REFUND,SIZE_ISSUE
R0000005102,O0000171142,OI000000523206,C0048845,2024-12-27 10:55:42,2,108.05,FULL_ORDER_REFUND,WRONG_ITEM
R0000005103,O0000171155,OI000000523245,C0048845,2025-10-19 00:34:12,1,109.71,FULL_ORDER_REFUND,WRONG_ITEM
R0000005104,O0000171155,OI000000523246,C0048845,2025-08-22 05:16:37,1,20.49,FULL_ORDER_REFUND,DEFECTIVE
R0000005105,O0000171155,OI000000523247,C0048845,2025-10-16 13:04:18,1,13.8,FULL_ORDER_REFUND,WRONG_ITEM
R0000005106,O0000171155,OI000000523248,C0048845,2025-09-11 09:56:18,1,232.48,FULL_ORDER_REFUND,DEFECTIVE
R0000005107,O0000171155,OI000000523249,C0048845,2025-09-26 15:47:21,1,138.73,FULL_ORDER_REFUND,DAMAGED
R0000005108,O0000171164,OI000000523272,C0048845,2025-11-30 20:01:42,4,1000.0,FULL_ORDER_REFUND,UNWANTED
R0000005109,O0000171164,OI000000523273,C0048845,2025-12-25 04:37:41,3,43.18,FULL_ORDER_REFUND,UNWANTED
R0000005110,O0000171164,OI000000523274,C0048845,2025-11-23 00:45:12,1,48.84,FULL_ORDER_REFUND,DEFECTIVE
R0000005111,O0000171197,OI000000523359,C0048857,2025-12-19 19:30:15,2,180.82,FULL_ORDER_REFUND,DAMAGED
R0000005112,O0000171197,OI000000523360,C0048857,2025-12-14 00:11:38,1,49.63,FULL_ORDER_REFUND,UNWANTED
R0000005113,O0000171197,OI000000523361,C0048857,2025-12-18 04:23:36,1,48.84,FULL_ORDER_REFUND,NOT_AS_DESCRIBED
R0000005114,O0000171231,OI000000523456,C0048867,2025-12-30 18:23:01,1,15.15,FULL_ORDER_REFUND,DEFECTIVE
R0000005115,O0000171231,OI000000523457,C0048867,2025-12-29 21:15:52,3,77.92,FULL_ORDER_REFUND,WRONG_ITEM
R0000005116,O0000171231,OI000000523458,C0048867,2025-12-31 21:23:25,1,225.01,FULL_ORDER_REFUND,DAMAGED
R0000005117,O0000171231,OI000000523459,C0048867,2025-12-31 18:30:44,5,1271.72,FULL_ORDER_REFUND,DEFECTIVE
R0000005118,O0000171231,OI000000523460,C0048867,2025-12-30 10:26:09,3,56.31,FULL_ORDER_REFUND,SIZE_ISSUE
R0000005119,O0000171231,OI000000523461,C0048867,2025-12-31 03:00:29,2,90.25,FULL_ORDER_REFUND,NOT_AS_DESCRIBED
R0000005120,O0000171231,OI000000523462,C0048867,2025-12-30 17:56:36,1,17.16,FULL_ORDER_REFUND,UNWANTED
