order_id,customer_id,order_timestamp,channel,store_id,order_status,source_system
O0000043318,C0012184,2025-12-19 10:44:59,ECOMMERCE,,COMPLETED,ECOM_V2
O0000043319,C0012184,2025-12-21 18:38:14,MOBILE,,COMPLETED,MOBILE_APP
O0000043320,C0012184,2025-12-23 21:40:56,STORE,S011,COMPLETED,POS_MODERN
O0000043321,C0012184,2025-12-24 12:00:06,STORE,S007,COMPLETED,POS_MODERN
O0000043322,C0012186,2025-06-09 13:09:56,STORE,S020,COMPLETED,POS_LEGACY
O0000043323,C0012186,2025-06-25 08:30:52,STORE,S020,COMPLETED,POS_MODERN
O0000043324,C0012186,2025-08-15 18:11:06,ECOMMERCE,,COMPLETED,ECOM_V2
O0000043325,C0012186,2025-09-07 11:21:13,MOBILE,,COMPLETED,MOBILE_APP
O0000043326,C0012186,2025-09-14 15:10:36,ECOMMERCE,,COMPLETED,ECOM_V2
O0000043327,C0012186,2025-10-06 12:31:35,STORE,S029,COMPLETED,POS_LEGACY
O0000043328,C0012186,2025-10-31 13:15:27,STORE,S021,COMPLETED,POS_MODERN
O0000043329,C0012186,2025-11-02 10:43:01,STORE,S025,COMPLETED,POS_MODERN
O0000043330,C0012186,2025-11-05 17:18:21,STORE,S003,COMPLETED,POS_MODERN
O0000043331,C0012186,2025-12-05 08:48:56,ECOMMERCE,,COMPLETED,ECOM_V2
O0000043332,C0012186,2025-12-08 21:56:27,STORE,S001,COMPLETED,POS_MODERN
O0000043333,C0012186,2025-12-29 19:05:56,MOBILE,,CANCELLED,MOBILE_APP
O0000043334,C0012187,2024-11-23 21:25:31,STORE,S009,COMPLETED,POS_MODERN
O0000043335,C0012189,2024-08-25 20:41:16,ECOMMERCE,,COMPLETED,ECOM_V2
O0000043336,C0012189,2024-11-16 10:17:46,STORE,S010,COMPLETED,POS_MODERN
O0000043337,C0012189,2025-02-10 18:38:47,STORE,S002,COMPLETED,POS_LEGACY
O0000043338,C0012189,2025-05-25 09:44:44,ECOMMERCE,,COMPLETED,ECOM_V1
O0000043339,C0012189,2025-08-22 16:57:15,ECOMMERCE,,COMPLETED,ECOM_V2
O0000043340,C0012192,2025-09-22 13:17:40,MOBILE,,COMPLETED,MOBILE_APP
O0000043341,C0012192,2025-10-04 21:09:27,ECOMMERCE,,COMPLETED,ECOM_V2
O0000043342,C0012192,2025-10-08 12:29:16,STORE,S021,COMPLETED,POS_MODERN
O0000043343,C0012192,2025-10-10 14:17:04,MOBILE,,COMPLETED,MOBILE_APP
O0000043344,C0012192,2025-11-29 18:12:41,ECOMMERCE,,COMPLETED,ECOM_V2
O0000043345,C0012192,2025-12-15 21:49:14,STORE,S021,COMPLETED,POS_MODERN
O0000043346,C0012192,2025-12-16 21:22:30,STORE,S022,COMPLETED,POS_MODERN
O0000043347,C0012192,2025-12-22 11:10:16,ECOMMERCE,,COMPLETED,ECOM_V1
O0000043348,C0012192,2025-12-25 21:43:04,STORE,S021,COMPLETED,POS_MODERN
O0000043349,C0012193,2024-11-10 17:14:18,ECOMMERCE,,COMPLETED,ECOM_V2
O0000043350,C0012193,2024-12-28 11:28:48,ECOMMERCE,,COMPLETED,ECOM_V2
O0000043351,C0012194,2025-08-26 17:11:38,STORE,S026,COMPLETED,POS_LEGACY
O0000043352,C0012194,2025-10-21 17:43:39,ECOMMERCE,,COMPLETED,ECOM_V2
O0000043353,C0012194,2025-10-31 10:18:39,ECOMMERCE,,COMPLETED,ECOM_V2
O0000043354,C0012194,2025-11-06 12:51:50,ECOMMERCE,,COMPLETED,ECOM_V2
O0000043355,C0012194,2025-11-16 20:24:24,STORE,S011,COMPLETED,POS_LEGACY
O0000043356,C0012194,2025-11-20 09:36:48,ECOMMERCE,,COMPLETED,ECOM_V2
O0000043357,C0012194,2025-12-09 17:00:17,MOBILE,,COMPLETED,MOBILE_APP
O0000043358,C0012194,2025-12-13 08:17:07,STORE,S025,COMPLETED,POS_MODERN
O0000043359,C0012194,2025-12-28 14:48:49,STORE,S028,COMPLETED,POS_MODERN
O0000043360,C0012195,2024-09-25 09:55:44,STORE,S024,COMPLETED,POS_LEGACY
O0000043361,C0012196,2025-09-13 15:21:59,ECOMMERCE,,COMPLETED,ECOM_V2
O0000043362,C0012196,2025-12-20 09:59:25,STORE,S008,COMPLETED,POS_LEGACY
O0000043363,C0012196,2025-12-27 16:41:35,STORE,S025,COMPLETED,POS_LEGACY
O0000043364,C0012197,2025-04-19 17:05:57,ECOMMERCE,,COMPLETED,ECOM_V2
O0000043365,C0012198,2024-06-30 12:24:24,STORE,S026,COMPLETED,POS_LEGACY
O0000043366,C0012198,2024-07-29 10:53:35,ECOMMERCE,,COMPLETED,ECOM_V2
O0000043367,C0012198,2025-02-20 20:35:50,STORE,S016,COMPLETED,POS_MODERN
O0000043368,C0012198,2025-05-01 20:52:08,ECOMMERCE,,COMPLETED,ECOM_V1
O0000043369,C0012198,2025-08-19 11:23:06,MOBILE,,COMPLETED,MOBILE_APP
O0000043370,C0012200,2025-08-01 16:22:14,STORE,S027,COMPLETED,POS_LEGACY
O0000043371,C0012201,2024-06-30 19:10:06,MOBILE,,COMPLETED,MOBILE_APP
O0000043372,C0012202,2024-10-24 16:58:08,STORE,S013,COMPLETED,POS_MODERN
O0000043373,C0012203,2025-01-18 20:05:12,STORE,S017,COMPLETED,POS_LEGACY
O0000043374,C0012203,2025-03-07 20:11:34,ECOMMERCE,,COMPLETED,ECOM_V2
O0000043375,C0012203,2025-04-07 15:20:28,STORE,S016,COMPLETED,POS_MODERN
O0000043376,C0012203,2025-04-23 20:21:43,STORE,S017,COMPLETED,POS_LEGACY
O0000043377,C0012203,2025-04-29 12:55:17,ECOMMERCE,,COMPLETED,ECOM_V2
O0000043378,C0012203,2025-05-12 20:24:01,STORE,S007,COMPLETED,POS_MODERN
O0000043379,C0012203,2025-05-13 19:55:13,STORE,S025,CANCELLED,POS_LEGACY
O0000043380,C0012203,2025-11-08 18:58:39,MOBILE,,COMPLETED,MOBILE_APP
O0000043381,C0012204,2025-06-03 09:46:21,ECOMMERCE,,COMPLETED,ECOM_V2
O0000043382,C0012204,2025-06-22 08:18:34,STORE,S026,COMPLETED,POS_LEGACY
O0000043383,C0012204,2025-06-22 10:09:53,STORE,S005,COMPLETED,POS_LEGACY
O0000043384,C0012204,2025-07-18 21:54:40,ECOMMERCE,,COMPLETED,ECOM_V2
O0000043385,C0012204,2025-08-29 18:57:21,STORE,S008,COMPLETED,POS_MODERN
O0000043386,C0012204,2025-09-07 16:51:30,ECOMMERCE,,COMPLETED,ECOM_V2
O0000043387,C0012204,2025-11-07 20:17:36,MOBILE,,COMPLETED,MOBILE_APP
O0000043388,C0012204,2025-11-19 20:47:47,ECOMMERCE,,COMPLETED,ECOM_V1
O0000043389,C0012204,2025-11-27 14:00:23,ECOMMERCE,,COMPLETED,ECOM_V2
O0000043390,C0012204,2025-12-05 15:20:28,ECOMMERCE,,COMPLETED,ECOM_V2
O0000043391,C0012206,2025-12-10 08:04:51,STORE,S012,COMPLETED,POS_LEGACY
O0000043392,C0012207,2025-06-12 10:28:40,STORE,S011,COMPLETED,POS_MODERN
O0000043393,C0012207,2025-07-06 21:55:02,STORE,S013,COMPLETED,POS_MODERN
O0000043394,C0012207,2025-08-22 13:57:21,ECOMMERCE,,COMPLETED,ECOM_V2
O0000043395,C0012207,2025-09-26 11:54:29,ECOMMERCE,,COMPLETED,ECOM_V2
O0000043396,C0012207,2025-11-02 08:20:48,STORE,S016,COMPLETED,POS_MODERN
O0000043397,C0012207,2025-11-29 10:10:43,STORE,S006,COMPLETED,POS_MODERN
O0000043398,C0012207,2025-12-14 20:30:56,STORE,S003,COMPLETED,POS_MODERN
O0000043399,C0012207,2025-12-17 15:52:19,STORE,S017,COMPLETED,POS_MODERN
O0000043400,C0012208,2024-11-02 20:41:21,STORE,S023,COMPLETED,POS_MODERN
O0000043401,C0012208,2025-06-08 12:38:46,ECOMMERCE,,COMPLETED,ECOM_V1
O0000043402,C0012208,2025-08-06 17:40:56,STORE,S014,COMPLETED,POS_LEGACY
O0000043403,C0012208,2025-08-17 14:33:08,STORE,S013,COMPLETED,POS_MODERN
O0000043404,C0012209,2025-08-18 21:51:25,STORE,S013,COMPLETED,POS_LEGACY
O0000043405,C0012209,2025-09-10 14:28:02,ECOMMERCE,,COMPLETED,ECOM_V2
O0000043406,C0012209,2025-10-09 11:57:05,ECOMMERCE,,COMPLETED,ECOM_V2
O0000043407,C0012209,2025-10-14 10:43:29,MOBILE,,CANCELLED,MOBILE_APP
O0000043408,C0012210,2024-08-11 20:02:34,MOBILE,,COMPLETED,MOBILE_APP
O0000043409,C0012210,2024-08-21 17:54:25,ECOMMERCE,,COMPLETED,ECOM_V2
O0000043410,C0012210,2024-10-19 18:37:09,ECOMMERCE,,COMPLETED,ECOM_V2
O0000043411,C0012210,2024-12-04 20:00:50,STORE,S006,CANCELLED,POS_MODERN
O0000043412,C0012210,2024-12-06 13:35:49,ECOMMERCE,,COMPLETED,ECOM_V2
O0000043413,C0012210,2024-12-08 08:42:00,STORE,S024,COMPLETED,POS_MODERN
O0000043414,C0012210,2025-10-11 21:06:53,ECOMMERCE,,COMPLETED,ECOM_V2
O0000043415,C0012211,2024-06-16 13:31:41,ECOMMERCE,,COMPLETED,ECOM_V2
O0000043416,C0012211,2024-10-02 15:02:03,STORE,S004,COMPLETED,POS_MODERN
O0000043417,C0012211,2025-02-20 18:29:15,STORE,S012,COMPLETED,POS_LEGACY
O0000043418,C0012211,2025-05-27 10:40:21,STORE,S004,COMPLETED,POS_LEGACY
O0000043419,C0012211,2025-06-01 16:16:04,ECOMMERCE,,COMPLETED,ECOM_V2
O0000043420,C0012212,2024-04-06 14:04:09,STORE,S009,COMPLETED,POS_MODERN
O0000043421,C0012212,2024-10-29 20:59:22,ECOMMERCE,,COMPLETED,ECOM_V2
O0000043422,C0012212,2025-03-08 12:48:16,ECOMMERCE,,COMPLETED,ECOM_V2
O0000043423,C0012212,2025-03-24 12:25:59,MOBILE,,COMPLETED,MOBILE_APP
O0000043424,C0012212,2025-04-26 14:47:45,STORE,S022,COMPLETED,POS_MODERN
O0000043425,C0012212,2025-06-30 08:17:07,ECOMMERCE,,COMPLETED,ECOM_V2
O0000043426,C0012212,2025-07-02 19:23:49,STORE,S001,COMPLETED,POS_MODERN
O0000043427,C0012212,2025-10-07 11:45:13,MOBILE,,COMPLETED,MOBILE_APP
O0000043428,C0012212,2025-12-05 21:39:29,STORE,S030,COMPLETED,POS_MODERN
O0000043429,C0012212,2025-12-28 16:05:33,STORE,S020,COMPLETED,POS_MODERN
O0000043430,C0012213,2025-03-23 10:06:02,STORE,S020,COMPLETED,POS_MODERN
O0000043431,C0012213,2025-05-28 10:02:03,STORE,S017,COMPLETED,POS_MODERN
O0000043432,C0012213,2025-06-02 17:11:57,STORE,S019,COMPLETED,POS_MODERN
O0000043433,C0012213,2025-07-18 09:30:39,STORE,S024,COMPLETED,POS_LEGACY
O0000043434,C0012213,2025-10-30 13:21:01,STORE,S017,COMPLETED,POS_MODERN
O0000043435,C0012213,2025-11-17 21:29:23,STORE,S014,COMPLETED,POS_MODERN
O0000043436,C0012213,2025-11-21 21:50:02,ECOMMERCE,,COMPLETED,ECOM_V2
O0000043437,C0012214,2024-05-18 15:06:14,STORE,S016,COMPLETED,POS_MODERN
O0000043438,C0012216,2025-07-21 15:19:59,ECOMMERCE,,COMPLETED,ECOM_V1
O0000043439,C0012216,2025-10-15 13:16:13,STORE,S014,COMPLETED,POS_MODERN
O0000043440,C0012216,2025-11-17 14:26:16,ECOMMERCE,,COMPLETED,ECOM_V2
O0000043441,C0012216,2025-12-03 16:38:49,STORE,S006,COMPLETED,POS_LEGACY
O0000043442,C0012217,2025-10-02 14:06:01,STORE,S001,COMPLETED,POS_MODERN
O0000043443,C0012219,2025-08-16 21:41:37,MOBILE,,COMPLETED,MOBILE_APP
O0000043444,C0012219,2025-08-17 15:05:26,MOBILE,,COMPLETED,MOBILE_APP
O0000043445,C0012219,2025-08-18 11:52:03,STORE,S021,CANCELLED,POS_LEGACY
O0000043446,C0012219,2025-08-21 14:49:59,ECOMMERCE,,COMPLETED,ECOM_V2
O0000043447,C0012219,2025-08-22 18:12:31,STORE,S024,COMPLETED,POS_MODERN
O0000043448,C0012219,2025-08-27 11:19:26,STORE,S007,COMPLETED,POS_MODERN
O0000043449,C0012219,2025-08-31 17:31:03,MOBILE,,COMPLETED,MOBILE_APP
O0000043450,C0012219,2025-09-13 08:44:56,STORE,S002,COMPLETED,POS_MODERN
O0000043451,C0012219,2025-09-14 11:54:49,STORE,S007,COMPLETED,POS_MODERN
O0000043452,C0012219,2025-09-19 16:01:18,STORE,S024,COMPLETED,POS_MODERN
O0000043453,C0012219,2025-09-27 10:26:13,MOBILE,,COMPLETED,MOBILE_APP
O0000043454,C0012219,2025-09-27 12:39:01,STORE,S004,COMPLETED,POS_MODERN
O0000043455,C0012219,2025-10-20 12:11:15,STORE,S024,COMPLETED,POS_MODERN
O0000043456,C0012219,2025-10-20 19:25:05,ECOMMERCE,,COMPLETED,ECOM_V2
O0000043457,C0012219,2025-10-26 18:28:20,STORE,S016,COMPLETED,POS_LEGACY
O0000043458,C0012219,2025-10-28 15:16:30,STORE,S018,COMPLETED,POS_MODERN
O0000043459,C0012219,2025-10-28 16:55:35,STORE,S002,COMPLETED,POS_LEGACY
O0000043460,C0012219,2025-11-06 12:34:11,STORE,S015,COMPLETED,POS_LEGACY
O0000043461,C0012219,2025-11-08 13:09:40,ECOMMERCE,,COMPLETED,ECOM_V2
O0000043462,C0012219,2025-11-09 19:49:08,STORE,S022,COMPLETED,POS_LEGACY
O0000043463,C0012219,2025-11-15 21:46:06,ECOMMERCE,,COMPLETED,ECOM_V2
O0000043464,C0012219,2025-11-16 21:17:09,MOBILE,,COMPLETED,MOBILE_APP
O0000043465,C0012219,2025-11-22 20:27:25,STORE,S025,COMPLETED,POS_MODERN
O0000043466,C0012219,2025-11-23 17:57:57,ECOMMERCE,,COMPLETED,ECOM_V1
O0000043467,C0012219,2025-11-24 19:16:45,MOBILE,,COMPLETED,MOBILE_APP
O0000043468,C0012219,2025-11-25 08:24:19,STORE,S026,COMPLETED,POS_MODERN
O0000043469,C0012219,2025-11-28 21:38:03,STORE,S012,COMPLETED,POS_MODERN
O0000043470,C0012219,2025-12-01 19:15:34,STORE,S025,COMPLETED,POS_MODERN
O0000043471,C0012219,2025-12-04 16:09:33,ECOMMERCE,,COMPLETED,ECOM_V2
O0000043472,C0012219,2025-12-18 18:59:40,STORE,S030,COMPLETED,POS_MODERN
O0000043473,C0012219,2025-12-22 10:00:28,ECOMMERCE,,COMPLETED,ECOM_V2
O0000043474,C0012219,2025-12-23 18:29:07,ECOMMERCE,,COMPLETED,ECOM_V2
O0000043475,C0012219,2025-12-24 17:36:28,MOBILE,,COMPLETED,MOBILE_APP
O0000043476,C0012219,2025-12-28 16:22:45,ECOMMERCE,,COMPLETED,ECOM_V2
O0000043477,C0012219,2025-12-31 09:55:11,STORE,S008,COMPLETED,POS_MODERN
O0000043478,C0012220,2025-12-15 09:07:20,MOBILE,,COMPLETED,MOBILE_APP
O0000043479,C0012222,2024-08-20 10:54:49,ECOMMERCE,,COMPLETED,ECOM_V2
O0000043480,C0012222,2024-09-12 12:58:35,ECOMMERCE,,COMPLETED,ECOM_V2
O0000043481,C0012222,2024-09-21 20:51:02,STORE,S006,COMPLETED,POS_LEGACY
O0000043482,C0012222,2024-10-22 17:13:53,ECOMMERCE,,COMPLETED,ECOM_V2
O0000043483,C0012222,2024-10-29 12:21:44,STORE,S021,COMPLETED,POS_LEGACY
O0000043484,C0012222,2024-11-10 14:03:09,STORE,S003,COMPLETED,POS_MODERN
O0000043485,C0012222,2025-12-19 16:13:37,STORE,S004,COMPLETED,POS_MODERN
O0000043486,C0012224,2025-04-05 12:23:43,MOBILE,,COMPLETED,MOBILE_APP
O0000043487,C0012224,2025-05-11 20:27:17,MOBILE,,COMPLETED,MOBILE_APP
O0000043488,C0012224,2025-06-10 13:44:55,STORE,S024,COMPLETED,POS_LEGACY
O0000043489,C0012224,2025-07-12 19:38:30,ECOMMERCE,,COMPLETED,ECOM_V2
O0000043490,C0012224,2025-08-08 11:12:06,STORE,S022,COMPLETED,POS_MODERN
O0000043491,C0012225,2024-07-19 18:18:59,ECOMMERCE,,COMPLETED,ECOM_V2
O0000043492,C0012225,2024-07-21 12:45:16,ECOMMERCE,,COMPLETED,ECOM_V2
O0000043493,C0012225,2024-09-21 18:08:30,ECOMMERCE,,COMPLETED,ECOM_V2
O0000043494,C0012225,2025-07-28 17:08:27,STORE,S030,COMPLETED,POS_LEGACY
O0000043495,C0012226,2024-06-24 12:45:33,MOBILE,,COMPLETED,MOBILE_APP
O0000043496,C0012226,2024-07-22 11:27:49,STORE,S011,COMPLETED,POS_MODERN
O0000043497,C0012226,2024-11-01 11:59:33,ECOMMERCE,,COMPLETED,ECOM_V2
O0000043498,C0012226,2024-11-20 16:38:01,STORE,S027,COMPLETED,POS_MODERN
O0000043499,C0012226,2025-05-20 18:15:22,STORE,S019,COMPLETED,POS_LEGACY
O0000043500,C0012226,2025-07-29 19:40:47,STORE,S015,COMPLETED,POS_MODERN
O0000043501,C0012228,2024-09-11 17:35:30,MOBILE,,COMPLETED,MOBILE_APP
O0000043502,C0012228,2024-10-14 18:58:49,ECOMMERCE,,COMPLETED,ECOM_V2
O0000043503,C0012228,2024-12-09 19:39:43,STORE,S004,COMPLETED,POS_LEGACY
O0000043504,C0012228,2024-12-28 19:32:42,STORE,S023,COMPLETED,POS_LEGACY
O0000043505,C0012228,2025-04-26 10:21:15,ECOMMERCE,,COMPLETED,ECOM_V2
O0000043506,C0012228,2025-06-11 16:02:11,STORE,S014,COMPLETED,POS_LEGACY
O0000043507,C0012228,2025-06-16 21:26:12,MOBILE,,COMPLETED,MOBILE_APP
O0000043508,C0012228,2025-07-18 16:12:22,MOBILE,,COMPLETED,MOBILE_APP
O0000043509,C0012228,2025-10-01 12:57:51,MOBILE,,COMPLETED,MOBILE_APP
O0000043510,C0012228,2025-11-04 10:24:13,STORE,S007,COMPLETED,POS_MODERN
O0000043511,C0012229,2024-12-23 10:08:00,ECOMMERCE,,COMPLETED,ECOM_V2
O0000043512,C0012229,2025-04-04 09:50:32,STORE,S015,COMPLETED,POS_MODERN
O0000043513,C0012229,2025-05-02 19:47:11,STORE,S006,COMPLETED,POS_LEGACY
O0000043514,C0012229,2025-05-12 12:49:18,STORE,S012,COMPLETED,POS_MODERN
O0000043515,C0012229,2025-09-25 15:19:31,ECOMMERCE,,COMPLETED,ECOM_V2
O0000043516,C0012229,2025-09-30 20:20:26,STORE,S019,COMPLETED,POS_MODERN
O0000043517,C0012229,2025-12-01 16:31:13,ECOMMERCE,,COMPLETED,ECOM_V2
O0000043518,C0012229,2025-12-17 21:21:15,STORE,S005,COMPLETED,POS_MODERN
O0000043519,C0012230,2025-04-08 09:32:50,MOBILE,,COMPLETED,MOBILE_APP
O0000043520,C0012231,2024-11-04 11:49:53,MOBILE,,COMPLETED,MOBILE_APP
O0000043521,C0012231,2024-11-14 08:29:00,STORE,S001,COMPLETED,POS_LEGACY
O0000043522,C0012231,2024-12-05 12:30:33,ECOMMERCE,,COMPLETED,ECOM_V2
O0000043523,C0012231,2025-01-19 11:52:37,MOBILE,,COMPLETED,MOBILE_APP
O0000043524,C0012231,2025-01-21 19:29:24,ECOMMERCE,,COMPLETED,ECOM_V2
O0000043525,C0012231,2025-05-25 21:05:23,STORE,S006,COMPLETED,POS_MODERN
O0000043526,C0012232,2025-01-19 12:35:50,STORE,S019,COMPLETED,POS_MODERN
O0000043527,C0012232,2025-08-15 10:08:58,MOBILE,,COMPLETED,MOBILE_APP
O0000043528,C0012233,2025-02-26 19:15:38,STORE,S015,COMPLETED,POS_LEGACY
O0000043529,C0012233,2025-03-09 08:50:35,STORE,S020,COMPLETED,POS_MODERN
O0000043530,C0012233,2025-07-05 11:59:02,STORE,S004,COMPLETED,POS_LEGACY
O0000043531,C0012233,2025-07-11 14:36:16,MOBILE,,COMPLETED,MOBILE_APP
O0000043532,C0012233,2025-12-19 08:07:24,STORE,S006,COMPLETED,POS_MODERN
O0000043533,C0012234,2025-12-30 20:33:59,ECOMMERCE,,COMPLETED,ECOM_V1
O0000043534,C0012235,2025-10-01 11:24:09,ECOMMERCE,,COMPLETED,ECOM_V2
O0000043535,C0012235,2025-10-23 10:05:11,ECOMMERCE,,COMPLETED,ECOM_V2
O0000043536,C0012235,2025-11-07 09:56:09,STORE,S018,COMPLETED,POS_MODERN
O0000043537,C0012235,2025-12-12 12:50:57,ECOMMERCE,,COMPLETED,ECOM_V2
O0000043538,C0012235,2025-12-24 11:20:40,MOBILE,,COMPLETED,MOBILE_APP
O0000043539,C0012235,2025-12-29 16:42:01,ECOMMERCE,,COMPLETED,ECOM_V2
O0000043540,C0012236,2024-11-29 20:26:19,ECOMMERCE,,COMPLETED,ECOM_V2
O0000043541,C0012236,2024-12-19 17:17:37,ECOMMERCE,,COMPLETED,ECOM_V2
O0000043542,C0012236,2024-12-29 20:27:34,STORE,S003,COMPLETED,POS_MODERN
O0000043543,C0012236,2025-05-21 09:34:31,STORE,S027,COMPLETED,POS_MODERN
O0000043544,C0012236,2025-09-10 11:13:41,ECOMMERCE,,COMPLETED,ECOM_V1
O0000043545,C0012236,2025-11-09 12:28:04,ECOMMERCE,,COMPLETED,ECOM_V2
O0000043546,C0012238,2025-01-29 10:09:28,STORE,S017,COMPLETED,POS_MODERN
O0000043547,C0012238,2025-07-08 18:56:10,ECOMMERCE,,COMPLETED,ECOM_V1
O0000043548,C0012238,2025-08-08 21:53:59,STORE,S023,COMPLETED,POS_MODERN
O0000043549,C0012241,2025-11-08 18:12:44,MOBILE,,COMPLETED,MOBILE_APP
O0000043550,C0012241,2025-11-10 20:18:32,MOBILE,,COMPLETED,MOBILE_APP
O0000043551,C0012241,2025-11-16 12:25:30,STORE,S011,COMPLETED,POS_MODERN
O0000043552,C0012241,2025-11-16 14:35:10,STORE,S006,COMPLETED,POS_MODERN
O0000043553,C0012241,2025-11-22 17:01:37,STORE,S002,COMPLETED,POS_MODERN
O0000043554,C0012241,2025-11-24 17:09:03,ECOMMERCE,,COMPLETED,ECOM_V2
O0000043555,C0012241,2025-11-26 11:33:03,MOBILE,,COMPLETED,MOBILE_APP
O0000043556,C0012241,2025-12-04 12:14:40,STORE,S001,COMPLETED,POS_MODERN
O0000043557,C0012241,2025-12-05 11:41:03,STORE,S004,COMPLETED,POS_LEGACY
O0000043558,C0012241,2025-12-08 10:32:14,ECOMMERCE,,COMPLETED,ECOM_V2
O0000043559,C0012241,2025-12-09 10:17:55,STORE,S017,COMPLETED,POS_MODERN
O0000043560,C0012241,2025-12-12 11:52:41,STORE,S004,COMPLETED,POS_MODERN
O0000043561,C0012241,2025-12-13 12:39:37,ECOMMERCE,,COMPLETED,ECOM_V2
O0000043562,C0012241,2025-12-16 18:30:02,STORE,S004,COMPLETED,POS_MODERN
O0000043563,C0012241,2025-12-19 21:58:53,ECOMMERCE,,COMPLETED,ECOM_V2
O0000043564,C0012241,2025-12-22 11:42:20,STORE,S028,COMPLETED,POS_LEGACY
O0000043565,C0012241,2025-12-23 21:33:25,STORE,S028,COMPLETED,POS_MODERN
O0000043566,C0012241,2025-12-24 09:30:10,MOBILE,,COMPLETED,MOBILE_APP
O0000043567,C0012241,2025-12-24 17:01:36,ECOMMERCE,,COMPLETED,ECOM_V2
O0000043568,C0012241,2025-12-26 20:28:19,MOBILE,,COMPLETED,MOBILE_APP
O0000043569,C0012241,2025-12-27 12:49:39,STORE,S007,COMPLETED,POS_MODERN
O0000043570,C0012241,2025-12-28 08:22:26,MOBILE,,COMPLETED,MOBILE_APP
O0000043571,C0012241,2025-12-29 10:10:44,ECOMMERCE,,COMPLETED,ECOM_V1
O0000043572,C0012241,2025-12-30 18:13:59,ECOMMERCE,,COMPLETED,ECOM_V2
O0000043573,C0012242,2024-03-27 19:36:17,STORE,S026,COMPLETED,POS_LEGACY
O0000043574,C0012242,2024-09-09 10:27:06,STORE,S012,COMPLETED,POS_MODERN
O0000043575,C0012242,2025-07-25 08:05:21,ECOMMERCE,,COMPLETED,ECOM_V2
O0000043576,C0012242,2025-12-01 14:14:03,STORE,S001,COMPLETED,POS_LEGACY
O0000043577,C0012243,2025-11-05 21:56:59,MOBILE,,COMPLETED,MOBILE_APP
O0000043578,C0012244,2025-01-23 10:02:45,ECOMMERCE,,COMPLETED,ECOM_V2
O0000043579,C0012244,2025-03-19 20:29:29,STORE,S012,COMPLETED,POS_MODERN
O0000043580,C0012244,2025-03-29 09:40:33,STORE,S002,COMPLETED,POS_MODERN
O0000043581,C0012244,2025-04-23 09:48:48,MOBILE,,COMPLETED,MOBILE_APP
O0000043582,C0012244,2025-06-26 18:28:54,MOBILE,,COMPLETED,MOBILE_APP
O0000043583,C0012244,2025-08-02 12:55:58,ECOMMERCE,,COMPLETED,ECOM_V2
O0000043584,C0012245,2025-06-10 17:13:18,ECOMMERCE,,COMPLETED,ECOM_V2
O0000043585,C0012245,2025-07-30 09:15:53,MOBILE,,COMPLETED,MOBILE_APP
O0000043586,C0012245,2025-09-02 13:01:41,ECOMMERCE,,COMPLETED,ECOM_V1
O0000043587,C0012246,2025-03-18 09:34:42,STORE,S029,COMPLETED,POS_LEGACY
O0000043588,C0012246,2025-03-18 17:42:06,ECOMMERCE,,COMPLETED,ECOM_V2
O0000043589,C0012246,2025-04-30 17:32:34,STORE,S008,COMPLETED,POS_MODERN
O0000043590,C0012246,2025-05-10 09:35:39,ECOMMERCE,,COMPLETED,ECOM_V2
O0000043591,C0012246,2025-11-03 11:07:23,STORE,S015,COMPLETED,POS_MODERN
O0000043592,C0012248,2024-11-01 14:07:03,STORE,S028,COMPLETED,POS_MODERN
O0000043593,C0012248,2024-11-24 13:01:08,ECOMMERCE,,COMPLETED,ECOM_V2
O0000043594,C0012248,2024-12-20 14:51:10,ECOMMERCE,,COMPLETED,ECOM_V2
O0000043595,C0012248,2025-02-03 21:33:04,ECOMMERCE,,COMPLETED,ECOM_V2
O0000043596,C0012248,2025-02-06 11:05:54,ECOMMERCE,,COMPLETED,ECOM_V2
O0000043597,C0012248,2025-11-02 14:41:55,STORE,S024,COMPLETED,POS_MODERN
O0000043598,C0012250,2024-05-08 18:00:09,ECOMMERCE,,COMPLETED,ECOM_V2
O0000043599,C0012250,2024-05-09 08:57:54,MOBILE,,COMPLETED,MOBILE_APP
O0000043600,C0012250,2024-06-08 20:44:36,STORE,S023,CANCELLED,POS_LEGACY
O0000043601,C0012250,2024-07-25 14:41:20,ECOMMERCE,,COMPLETED,ECOM_V2
O0000043602,C0012250,2024-08-23 21:57:04,MOBILE,,COMPLETED,MOBILE_APP
O0000043603,C0012250,2024-09-08 09:05:54,STORE,S023,CANCELLED,POS_MODERN
O0000043604,C0012250,2024-10-20 11:40:54,STORE,S018,COMPLETED,POS_MODERN
O0000043605,C0012250,2025-07-20 18:40:15,ECOMMERCE,,COMPLETED,ECOM_V2
O0000043606,C0012250,2025-12-26 16:09:21,MOBILE,,COMPLETED,MOBILE_APP
O0000043607,C0012251,2024-01-20 19:07:39,ECOMMERCE,,COMPLETED,ECOM_V2
O0000043608,C0012251,2024-04-05 17:30:14,ECOMMERCE,,COMPLETED,ECOM_V2
O0000043609,C0012251,2024-09-17 19:17:26,ECOMMERCE,,COMPLETED,ECOM_V1
O0000043610,C0012251,2025-04-10 10:42:34,ECOMMERCE,,COMPLETED,ECOM_V2
O0000043611,C0012251,2025-06-16 18:38:32,STORE,S003,COMPLETED,POS_LEGACY
