stock_count_id,count_date,inventory_snapshot_id,store_id,product_id,system_qty,physical_qty,variance_units,variance_pct
SC00001476,2025-12-31,INV00004698,S010,P00198,1,1,0,0.0
SC00001477,2025-12-31,INV00006727,S014,P00227,1,1,0,0.0
SC00001478,2025-12-31,INV00013362,S027,P00362,10,10,0,0.0
SC00001479,2025-12-31,INV00004266,S009,P00266,7,7,0,0.0
SC00001480,2025-12-31,INV00003247,S007,P00247,4,4,0,0.0
SC00001481,2025-12-31,INV00006457,S013,P00457,7,7,0,0.0
SC00001482,2025-12-31,INV00012756,S026,P00256,1,1,0,0.0
SC00001483,2025-12-31,INV00011131,S023,P00131,2,2,0,0.0
SC00001484,2025-12-31,INV00002970,S006,P00470,4,4,0,0.0
SC00001485,2025-12-31,INV00014890,S030,P00390,1,1,0,0.0
SC00001486,2025-12-31,INV00014777,S030,P00277,4,4,0,0.0
SC00001487,2025-12-31,INV00003692,S008,P00192,7,7,0,0.0
SC00001488,2025-12-31,INV00008276,S017,P00276,9,9,0,0.0
SC00001489,2025-12-31,INV00005302,S011,P00302,5,5,0,0.0
SC00001490,2025-12-31,INV00013676,S028,P00176,8,8,0,0.0
SC00001491,2025-12-31,INV00013757,S028,P00257,2,2,0,0.0
SC00001492,2025-12-31,INV00009875,S020,P00375,2,2,0,0.0
SC00001493,2025-12-31,INV00010247,S021,P00247,6,6,0,0.0
SC00001494,2025-12-31,INV00000970,S002,P00470,8,8,0,0.0
SC00001495,2025-12-31,INV00012274,S025,P00274,4,4,0,0.0
SC00001496,2025-12-31,INV00008940,S018,P00440,2,2,0,0.0
SC00001497,2025-12-31,INV00001105,S003,P00105,1,1,0,0.0
SC00001498,2025-12-31,INV00002510,S006,P00010,2,2,0,0.0
SC00001499,2025-12-31,INV00011677,S024,P00177,2,2,0,0.0
SC00001500,2025-12-31,INV00005163,S011,P00163,1,1,0,0.0
SC00001501,2025-12-31,INV00002485,S005,P00485,8,8,0,0.0
SC00001502,2025-12-31,INV00008592,S018,P00092,17,17,0,0.0
SC00001503,2025-12-31,INV00001081,S003,P00081,10,10,0,0.0
SC00001504,2025-12-31,INV00004037,S009,P00037,10,10,0,0.0
SC00001505,2025-12-31,INV00002478,S005,P00478,6,6,0,0.0
SC00001506,2025-12-31,INV00005526,S012,P00026,1,1,0,0.0
SC00001507,2025-12-31,INV00003884,S008,P00384,4,4,0,0.0
SC00001508,2025-12-31,INV00012227,S025,P00227,3,3,0,0.0
SC00001509,2025-12-31,INV00010563,S022,P00063,4,4,0,0.0
SC00001510,2025-12-31,INV00009792,S020,P00292,2,2,0,0.0
SC00001511,2025-12-31,INV00007405,S015,P00405,2,2,0,0.0
SC00001512,2025-12-31,INV00002072,S005,P00072,12,12,0,0.0
SC00001513,2025-12-31,INV00012440,S025,P00440,7,7,0,0.0
SC00001514,2025-12-31,INV00006330,S013,P00330,2,2,0,0.0
SC00001515,2025-12-31,INV00010044,S021,P00044,4,4,0,0.0
SC00001516,2025-12-31,INV00009670,S020,P00170,4,4,0,0.0
SC00001517,2025-12-31,INV00000564,S002,P00064,2,2,0,0.0
SC00001518,2025-12-31,INV00007729,S016,P00229,4,4,0,0.0
SC00001519,2025-12-31,INV00005189,S011,P00189,1,1,0,0.0
SC00001520,2025-12-31,INV00007690,S016,P00190,1,1,0,0.0
SC00001521,2025-12-31,INV00009452,S019,P00452,2,2,0,0.0
SC00001522,2025-12-31,INV00011626,S024,P00126,1,1,0,0.0
SC00001523,2025-12-31,INV00005575,S012,P00075,9,9,0,0.0
SC00001524,2025-12-31,INV00003028,S007,P00028,2,2,0,0.0
SC00001525,2025-12-31,INV00001562,S004,P00062,3,3,0,0.0
SC00001526,2025-12-31,INV00004307,S009,P00307,3,3,0,0.0
SC00001527,2025-12-31,INV00001834,S004,P00334,5,5,0,0.0
SC00001528,2025-12-31,INV00004008,S009,P00008,1,1,0,0.0
SC00001529,2025-12-31,INV00013024,S027,P00024,10,10,0,0.0
SC00001530,2025-12-31,INV00014315,S029,P00315,3,3,0,0.0
SC00001531,2025-12-31,INV00006665,S014,P00165,6,6,0,0.0
SC00001532,2025-12-31,INV00005428,S011,P00428,9,9,0,0.0
SC00001533,2025-12-31,INV00003078,S007,P00078,11,11,0,0.0
SC00001534,2025-12-31,INV00007645,S016,P00145,3,3,0,0.0
SC00001535,2025-12-31,INV00001817,S004,P00317,21,22,1,0.0476
SC00001536,2025-12-31,INV00012303,S025,P00303,6,6,0,0.0
SC00001537,2025-12-31,INV00014510,S030,P00010,10,10,0,0.0
SC00001538,2025-12-31,INV00012283,S025,P00283,1,1,0,0.0
SC00001539,2025-12-31,INV00001151,S003,P00151,3,3,0,0.0
SC00001540,2025-12-31,INV00001157,S003,P00157,1,1,0,0.0
SC00001541,2025-12-31,INV00003345,S007,P00345,5,5,0,0.0
SC00001542,2025-12-31,INV00006052,S013,P00052,1,1,0,0.0
SC00001543,2025-12-31,INV00009273,S019,P00273,10,10,0,0.0
SC00001544,2025-12-31,INV00010277,S021,P00277,8,8,0,0.0
SC00001545,2025-12-31,INV00010730,S022,P00230,2,2,0,0.0
SC00001546,2025-12-31,INV00007990,S016,P00490,4,4,0,0.0
SC00001547,2025-12-31,INV00007466,S015,P00466,6,6,0,0.0
SC00001548,2025-12-31,INV00009515,S020,P00015,6,6,0,0.0
SC00001549,2025-12-31,INV00003942,S008,P00442,1,1,0,0.0
SC00001550,2025-12-31,INV00001917,S004,P00417,10,10,0,0.0
SC00001551,2025-12-31,INV00014083,S029,P00083,10,10,0,0.0
SC00001552,2025-12-31,INV00004126,S009,P00126,1,1,0,0.0
SC00001553,2025-12-31,INV00006167,S013,P00167,2,2,0,0.0
SC00001554,2025-12-31,INV00004211,S009,P00211,1,1,0,0.0
SC00001555,2025-12-31,INV00003874,S008,P00374,4,4,0,0.0
SC00001556,2025-12-31,INV00006458,S013,P00458,3,3,0,0.0
SC00001557,2025-12-31,INV00004609,S010,P00109,2,2,0,0.0
SC00001558,2025-12-31,INV00004020,S009,P00020,7,7,0,0.0
SC00001559,2025-12-31,INV00000248,S001,P00248,5,5,0,0.0
SC00001560,2025-12-31,INV00000372,S001,P00372,2,2,0,0.0
SC00001561,2025-12-31,INV00011220,S023,P00220,7,7,0,0.0
SC00001562,2025-12-31,INV00009913,S020,P00413,7,7,0,0.0
SC00001563,2025-12-31,INV00004783,S010,P00283,2,2,0,0.0
SC00001564,2025-12-31,INV00012505,S026,P00005,1,1,0,0.0
SC00001565,2025-12-31,INV00005757,S012,P00257,2,2,0,0.0
SC00001566,2025-12-31,INV00012335,S025,P00335,3,3,0,0.0
SC00001567,2025-12-31,INV00011704,S024,P00204,12,12,0,0.0
SC00001568,2025-12-31,INV00011843,S024,P00343,2,2,0,0.0
SC00001569,2025-12-31,INV00005170,S011,P00170,1,1,0,0.0
SC00001570,2025-12-31,INV00014689,S030,P00189,4,4,0,0.0
SC00001571,2025-12-31,INV00003851,S008,P00351,11,11,0,0.0
SC00001572,2025-12-31,INV00013161,S027,P00161,3,3,0,0.0
SC00001573,2025-12-31,INV00007067,S015,P00067,3,3,0,0.0
SC00001574,2025-12-31,INV00001359,S003,P00359,2,2,0,0.0
SC00001575,2025-12-31,INV00011741,S024,P00241,2,2,0,0.0
SC00001576,2025-12-31,INV00004964,S010,P00464,2,2,0,0.0
SC00001577,2025-12-31,INV00004936,S010,P00436,1,1,0,0.0
SC00001578,2025-12-31,INV00005552,S012,P00052,4,4,0,0.0
SC00001579,2025-12-31,INV00004868,S010,P00368,4,4,0,0.0
SC00001580,2025-12-31,INV00009285,S019,P00285,8,8,0,0.0
SC00001581,2025-12-31,INV00007642,S016,P00142,2,2,0,0.0
SC00001582,2025-12-31,INV00011849,S024,P00349,1,1,0,0.0
SC00001583,2025-12-31,INV00000586,S002,P00086,2,2,0,0.0
SC00001584,2025-12-31,INV00006516,S014,P00016,4,4,0,0.0
SC00001585,2025-12-31,INV00006907,S014,P00407,4,4,0,0.0
SC00001586,2025-12-31,INV00008382,S017,P00382,2,2,0,0.0
SC00001587,2025-12-31,INV00010082,S021,P00082,11,11,0,0.0
SC00001588,2025-12-31,INV00008415,S017,P00415,4,4,0,0.0
SC00001589,2025-12-31,INV00001525,S004,P00025,3,3,0,0.0
SC00001590,2025-12-31,INV00003921,S008,P00421,2,2,0,0.0
SC00001591,2025-12-31,INV00001755,S004,P00255,3,3,0,0.0
SC00001592,2025-12-31,INV00010267,S021,P00267,12,12,0,0.0
SC00001593,2025-12-31,INV00011373,S023,P00373,2,2,0,0.0
SC00001594,2025-12-31,INV00008945,S018,P00445,6,6,0,0.0
SC00001595,2025-12-31,INV00004128,S009,P00128,9,9,0,0.0
SC00001596,2025-12-31,INV00009341,S019,P00341,1,1,0,0.0
SC00001597,2025-12-31,INV00006541,S014,P00041,3,3,0,0.0
SC00001598,2025-12-31,INV00004499,S009,P00499,6,6,0,0.0
SC00001599,2025-12-31,INV00014997,S030,P00497,3,3,0,0.0
SC00001600,2025-12-31,INV00004624,S010,P00124,10,10,0,0.0
SC00001601,2025-12-31,INV00000514,S002,P00014,9,9,0,0.0
SC00001602,2025-12-31,INV00009287,S019,P00287,8,8,0,0.0
SC00001603,2025-12-31,INV00000551,S002,P00051,2,2,0,0.0
SC00001604,2025-12-31,INV00008349,S017,P00349,7,7,0,0.0
SC00001605,2025-12-31,INV00001966,S004,P00466,6,6,0,0.0
SC00001606,2025-12-31,INV00003908,S008,P00408,2,2,0,0.0
SC00001607,2025-12-31,INV00000617,S002,P00117,9,9,0,0.0
SC00001608,2025-12-31,INV00012900,S026,P00400,2,2,0,0.0
SC00001609,2025-12-31,INV00004526,S010,P00026,19,19,0,0.0
SC00001610,2025-12-31,INV00008461,S017,P00461,4,4,0,0.0
SC00001611,2025-12-31,INV00008264,S017,P00264,3,3,0,0.0
SC00001612,2025-12-31,INV00003709,S008,P00209,2,2,0,0.0
SC00001613,2025-12-31,INV00004617,S010,P00117,11,11,0,0.0
SC00001614,2025-12-31,INV00010718,S022,P00218,3,3,0,0.0
SC00001615,2025-12-31,INV00004319,S009,P00319,5,5,0,0.0
SC00001616,2025-12-31,INV00001626,S004,P00126,1,1,0,0.0
SC00001617,2025-12-31,INV00012660,S026,P00160,8,8,0,0.0
SC00001618,2025-12-31,INV00009742,S020,P00242,4,4,0,0.0
SC00001619,2025-12-31,INV00006088,S013,P00088,3,3,0,0.0
SC00001620,2025-12-31,INV00000311,S001,P00311,5,5,0,0.0
SC00001621,2025-12-31,INV00011332,S023,P00332,3,3,0,0.0
SC00001622,2025-12-31,INV00007918,S016,P00418,27,26,-1,-0.037
SC00001623,2025-12-31,INV00009210,S019,P00210,10,10,0,0.0
SC00001624,2025-12-31,INV00012461,S025,P00461,4,4,0,0.0
SC00001625,2025-12-31,INV00007839,S016,P00339,4,4,0,0.0
SC00001626,2025-12-31,INV00003372,S007,P00372,7,7,0,0.0
SC00001627,2025-12-31,INV00010313,S021,P00313,1,1,0,0.0
SC00001628,2025-12-31,INV00001432,S003,P00432,8,8,0,0.0
SC00001629,2025-12-31,INV00002621,S006,P00121,3,3,0,0.0
SC00001630,2025-12-31,INV00000517,S002,P00017,5,5,0,0.0
SC00001631,2025-12-31,INV00010163,S021,P00163,6,6,0,0.0
SC00001632,2025-12-31,INV00011198,S023,P00198,6,6,0,0.0
SC00001633,2025-12-31,INV00006578,S014,P00078,4,4,0,0.0
SC00001634,2025-12-31,INV00011132,S023,P00132,9,9,0,0.0
SC00001635,2025-12-31,INV00012328,S025,P00328,1,1,0,0.0
SC00001636,2025-12-31,INV00002642,S006,P00142,3,3,0,0.0
SC00001637,2025-12-31,INV00003822,S008,P00322,4,4,0,0.0
SC00001638,2025-12-31,INV00009654,S020,P00154,3,3,0,0.0
SC00001639,2025-12-31,INV00002839,S006,P00339,1,1,0,0.0
SC00001640,2025-12-31,INV00000726,S002,P00226,2,2,0,0.0
SC00001641,2025-12-31,INV00010747,S022,P00247,4,4,0,0.0
SC00001642,2025-12-31,INV00007525,S016,P00025,4,4,0,0.0
SC00001643,2025-12-31,INV00014330,S029,P00330,3,3,0,0.0
SC00001644,2025-12-31,INV00007732,S016,P00232,9,9,0,0.0
SC00001645,2025-12-31,INV00002022,S005,P00022,2,2,0,0.0
SC00001646,2025-12-31,INV00014823,S030,P00323,4,4,0,0.0
SC00001647,2025-12-31,INV00001114,S003,P00114,1,1,0,0.0
SC00001648,2025-12-31,INV00009484,S019,P00484,6,6,0,0.0
SC00001649,2025-12-31,INV00001631,S004,P00131,1,1,0,0.0
SC00001650,2025-12-31,INV00005442,S011,P00442,23,24,1,0.0435
SC00001651,2025-12-31,INV00002131,S005,P00131,3,3,0,0.0
SC00001652,2025-12-31,INV00002365,S005,P00365,4,4,0,0.0
SC00001653,2025-12-31,INV00012895,S026,P00395,3,3,0,0.0
SC00001654,2025-12-31,INV00005316,S011,P00316,4,4,0,0.0
SC00001655,2025-12-31,INV00002125,S005,P00125,3,3,0,0.0
SC00001656,2025-12-31,INV00003981,S008,P00481,1,1,0,0.0
SC00001657,2025-12-31,INV00009477,S019,P00477,1,1,0,0.0
SC00001658,2025-12-31,INV00001880,S004,P00380,3,3,0,0.0
SC00001659,2025-12-31,INV00006780,S014,P00280,4,4,0,0.0
SC00001660,2025-12-31,INV00008974,S018,P00474,2,2,0,0.0
SC00001661,2025-12-31,INV00006135,S013,P00135,2,2,0,0.0
SC00001662,2025-12-31,INV00010243,S021,P00243,14,14,0,0.0
SC00001663,2025-12-31,INV00005187,S011,P00187,3,3,0,0.0
SC00001664,2025-12-31,INV00004658,S010,P00158,2,2,0,0.0
SC00001665,2025-12-31,INV00006251,S013,P00251,5,5,0,0.0
SC00001666,2025-12-31,INV00003414,S007,P00414,5,5,0,0.0
SC00001667,2025-12-31,INV00001426,S003,P00426,3,3,0,0.0
SC00001668,2025-12-31,INV00001212,S003,P00212,10,10,0,0.0
SC00001669,2025-12-31,INV00006284,S013,P00284,2,2,0,0.0
SC00001670,2025-12-31,INV00007022,S015,P00022,3,3,0,0.0
SC00001671,2025-12-31,INV00010701,S022,P00201,8,8,0,0.0
SC00001672,2025-12-31,INV00008851,S018,P00351,5,5,0,0.0
SC00001673,2025-12-31,INV00004001,S009,P00001,1,1,0,0.0
SC00001674,2025-12-31,INV00008098,S017,P00098,1,1,0,0.0
SC00001675,2025-12-31,INV00003685,S008,P00185,4,4,0,0.0
SC00001676,2025-12-31,INV00007438,S015,P00438,3,3,0,0.0
SC00001677,2025-12-31,INV00003124,S007,P00124,1,1,0,0.0
SC00001678,2025-12-31,INV00008760,S018,P00260,8,8,0,0.0
SC00001679,2025-12-31,INV00009028,S019,P00028,2,2,0,0.0
SC00001680,2025-12-31,INV00008749,S018,P00249,5,5,0,0.0
SC00001681,2025-12-31,INV00012818,S026,P00318,2,2,0,0.0
SC00001682,2025-12-31,INV00004982,S010,P00482,3,3,0,0.0
SC00001683,2025-12-31,INV00011513,S024,P00013,8,8,0,0.0
SC00001684,2025-12-31,INV00014252,S029,P00252,4,4,0,0.0
SC00001685,2025-12-31,INV00010405,S021,P00405,1,1,0,0.0
SC00001686,2025-12-31,INV00000461,S001,P00461,6,6,0,0.0
SC00001687,2025-12-31,INV00004271,S009,P00271,5,5,0,0.0
SC00001688,2025-12-31,INV00014597,S030,P00097,3,3,0,0.0
SC00001689,2025-12-31,INV00013860,S028,P00360,10,10,0,0.0
SC00001690,2025-12-31,INV00001093,S003,P00093,4,4,0,0.0
SC00001691,2025-12-31,INV00011462,S023,P00462,13,13,0,0.0
SC00001692,2025-12-31,INV00001788,S004,P00288,5,5,0,0.0
SC00001693,2025-12-31,INV00009709,S020,P00209,5,5,0,0.0
SC00001694,2025-12-31,INV00003272,S007,P00272,4,4,0,0.0
SC00001695,2025-12-31,INV00009451,S019,P00451,1,1,0,0.0
SC00001696,2025-12-31,INV00010520,S022,P00020,3,3,0,0.0
SC00001697,2025-12-31,INV00012982,S026,P00482,4,4,0,0.0
SC00001698,2025-12-31,INV00007402,S015,P00402,3,3,0,0.0
SC00001699,2025-12-31,INV00005766,S012,P00266,2,2,0,0.0
SC00001700,2025-12-31,INV00001720,S004,P00220,5,5,0,0.0
SC00001701,2025-12-31,INV00007184,S015,P00184,2,2,0,0.0
SC00001702,2025-12-31,INV00005130,S011,P00130,6,6,0,0.0
SC00001703,2025-12-31,INV00002368,S005,P00368,6,6,0,0.0
SC00001704,2025-12-31,INV00011383,S023,P00383,7,7,0,0.0
SC00001705,2025-12-31,INV00014579,S030,P00079,6,6,0,0.0
SC00001706,2025-12-31,INV00009695,S020,P00195,1,1,0,0.0
SC00001707,2025-12-31,INV00014160,S029,P00160,10,10,0,0.0
SC00001708,2025-12-31,INV00000161,S001,P00161,2,2,0,0.0
SC00001709,2025-12-31,INV00013321,S027,P00321,5,5,0,0.0
SC00001710,2025-12-31,INV00011696,S024,P00196,2,2,0,0.0
SC00001711,2025-12-31,INV00006259,S013,P00259,3,3,0,0.0
SC00001712,2025-12-31,INV00006096,S013,P00096,2,2,0,0.0
SC00001713,2025-12-31,INV00002969,S006,P00469,1,1,0,0.0
SC00001714,2025-12-31,INV00006400,S013,P00400,2,2,0,0.0
SC00001715,2025-12-31,INV00009140,S019,P00140,3,3,0,0.0
SC00001716,2025-12-31,INV00014468,S029,P00468,2,2,0,0.0
SC00001717,2025-12-31,INV00005456,S011,P00456,4,4,0,0.0
SC00001718,2025-12-31,INV00007871,S016,P00371,5,5,0,0.0
SC00001719,2025-12-31,INV00014341,S029,P00341,2,2,0,0.0
SC00001720,2025-12-31,INV00010178,S021,P00178,12,12,0,0.0
SC00001721,2025-12-31,INV00006945,S014,P00445,4,4,0,0.0
SC00001722,2025-12-31,INV00003485,S007,P00485,4,4,0,0.0
SC00001723,2025-12-31,INV00005788,S012,P00288,5,5,0,0.0
SC00001724,2025-12-31,INV00003936,S008,P00436,2,2,0,0.0
SC00001725,2025-12-31,INV00006136,S013,P00136,9,9,0,0.0
SC00001726,2025-12-31,INV00004404,S009,P00404,3,3,0,0.0
SC00001727,2025-12-31,INV00004308,S009,P00308,4,4,0,0.0
SC00001728,2025-12-31,INV00000255,S001,P00255,6,6,0,0.0
SC00001729,2025-12-31,INV00008808,S018,P00308,4,4,0,0.0
SC00001730,2025-12-31,INV00008410,S017,P00410,4,4,0,0.0
SC00001731,2025-12-31,INV00006656,S014,P00156,7,7,0,0.0
SC00001732,2025-12-31,INV00002316,S005,P00316,7,7,0,0.0
SC00001733,2025-12-31,INV00009116,S019,P00116,5,5,0,0.0
SC00001734,2025-12-31,INV00012623,S026,P00123,2,2,0,0.0
SC00001735,2025-12-31,INV00001711,S004,P00211,2,2,0,0.0
SC00001736,2025-12-31,INV00014493,S029,P00493,3,3,0,0.0
SC00001737,2025-12-31,INV00006152,S013,P00152,6,6,0,0.0
SC00001738,2025-12-31,INV00003111,S007,P00111,2,2,0,0.0
SC00001739,2025-12-31,INV00000267,S001,P00267,2,2,0,0.0
SC00001740,2025-12-31,INV00013467,S027,P00467,1,1,0,0.0
SC00001741,2025-12-31,INV00001593,S004,P00093,8,8,0,0.0
SC00001742,2025-12-31,INV00008017,S017,P00017,8,8,0,0.0
SC00001743,2025-12-31,INV00006668,S014,P00168,5,5,0,0.0
SC00001744,2025-12-31,INV00003754,S008,P00254,1,1,0,0.0
SC00001745,2025-12-31,INV00009623,S020,P00123,6,6,0,0.0
SC00001746,2025-12-31,INV00002835,S006,P00335,1,1,0,0.0
SC00001747,2025-12-31,INV00000705,S002,P00205,12,12,0,0.0
SC00001748,2025-12-31,INV00007688,S016,P00188,24,23,-1,-0.0417
SC00001749,2025-12-31,INV00004919,S010,P00419,3,3,0,0.0
SC00001750,2025-12-31,INV00005903,S012,P00403,2,2,0,0.0
SC00001751,2025-12-31,INV00012799,S026,P00299,1,1,0,0.0
SC00001752,2025-12-31,INV00002871,S006,P00371,9,9,0,0.0
SC00001753,2025-12-31,INV00014728,S030,P00228,3,3,0,0.0
SC00001754,2025-12-31,INV00011996,S024,P00496,4,4,0,0.0
SC00001755,2025-12-31,INV00001332,S003,P00332,9,9,0,0.0
SC00001756,2025-12-31,INV00005560,S012,P00060,1,1,0,0.0
SC00001757,2025-12-31,INV00008088,S017,P00088,1,1,0,0.0
SC00001758,2025-12-31,INV00012802,S026,P00302,10,10,0,0.0
SC00001759,2025-12-31,INV00012173,S025,P00173,2,2,0,0.0
SC00001760,2025-12-31,INV00009937,S020,P00437,7,7,0,0.0
SC00001761,2025-12-31,INV00008958,S018,P00458,3,3,0,0.0
SC00001762,2025-12-31,INV00007422,S015,P00422,8,8,0,0.0
SC00001763,2025-12-31,INV00010140,S021,P00140,4,4,0,0.0
SC00001764,2025-12-31,INV00011001,S023,P00001,1,1,0,0.0
SC00001765,2025-12-31,INV00002334,S005,P00334,5,5,0,0.0
SC00001766,2025-12-31,INV00013180,S027,P00180,6,6,0,0.0
SC00001767,2025-12-31,INV00002173,S005,P00173,5,5,0,0.0
SC00001768,2025-12-31,INV00001459,S003,P00459,4,4,0,0.0
SC00001769,2025-12-31,INV00004616,S010,P00116,2,2,0,0.0
SC00001770,2025-12-31,INV00003498,S007,P00498,3,3,0,0.0
SC00001771,2025-12-31,INV00006240,S013,P00240,1,1,0,0.0
SC00001772,2025-12-31,INV00011662,S024,P00162,1,1,0,0.0
SC00001773,2025-12-31,INV00006174,S013,P00174,6,6,0,0.0
SC00001774,2025-12-31,INV00013278,S027,P00278,2,2,0,0.0
SC00001775,2025-12-31,INV00003410,S007,P00410,3,3,0,0.0
SC00001776,2025-12-31,INV00008301,S017,P00301,6,6,0,0.0
SC00001777,2025-12-31,INV00010758,S022,P00258,15,15,0,0.0
SC00001778,2025-12-31,INV00008323,S017,P00323,1,1,0,0.0
SC00001779,2025-12-31,INV00005519,S012,P00019,11,11,0,0.0
SC00001780,2025-12-31,INV00012078,S025,P00078,8,8,0,0.0
SC00001781,2025-12-31,INV00003225,S007,P00225,1,1,0,0.0
SC00001782,2025-12-31,INV00010069,S021,P00069,7,7,0,0.0
SC00001783,2025-12-31,INV00001810,S004,P00310,4,4,0,0.0
SC00001784,2025-12-31,INV00002427,S005,P00427,2,2,0,0.0
SC00001785,2025-12-31,INV00005186,S011,P00186,6,6,0,0.0
SC00001786,2025-12-31,INV00007365,S015,P00365,9,9,0,0.0
SC00001787,2025-12-31,INV00006714,S014,P00214,2,2,0,0.0
SC00001788,2025-12-31,INV00000777,S002,P00277,3,3,0,0.0
SC00001789,2025-12-31,INV00004977,S010,P00477,2,2,0,0.0
SC00001790,2025-12-31,INV00010612,S022,P00112,1,1,0,0.0
SC00001791,2025-12-31,INV00009443,S019,P00443,3,3,0,0.0
SC00001792,2025-12-31,INV00006508,S014,P00008,1,1,0,0.0
SC00001793,2025-12-31,INV00012107,S025,P00107,6,6,0,0.0
SC00001794,2025-12-31,INV00010119,S021,P00119,10,10,0,0.0
SC00001795,2025-12-31,INV00002011,S005,P00011,4,4,0,0.0
SC00001796,2025-12-31,INV00002883,S006,P00383,1,1,0,0.0
SC00001797,2025-12-31,INV00010036,S021,P00036,5,5,0,0.0
SC00001798,2025-12-31,INV00005911,S012,P00411,8,8,0,0.0
SC00001799,2025-12-31,INV00012800,S026,P00300,4,4,0,0.0
SC00001800,2025-12-31,INV00013905,S028,P00405,3,3,0,0.0
SC00001801,2025-12-31,INV00013003,S027,P00003,2,2,0,0.0
SC00001802,2025-12-31,INV00004520,S010,P00020,6,6,0,0.0
SC00001803,2025-12-31,INV00003794,S008,P00294,1,1,0,0.0
SC00001804,2025-12-31,INV00000780,S002,P00280,20,21,1,0.05
SC00001805,2025-12-31,INV00007037,S015,P00037,1,1,0,0.0
SC00001806,2025-12-31,INV00011368,S023,P00368,9,9,0,0.0
SC00001807,2025-12-31,INV00013869,S028,P00369,7,7,0,0.0
SC00001808,2025-12-31,INV00006869,S014,P00369,5,5,0,0.0
SC00001809,2025-12-31,INV00014637,S030,P00137,3,3,0,0.0
SC00001810,2025-12-31,INV00010129,S021,P00129,8,8,0,0.0
SC00001811,2025-12-31,INV00014641,S030,P00141,6,6,0,0.0
SC00001812,2025-12-31,INV00001612,S004,P00112,1,1,0,0.0
SC00001813,2025-12-31,INV00007506,S016,P00006,11,11,0,0.0
SC00001814,2025-12-31,INV00013588,S028,P00088,1,1,0,0.0
SC00001815,2025-12-31,INV00005833,S012,P00333,4,4,0,0.0
SC00001816,2025-12-31,INV00006982,S014,P00482,2,2,0,0.0
SC00001817,2025-12-31,INV00004116,S009,P00116,3,3,0,0.0
SC00001818,2025-12-31,INV00013542,S028,P00042,7,7,0,0.0
SC00001819,2025-12-31,INV00012863,S026,P00363,15,15,0,0.0
SC00001820,2025-12-31,INV00000788,S002,P00288,1,1,0,0.0
SC00001821,2025-12-31,INV00005046,S011,P00046,2,2,0,0.0
SC00001822,2025-12-31,INV00006219,S013,P00219,9,9,0,0.0
SC00001823,2025-12-31,INV00006685,S014,P00185,6,6,0,0.0
SC00001824,2025-12-31,INV00007270,S015,P00270,8,8,0,0.0
SC00001825,2025-12-31,INV00000271,S001,P00271,4,4,0,0.0
SC00001826,2025-12-31,INV00012588,S026,P00088,4,4,0,0.0
SC00001827,2025-12-31,INV00010665,S022,P00165,6,6,0,0.0
SC00001828,2025-12-31,INV00009681,S020,P00181,6,6,0,0.0
SC00001829,2025-12-31,INV00007243,S015,P00243,3,3,0,0.0
SC00001830,2025-12-31,INV00007669,S016,P00169,5,5,0,0.0
SC00001831,2025-12-31,INV00003654,S008,P00154,1,1,0,0.0
SC00001832,2025-12-31,INV00001041,S003,P00041,10,10,0,0.0
SC00001833,2025-12-31,INV00000666,S002,P00166,3,3,0,0.0
SC00001834,2025-12-31,INV00001863,S004,P00363,1,1,0,0.0
SC00001835,2025-12-31,INV00010543,S022,P00043,1,1,0,0.0
SC00001836,2025-12-31,INV00008451,S017,P00451,8,8,0,0.0
SC00001837,2025-12-31,INV00000975,S002,P00475,2,2,0,0.0
SC00001838,2025-12-31,INV00010385,S021,P00385,1,1,0,0.0
SC00001839,2025-12-31,INV00014374,S029,P00374,5,5,0,0.0
SC00001840,2025-12-31,INV00002417,S005,P00417,3,3,0,0.0
SC00001841,2025-12-31,INV00005406,S011,P00406,1,1,0,0.0
SC00001842,2025-12-31,INV00006244,S013,P00244,7,7,0,0.0
SC00001843,2025-12-31,INV00006145,S013,P00145,11,11,0,0.0
SC00001844,2025-12-31,INV00003744,S008,P00244,1,1,0,0.0
SC00001845,2025-12-31,INV00006540,S014,P00040,1,1,0,0.0
SC00001846,2025-12-31,INV00010200,S021,P00200,10,10,0,0.0
SC00001847,2025-12-31,INV00011437,S023,P00437,6,6,0,0.0
SC00001848,2025-12-31,INV00009342,S019,P00342,5,5,0,0.0
SC00001849,2025-12-31,INV00004711,S010,P00211,2,2,0,0.0
SC00001850,2025-12-31,INV00012123,S025,P00123,2,2,0,0.0
SC00001851,2025-12-31,INV00014218,S029,P00218,5,5,0,0.0
SC00001852,2025-12-31,INV00005135,S011,P00135,10,10,0,0.0
SC00001853,2025-12-31,INV00008911,S018,P00411,5,5,0,0.0
SC00001854,2025-12-31,INV00003638,S008,P00138,2,2,0,0.0
SC00001855,2025-12-31,INV00014133,S029,P00133,9,9,0,0.0
SC00001856,2025-12-31,INV00008874,S018,P00374,1,1,0,0.0
SC00001857,2025-12-31,INV00013404,S027,P00404,12,12,0,0.0
SC00001858,2025-12-31,INV00001089,S003,P00089,1,1,0,0.0
SC00001859,2025-12-31,INV00009074,S019,P00074,4,4,0,0.0
SC00001860,2025-12-31,INV00007400,S015,P00400,4,4,0,0.0
SC00001861,2025-12-31,INV00008304,S017,P00304,3,3,0,0.0
SC00001862,2025-12-31,INV00006002,S013,P00002,3,3,0,0.0
